DateTime,Acorn_grouped,stdorToU,N,nrg_cons
2012-12-02 17:00:00,Comfortable,Std,1174,0.879245152696
2012-12-02 17:00:00,Comfortable,ToU,322,0.703887785407
2012-12-02 18:00:00,Adversity,Std,1507,0.720192876356
2012-12-02 18:00:00,Adversity,ToU,296,0.78330723211
2012-12-02 18:00:00,Affluent,Std,1692,1.25101742279
2012-12-02 18:00:00,Affluent,ToU,486,1.25433676965
2012-12-02 18:00:00,Comfortable,Std,1174,0.927075507133
2012-12-02 18:00:00,Comfortable,ToU,322,0.847323680105
2012-12-02 19:00:00,Adversity,Std,1506,0.74502471254
2012-12-02 19:00:00,Adversity,ToU,296,0.72775548884
2012-12-02 19:00:00,Affluent,Std,1692,1.28072326696
2012-12-02 19:00:00,Affluent,ToU,486,1.21122625084
2012-12-02 19:00:00,Comfortable,Std,1174,0.98104071465
2012-12-02 19:00:00,Comfortable,ToU,322,0.819717227364
2012-12-02 20:00:00,Adversity,Std,1506,0.697235319926
2012-12-02 20:00:00,Adversity,ToU,296,0.65158971739
2012-12-02 20:00:00,Affluent,Std,1692,1.19539450218
2012-12-02 20:00:00,Affluent,ToU,486,1.20232183352
2012-12-02 20:00:00,Comfortable,Std,1174,0.894574392919
2012-12-02 20:00:00,Comfortable,ToU,322,0.767114609045
2012-12-02 21:00:00,Adversity,Std,1506,0.639216447759
2012-12-02 21:00:00,Adversity,ToU,296,0.615926766385
2012-12-02 21:00:00,Affluent,Std,1692,1.14159252111
2012-12-02 21:00:00,Affluent,ToU,486,1.09812037028
2012-12-02 21:00:00,Comfortable,Std,1174,0.815226081991
2012-12-02 21:00:00,Comfortable,ToU,322,0.728026938734
2012-12-02 22:00:00,Adversity,Std,1507,0.581646188913
2012-12-02 22:00:00,Adversity,ToU,296,0.552485906655
2012-12-02 22:00:00,Affluent,Std,1692,0.986290195134
2012-12-02 22:00:00,Affluent,ToU,486,0.999257081239
2012-12-02 22:00:00,Comfortable,Std,1174,0.741472646811
2012-12-02 22:00:00,Comfortable,ToU,322,0.67206574848
2012-12-02 23:00:00,Adversity,Std,1507,0.489906031429
2012-12-02 23:00:00,Adversity,ToU,296,0.493866244492
2012-12-02 23:00:00,Affluent,Std,1692,0.803021648004
2012-12-02 23:00:00,Affluent,ToU,486,0.852949605879
2012-12-02 23:00:00,Comfortable,Std,1174,0.628684831183
2012-12-02 23:00:00,Comfortable,ToU,322,0.583921787245
2012-12-03 00:00:00,Adversity,Std,1507,0.367753052372
2012-12-03 00:00:00,Adversity,ToU,296,0.369615117616
2012-12-03 00:00:00,Affluent,Std,1691,0.569491114099
2012-12-03 00:00:00,Affluent,ToU,486,0.560273832579
2012-12-03 00:00:00,Comfortable,Std,1174,0.445027873761
2012-12-03 00:00:00,Comfortable,ToU,322,0.398418058788
2012-12-03 01:00:00,Adversity,Std,1507,0.439345287093
2012-12-03 01:00:00,Adversity,ToU,296,0.28357690527
2012-12-03 01:00:00,Affluent,Std,1691,0.447416167908
2012-12-03 01:00:00,Affluent,ToU,486,0.417397404296
2012-12-03 01:00:00,Comfortable,Std,1174,0.502374580271
2012-12-03 01:00:00,Comfortable,ToU,322,0.29551758781
2012-12-03 02:00:00,Adversity,Std,1507,0.350884290428
2012-12-03 02:00:00,Adversity,ToU,296,0.222507780106
2012-12-03 02:00:00,Affluent,Std,1691,0.380191319395
2012-12-03 02:00:00,Affluent,ToU,486,0.343984474746
2012-12-03 02:00:00,Comfortable,Std,1174,0.390563794497
2012-12-03 02:00:00,Comfortable,ToU,322,0.240119216541
2012-12-03 03:00:00,Adversity,Std,1507,0.295560487067
2012-12-03 03:00:00,Adversity,ToU,296,0.201789123246
2012-12-03 03:00:00,Affluent,Std,1691,0.344634347601
2012-12-03 03:00:00,Affluent,ToU,486,0.294838445592
2012-12-03 03:00:00,Comfortable,Std,1174,0.31417489416
2012-12-03 03:00:00,Comfortable,ToU,322,0.222587309213
2012-12-03 04:00:00,Adversity,Std,1507,0.257537754379
2012-12-03 04:00:00,Adversity,ToU,296,0.178595727895
2012-12-03 04:00:00,Affluent,Std,1691,0.341943822212
2012-12-03 04:00:00,Affluent,ToU,486,0.303137386615
2012-12-03 04:00:00,Comfortable,Std,1174,0.281669322955
2012-12-03 04:00:00,Comfortable,ToU,322,0.21523411949
2012-12-03 05:00:00,Adversity,Std,1501,0.242043475615
2012-12-03 05:00:00,Adversity,ToU,296,0.184413426905
2012-12-03 05:00:00,Affluent,Std,1670,0.338985413128
2012-12-03 05:00:00,Affluent,ToU,479,0.308613946437
2012-12-03 05:00:00,Comfortable,Std,1174,0.281160908309
2012-12-03 05:00:00,Comfortable,ToU,322,0.230380570119
2012-12-03 06:00:00,Adversity,Std,1507,0.265584494559
2012-12-03 06:00:00,Adversity,ToU,296,0.220383154371
2012-12-03 06:00:00,Affluent,Std,1691,0.38255220519
2012-12-03 06:00:00,Affluent,ToU,486,0.340762058844
2012-12-03 06:00:00,Comfortable,Std,1174,0.31644918054
2012-12-03 06:00:00,Comfortable,ToU,322,0.258911414948
2012-12-03 07:00:00,Adversity,Std,1507,0.363667879482
2012-12-03 07:00:00,Adversity,ToU,296,0.297820992235
2012-12-03 07:00:00,Affluent,Std,1691,0.537958069768
2012-12-03 07:00:00,Affluent,ToU,486,0.452326048186
2012-12-03 07:00:00,Comfortable,Std,1174,0.468425508829
2012-12-03 07:00:00,Comfortable,ToU,322,0.342512897549
2012-12-03 08:00:00,Adversity,Std,1507,0.448128947889
2012-12-03 08:00:00,Adversity,ToU,296,0.458803209211
2012-12-03 08:00:00,Affluent,Std,1691,0.751018504614
2012-12-03 08:00:00,Affluent,ToU,486,0.660412775443
2012-12-03 08:00:00,Comfortable,Std,1174,0.568484951946
2012-12-03 08:00:00,Comfortable,ToU,322,0.448763207609
2012-12-03 09:00:00,Adversity,Std,1507,0.430041863591
2012-12-03 09:00:00,Adversity,ToU,296,0.478097653114
2012-12-03 09:00:00,Affluent,Std,1691,0.76735522714
2012-12-03 09:00:00,Affluent,ToU,486,0.869655722805
2012-12-03 09:00:00,Comfortable,Std,1174,0.562171598405
2012-12-03 09:00:00,Comfortable,ToU,322,0.451467833577
2012-12-03 10:00:00,Adversity,Std,1507,0.405153912987
2012-12-03 10:00:00,Adversity,ToU,296,0.413569184098
2012-12-03 10:00:00,Affluent,Std,1691,0.705287310604
2012-12-03 10:00:00,Affluent,ToU,486,0.746503002733
2012-12-03 10:00:00,Comfortable,Std,1174,0.501422856312
2012-12-03 10:00:00,Comfortable,ToU,322,0.44997220198
2012-12-03 11:00:00,Adversity,Std,1507,0.380211823607
2012-12-03 11:00:00,Adversity,ToU,296,0.385470563396
2012-12-03 11:00:00,Affluent,Std,1691,0.732594284428
2012-12-03 11:00:00,Affluent,ToU,485,0.633435874323
2012-12-03 11:00:00,Comfortable,Std,1174,0.492776234778
2012-12-03 11:00:00,Comfortable,ToU,322,0.425325032663
2012-12-03 12:00:00,Adversity,Std,1507,0.386192399392
2012-12-03 12:00:00,Adversity,ToU,296,0.387730521939
2012-12-03 12:00:00,Affluent,Std,1691,0.666778178141
2012-12-03 12:00:00,Affluent,ToU,486,0.625635687656
2012-12-03 12:00:00,Comfortable,Std,1174,0.521346402104
2012-12-03 12:00:00,Comfortable,ToU,322,0.387196174466
2012-12-03 13:00:00,Adversity,Std,1507,0.418072022272
2012-12-03 13:00:00,Adversity,ToU,296,0.428797577482
2012-12-03 13:00:00,Affluent,Std,1691,0.685934176581
2012-12-03 13:00:00,Affluent,ToU,486,0.595284544467
2012-12-03 13:00:00,Comfortable,Std,1174,0.507959923242
2012-12-03 13:00:00,Comfortable,ToU,322,0.386759213815
2012-12-03 14:00:00,Adversity,Std,1507,0.416189219858
2012-12-03 14:00:00,Adversity,ToU,296,0.40452955597
2012-12-03 14:00:00,Affluent,Std,1691,0.682223873055
2012-12-03 14:00:00,Affluent,ToU,486,0.619504948167
2012-12-03 14:00:00,Comfortable,Std,1174,0.503660711416
2012-12-03 14:00:00,Comfortable,ToU,322,0.363760756108
2012-12-03 15:00:00,Adversity,Std,1507,0.394894628251
2012-12-03 15:00:00,Adversity,ToU,296,0.400883400143
2012-12-03 15:00:00,Affluent,Std,1691,0.647493910118
2012-12-03 15:00:00,Affluent,ToU,486,0.604973688291
2012-12-03 15:00:00,Comfortable,Std,1174,0.481745816181
2012-12-03 15:00:00,Comfortable,ToU,322,0.371382016532
2012-12-03 16:00:00,Adversity,Std,1506,0.435802050015
2012-12-03 16:00:00,Adversity,ToU,296,0.438093531268
2012-12-03 16:00:00,Affluent,Std,1691,0.701329111413
2012-12-03 16:00:00,Affluent,ToU,486,0.665721413008
2012-12-03 16:00:00,Comfortable,Std,1174,0.528745618092
2012-12-03 16:00:00,Comfortable,ToU,322,0.477465168715
2012-12-03 17:00:00,Adversity,Std,1505,0.560152263325
2012-12-03 17:00:00,Adversity,ToU,295,0.597354057428
2012-12-03 17:00:00,Affluent,Std,1691,0.864280391134
2012-12-03 17:00:00,Affluent,ToU,486,0.879314352136
2012-12-03 17:00:00,Comfortable,Std,1174,0.715800780907
2012-12-03 17:00:00,Comfortable,ToU,322,0.662471537412
2012-12-03 18:00:00,Adversity,Std,1486,0.66591076114
2012-12-03 18:00:00,Adversity,ToU,290,0.748885112185
2012-12-03 18:00:00,Affluent,Std,1691,1.09101572531
2012-12-03 18:00:00,Affluent,ToU,486,1.02570242631
2012-12-03 18:00:00,Comfortable,Std,1159,0.832463893691
2012-12-03 18:00:00,Comfortable,ToU,316,0.751841203341
2012-12-03 19:00:00,Adversity,Std,1503,0.71281517921
2012-12-03 19:00:00,Adversity,ToU,295,0.714828382584
2012-12-03 19:00:00,Affluent,Std,1691,1.18525326415
2012-12-03 19:00:00,Affluent,ToU,486,1.06516211341
2012-12-03 19:00:00,Comfortable,Std,1173,0.866860948244
2012-12-03 19:00:00,Comfortable,ToU,322,0.742809409584
2012-12-03 20:00:00,Adversity,Std,1505,0.694365341751
2012-12-03 20:00:00,Adversity,ToU,296,0.646853823062
2012-12-03 20:00:00,Affluent,Std,1691,1.19294709664
2012-12-03 20:00:00,Affluent,ToU,486,1.08429517492
2012-12-03 20:00:00,Comfortable,Std,1174,0.859236912884
2012-12-03 20:00:00,Comfortable,ToU,322,0.760421798068
2012-12-03 21:00:00,Adversity,Std,1507,0.63069149988
2012-12-03 21:00:00,Adversity,ToU,296,0.572452655157
2012-12-03 21:00:00,Affluent,Std,1691,1.08814271139
2012-12-03 21:00:00,Affluent,ToU,486,1.05129897463
2012-12-03 21:00:00,Comfortable,Std,1174,0.799065411503
2012-12-03 21:00:00,Comfortable,ToU,322,0.671169525774
2012-12-03 22:00:00,Adversity,Std,1507,0.58173264922
2012-12-03 22:00:00,Adversity,ToU,295,0.538847225499
2012-12-03 22:00:00,Affluent,Std,1691,1.0051321604
2012-12-03 22:00:00,Affluent,ToU,486,0.950182867306
2012-12-03 22:00:00,Comfortable,Std,1174,0.741312263102
2012-12-03 22:00:00,Comfortable,ToU,322,0.658746592932
2012-12-03 23:00:00,Adversity,Std,1507,0.493356382919
2012-12-03 23:00:00,Adversity,ToU,296,0.484167138906
2012-12-03 23:00:00,Affluent,Std,1691,0.843847319078
2012-12-03 23:00:00,Affluent,ToU,486,0.832399486296
2012-12-03 23:00:00,Comfortable,Std,1174,0.609372204024
2012-12-03 23:00:00,Comfortable,ToU,322,0.610205959797
2012-12-04 00:00:00,Adversity,Std,1507,0.358387192081
2012-12-04 00:00:00,Adversity,ToU,296,0.369878994228
2012-12-04 00:00:00,Affluent,Std,1691,0.595920394066
2012-12-04 00:00:00,Affluent,ToU,486,0.542268133401
2012-12-04 00:00:00,Comfortable,Std,1174,0.441895384744
2012-12-04 00:00:00,Comfortable,ToU,322,0.456465149859
2012-12-04 01:00:00,Adversity,Std,1508,0.40940148958
2012-12-04 01:00:00,Adversity,ToU,296,0.2926520433
2012-12-04 01:00:00,Affluent,Std,1690,0.438090897296
2012-12-04 01:00:00,Affluent,ToU,486,0.414532351542
2012-12-04 01:00:00,Comfortable,Std,1173,0.460512070968
2012-12-04 01:00:00,Comfortable,ToU,322,0.305084064442
