,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
121694,MAC000339,ToU,2013-07-09 20:30:00.0000000, 0.366 ,ACORN-A,Affluent
121695,MAC000339,ToU,2013-07-09 21:00:00.0000000, 0.256 ,ACORN-A,Affluent
121696,MAC000339,ToU,2013-07-09 21:30:00.0000000, 0.348 ,ACORN-A,Affluent
121697,MAC000339,ToU,2013-07-09 22:00:00.0000000, 0.691 ,ACORN-A,Affluent
121698,MAC000339,ToU,2013-07-09 22:30:00.0000000, 0.296 ,ACORN-A,Affluent
121699,MAC000339,ToU,2013-07-09 23:00:00.0000000, 0.281 ,ACORN-A,Affluent
121700,MAC000339,ToU,2013-07-09 23:30:00.0000000, 0.784 ,ACORN-A,Affluent
121701,MAC000339,ToU,2013-07-10 00:00:00.0000000, 0.285 ,ACORN-A,Affluent
121702,MAC000339,ToU,2013-07-10 00:30:00.0000000, 0.185 ,ACORN-A,Affluent
121703,MAC000339,ToU,2013-07-10 01:00:00.0000000, 0.129 ,ACORN-A,Affluent
121704,MAC000339,ToU,2013-07-10 01:30:00.0000000, 0.116 ,ACORN-A,Affluent
121705,MAC000339,ToU,2013-07-10 02:00:00.0000000, 0.116 ,ACORN-A,Affluent
121706,MAC000339,ToU,2013-07-10 02:30:00.0000000, 0.149 ,ACORN-A,Affluent
121707,MAC000339,ToU,2013-07-10 03:00:00.0000000, 0.139 ,ACORN-A,Affluent
121708,MAC000339,ToU,2013-07-10 03:30:00.0000000, 0.134 ,ACORN-A,Affluent
121709,MAC000339,ToU,2013-07-10 04:00:00.0000000, 0.111 ,ACORN-A,Affluent
121710,MAC000339,ToU,2013-07-10 04:30:00.0000000, 0.096 ,ACORN-A,Affluent
121711,MAC000339,ToU,2013-07-10 05:00:00.0000000, 0.107 ,ACORN-A,Affluent
121712,MAC000339,ToU,2013-07-10 05:30:00.0000000, 0.109 ,ACORN-A,Affluent
121713,MAC000339,ToU,2013-07-10 06:00:00.0000000, 0.143 ,ACORN-A,Affluent
121714,MAC000339,ToU,2013-07-10 06:30:00.0000000, 0.262 ,ACORN-A,Affluent
121715,MAC000339,ToU,2013-07-10 07:00:00.0000000, 0.108 ,ACORN-A,Affluent
121716,MAC000339,ToU,2013-07-10 07:30:00.0000000, 0.089 ,ACORN-A,Affluent
121717,MAC000339,ToU,2013-07-10 08:00:00.0000000, 0.104 ,ACORN-A,Affluent
121718,MAC000339,ToU,2013-07-10 08:30:00.0000000, 0.245 ,ACORN-A,Affluent
121719,MAC000339,ToU,2013-07-10 09:00:00.0000000, 0.098 ,ACORN-A,Affluent
121720,MAC000339,ToU,2013-07-10 09:30:00.0000000, 1.006 ,ACORN-A,Affluent
121721,MAC000339,ToU,2013-07-10 10:00:00.0000000, 0.815 ,ACORN-A,Affluent
121722,MAC000339,ToU,2013-07-10 10:30:00.0000000, 0.09 ,ACORN-A,Affluent
121723,MAC000339,ToU,2013-07-10 11:00:00.0000000, 0.106 ,ACORN-A,Affluent
121724,MAC000339,ToU,2013-07-10 11:30:00.0000000, 0.1 ,ACORN-A,Affluent
121725,MAC000339,ToU,2013-07-10 12:00:00.0000000, 0.101 ,ACORN-A,Affluent
121726,MAC000339,ToU,2013-07-10 12:30:00.0000000, 0.098 ,ACORN-A,Affluent
121727,MAC000339,ToU,2013-07-10 13:00:00.0000000, 0.076 ,ACORN-A,Affluent
121728,MAC000339,ToU,2013-07-10 13:30:00.0000000, 0.163 ,ACORN-A,Affluent
121729,MAC000339,ToU,2013-07-10 14:00:00.0000000, 0.088 ,ACORN-A,Affluent
121730,MAC000339,ToU,2013-07-10 14:30:00.0000000, 0.093 ,ACORN-A,Affluent
121731,MAC000339,ToU,2013-07-10 15:00:00.0000000, 0.095 ,ACORN-A,Affluent
121732,MAC000339,ToU,2013-07-10 15:30:00.0000000, 0.089 ,ACORN-A,Affluent
121733,MAC000339,ToU,2013-07-10 16:00:00.0000000, 0.646 ,ACORN-A,Affluent
121734,MAC000339,ToU,2013-07-10 16:30:00.0000000, 0.388 ,ACORN-A,Affluent
121735,MAC000339,ToU,2013-07-10 17:00:00.0000000, 0.147 ,ACORN-A,Affluent
121736,MAC000339,ToU,2013-07-10 17:30:00.0000000, 0.141 ,ACORN-A,Affluent
121737,MAC000339,ToU,2013-07-10 18:00:00.0000000, 0.116 ,ACORN-A,Affluent
121738,MAC000339,ToU,2013-07-10 18:30:00.0000000, 0.088 ,ACORN-A,Affluent
121739,MAC000339,ToU,2013-07-10 19:00:00.0000000, 0.18 ,ACORN-A,Affluent
121740,MAC000339,ToU,2013-07-10 19:30:00.0000000, 0.095 ,ACORN-A,Affluent
121741,MAC000339,ToU,2013-07-10 20:00:00.0000000, 0.36 ,ACORN-A,Affluent
121742,MAC000339,ToU,2013-07-10 20:30:00.0000000, 0.273 ,ACORN-A,Affluent
121743,MAC000339,ToU,2013-07-10 21:00:00.0000000, 0.334 ,ACORN-A,Affluent
121744,MAC000339,ToU,2013-07-10 21:30:00.0000000, 0.459 ,ACORN-A,Affluent
121745,MAC000339,ToU,2013-07-10 22:00:00.0000000, 0.699 ,ACORN-A,Affluent
121746,MAC000339,ToU,2013-07-10 22:30:00.0000000, 0.317 ,ACORN-A,Affluent
121747,MAC000339,ToU,2013-07-10 23:00:00.0000000, 0.403 ,ACORN-A,Affluent
121748,MAC000339,ToU,2013-07-10 23:30:00.0000000, 0.753 ,ACORN-A,Affluent
121749,MAC000339,ToU,2013-07-11 00:00:00.0000000, 0.239 ,ACORN-A,Affluent
121750,MAC000339,ToU,2013-07-11 00:30:00.0000000, 0.215 ,ACORN-A,Affluent
121751,MAC000339,ToU,2013-07-11 01:00:00.0000000, 0.117 ,ACORN-A,Affluent
121752,MAC000339,ToU,2013-07-11 01:30:00.0000000, 0.089 ,ACORN-A,Affluent
121753,MAC000339,ToU,2013-07-11 02:00:00.0000000, 0.11 ,ACORN-A,Affluent
121754,MAC000339,ToU,2013-07-11 02:30:00.0000000, 0.109 ,ACORN-A,Affluent
121755,MAC000339,ToU,2013-07-11 03:00:00.0000000, 0.113 ,ACORN-A,Affluent
121756,MAC000339,ToU,2013-07-11 03:30:00.0000000, 0.113 ,ACORN-A,Affluent
121757,MAC000339,ToU,2013-07-11 04:00:00.0000000, 0.095 ,ACORN-A,Affluent
121758,MAC000339,ToU,2013-07-11 04:30:00.0000000, 0.104 ,ACORN-A,Affluent
121759,MAC000339,ToU,2013-07-11 05:00:00.0000000, 0.105 ,ACORN-A,Affluent
121760,MAC000339,ToU,2013-07-11 05:30:00.0000000, 0.113 ,ACORN-A,Affluent
121761,MAC000339,ToU,2013-07-11 06:00:00.0000000, 0.154 ,ACORN-A,Affluent
121762,MAC000339,ToU,2013-07-11 06:30:00.0000000, 0.301 ,ACORN-A,Affluent
121763,MAC000339,ToU,2013-07-11 07:00:00.0000000, 0.13 ,ACORN-A,Affluent
121764,MAC000339,ToU,2013-07-11 07:30:00.0000000, 0.133 ,ACORN-A,Affluent
121765,MAC000339,ToU,2013-07-11 08:00:00.0000000, 0.094 ,ACORN-A,Affluent
121766,MAC000339,ToU,2013-07-11 08:30:00.0000000, 0.243 ,ACORN-A,Affluent
121767,MAC000339,ToU,2013-07-11 09:00:00.0000000, 0.094 ,ACORN-A,Affluent
121768,MAC000339,ToU,2013-07-11 09:30:00.0000000, 0.202 ,ACORN-A,Affluent
121769,MAC000339,ToU,2013-07-11 10:00:00.0000000, 0.876 ,ACORN-A,Affluent
121770,MAC000339,ToU,2013-07-11 10:30:00.0000000, 0.499 ,ACORN-A,Affluent
121771,MAC000339,ToU,2013-07-11 11:00:00.0000000, 0.383 ,ACORN-A,Affluent
121772,MAC000339,ToU,2013-07-11 11:30:00.0000000, 0.519 ,ACORN-A,Affluent
121773,MAC000339,ToU,2013-07-11 12:00:00.0000000, 0.149 ,ACORN-A,Affluent
121774,MAC000339,ToU,2013-07-11 12:30:00.0000000, 0.129 ,ACORN-A,Affluent
121775,MAC000339,ToU,2013-07-11 13:00:00.0000000, 0.096 ,ACORN-A,Affluent
121776,MAC000339,ToU,2013-07-11 13:30:00.0000000, 0.098 ,ACORN-A,Affluent
121777,MAC000339,ToU,2013-07-11 14:00:00.0000000, 0.087 ,ACORN-A,Affluent
121778,MAC000339,ToU,2013-07-11 14:30:00.0000000, 0.165 ,ACORN-A,Affluent
121779,MAC000339,ToU,2013-07-11 15:00:00.0000000, 0.231 ,ACORN-A,Affluent
121780,MAC000339,ToU,2013-07-11 15:30:00.0000000, 0.785 ,ACORN-A,Affluent
121781,MAC000339,ToU,2013-07-11 16:00:00.0000000, 0.814 ,ACORN-A,Affluent
121782,MAC000339,ToU,2013-07-11 16:30:00.0000000, 0.133 ,ACORN-A,Affluent
121783,MAC000339,ToU,2013-07-11 17:00:00.0000000, 0.134 ,ACORN-A,Affluent
121784,MAC000339,ToU,2013-07-11 17:30:00.0000000, 0.106 ,ACORN-A,Affluent
121785,MAC000339,ToU,2013-07-11 18:00:00.0000000, 0.083 ,ACORN-A,Affluent
121786,MAC000339,ToU,2013-07-11 18:30:00.0000000, 0.1 ,ACORN-A,Affluent
121787,MAC000339,ToU,2013-07-11 19:00:00.0000000, 0.1 ,ACORN-A,Affluent
121788,MAC000339,ToU,2013-07-11 19:30:00.0000000, 0.096 ,ACORN-A,Affluent
121789,MAC000339,ToU,2013-07-11 20:00:00.0000000, 0.26 ,ACORN-A,Affluent
121790,MAC000339,ToU,2013-07-11 20:30:00.0000000, 0.144 ,ACORN-A,Affluent
121791,MAC000339,ToU,2013-07-11 21:00:00.0000000, 0.199 ,ACORN-A,Affluent
121792,MAC000339,ToU,2013-07-11 21:30:00.0000000, 0.235 ,ACORN-A,Affluent
121793,MAC000339,ToU,2013-07-11 22:00:00.0000000, 0.549 ,ACORN-A,Affluent
121794,MAC000339,ToU,2013-07-11 22:30:00.0000000, 0.115 ,ACORN-A,Affluent
121795,MAC000339,ToU,2013-07-11 23:00:00.0000000, 0.102 ,ACORN-A,Affluent
121796,MAC000339,ToU,2013-07-11 23:30:00.0000000, 0.603 ,ACORN-A,Affluent
121797,MAC000339,ToU,2013-07-12 00:00:00.0000000, 0.281 ,ACORN-A,Affluent
121798,MAC000339,ToU,2013-07-12 00:30:00.0000000, 0.237 ,ACORN-A,Affluent
121799,MAC000339,ToU,2013-07-12 01:00:00.0000000, 0.2 ,ACORN-A,Affluent
121800,MAC000339,ToU,2013-07-12 01:30:00.0000000, 0.133 ,ACORN-A,Affluent
121801,MAC000339,ToU,2013-07-12 02:00:00.0000000, 0.122 ,ACORN-A,Affluent
121802,MAC000339,ToU,2013-07-12 02:30:00.0000000, 0.086 ,ACORN-A,Affluent
121803,MAC000339,ToU,2013-07-12 03:00:00.0000000, 0.111 ,ACORN-A,Affluent
121804,MAC000339,ToU,2013-07-12 03:30:00.0000000, 0.111 ,ACORN-A,Affluent
121805,MAC000339,ToU,2013-07-12 04:00:00.0000000, 0.11 ,ACORN-A,Affluent
121806,MAC000339,ToU,2013-07-12 04:30:00.0000000, 0.112 ,ACORN-A,Affluent
121807,MAC000339,ToU,2013-07-12 05:00:00.0000000, 0.118 ,ACORN-A,Affluent
121808,MAC000339,ToU,2013-07-12 05:30:00.0000000, 0.09 ,ACORN-A,Affluent
121809,MAC000339,ToU,2013-07-12 06:00:00.0000000, 0.144 ,ACORN-A,Affluent
121810,MAC000339,ToU,2013-07-12 06:30:00.0000000, 0.249 ,ACORN-A,Affluent
121811,MAC000339,ToU,2013-07-12 07:00:00.0000000, 0.113 ,ACORN-A,Affluent
121812,MAC000339,ToU,2013-07-12 07:30:00.0000000, 0.112 ,ACORN-A,Affluent
121813,MAC000339,ToU,2013-07-12 08:00:00.0000000, 0.125 ,ACORN-A,Affluent
121814,MAC000339,ToU,2013-07-12 08:30:00.0000000, 0.283 ,ACORN-A,Affluent
121815,MAC000339,ToU,2013-07-12 09:00:00.0000000, 0.105 ,ACORN-A,Affluent
121816,MAC000339,ToU,2013-07-12 09:30:00.0000000, 0.09 ,ACORN-A,Affluent
121817,MAC000339,ToU,2013-07-12 10:00:00.0000000, 0.178 ,ACORN-A,Affluent
121818,MAC000339,ToU,2013-07-12 10:30:00.0000000, 1.346 ,ACORN-A,Affluent
121819,MAC000339,ToU,2013-07-12 11:00:00.0000000, 1.332 ,ACORN-A,Affluent
121820,MAC000339,ToU,2013-07-12 11:30:00.0000000, 1.431 ,ACORN-A,Affluent
121821,MAC000339,ToU,2013-07-12 12:00:00.0000000, 2.3429999 ,ACORN-A,Affluent
121822,MAC000339,ToU,2013-07-12 12:30:00.0000000, 0.666 ,ACORN-A,Affluent
121823,MAC000339,ToU,2013-07-12 13:00:00.0000000, 0.332 ,ACORN-A,Affluent
121824,MAC000339,ToU,2013-07-12 13:30:00.0000000, 0.397 ,ACORN-A,Affluent
121825,MAC000339,ToU,2013-07-12 14:00:00.0000000, 0.167 ,ACORN-A,Affluent
121826,MAC000339,ToU,2013-07-12 14:30:00.0000000, 0.138 ,ACORN-A,Affluent
121827,MAC000339,ToU,2013-07-12 15:00:00.0000000, 0.139 ,ACORN-A,Affluent
121828,MAC000339,ToU,2013-07-12 15:30:00.0000000, 0.118 ,ACORN-A,Affluent
121829,MAC000339,ToU,2013-07-12 16:00:00.0000000, 0.237 ,ACORN-A,Affluent
121830,MAC000339,ToU,2013-07-12 16:30:00.0000000, 0.371 ,ACORN-A,Affluent
121831,MAC000339,ToU,2013-07-12 17:00:00.0000000, 0.26 ,ACORN-A,Affluent
121832,MAC000339,ToU,2013-07-12 17:30:00.0000000, 0.162 ,ACORN-A,Affluent
121833,MAC000339,ToU,2013-07-12 18:00:00.0000000, 0.192 ,ACORN-A,Affluent
121834,MAC000339,ToU,2013-07-12 18:30:00.0000000, 0.689 ,ACORN-A,Affluent
121835,MAC000339,ToU,2013-07-12 19:00:00.0000000, 0.208 ,ACORN-A,Affluent
121836,MAC000339,ToU,2013-07-12 19:30:00.0000000, 0.194 ,ACORN-A,Affluent
121837,MAC000339,ToU,2013-07-12 20:00:00.0000000, 0.379 ,ACORN-A,Affluent
121838,MAC000339,ToU,2013-07-12 20:30:00.0000000, 0.267 ,ACORN-A,Affluent
121839,MAC000339,ToU,2013-07-12 21:00:00.0000000, 0.26 ,ACORN-A,Affluent
121840,MAC000339,ToU,2013-07-12 21:30:00.0000000, 0.366 ,ACORN-A,Affluent
121841,MAC000339,ToU,2013-07-12 22:00:00.0000000, 0.699 ,ACORN-A,Affluent
121842,MAC000339,ToU,2013-07-12 22:30:00.0000000, 0.361 ,ACORN-A,Affluent
121843,MAC000339,ToU,2013-07-12 23:00:00.0000000, 0.264 ,ACORN-A,Affluent
121844,MAC000339,ToU,2013-07-12 23:30:00.0000000, 0.736 ,ACORN-A,Affluent
121845,MAC000339,ToU,2013-07-13 00:00:00.0000000, 0.245 ,ACORN-A,Affluent
121846,MAC000339,ToU,2013-07-13 00:30:00.0000000, 0.307 ,ACORN-A,Affluent
121847,MAC000339,ToU,2013-07-13 01:00:00.0000000, 0.312 ,ACORN-A,Affluent
121848,MAC000339,ToU,2013-07-13 01:30:00.0000000, 0.217 ,ACORN-A,Affluent
121849,MAC000339,ToU,2013-07-13 02:00:00.0000000, 0.134 ,ACORN-A,Affluent
121850,MAC000339,ToU,2013-07-13 02:30:00.0000000, 0.093 ,ACORN-A,Affluent
121851,MAC000339,ToU,2013-07-13 03:00:00.0000000, 0.106 ,ACORN-A,Affluent
121852,MAC000339,ToU,2013-07-13 03:30:00.0000000, 0.106 ,ACORN-A,Affluent
121853,MAC000339,ToU,2013-07-13 04:00:00.0000000, 0.093 ,ACORN-A,Affluent
121854,MAC000339,ToU,2013-07-13 04:30:00.0000000, 0.098 ,ACORN-A,Affluent
121855,MAC000339,ToU,2013-07-13 05:00:00.0000000, 0.096 ,ACORN-A,Affluent
121856,MAC000339,ToU,2013-07-13 05:30:00.0000000, 0.103 ,ACORN-A,Affluent
121857,MAC000339,ToU,2013-07-13 06:00:00.0000000, 0.107 ,ACORN-A,Affluent
121858,MAC000339,ToU,2013-07-13 06:30:00.0000000, 0.111 ,ACORN-A,Affluent
121859,MAC000339,ToU,2013-07-13 07:00:00.0000000, 0.237 ,ACORN-A,Affluent
121860,MAC000339,ToU,2013-07-13 07:30:00.0000000, 0.095 ,ACORN-A,Affluent
121861,MAC000339,ToU,2013-07-13 08:00:00.0000000, 0.097 ,ACORN-A,Affluent
121862,MAC000339,ToU,2013-07-13 08:30:00.0000000, 0.104 ,ACORN-A,Affluent
121863,MAC000339,ToU,2013-07-13 09:00:00.0000000, 0.118 ,ACORN-A,Affluent
121864,MAC000339,ToU,2013-07-13 09:30:00.0000000, 0.449 ,ACORN-A,Affluent
121865,MAC000339,ToU,2013-07-13 10:00:00.0000000, 0.216 ,ACORN-A,Affluent
121866,MAC000339,ToU,2013-07-13 10:30:00.0000000, 0.145 ,ACORN-A,Affluent
121867,MAC000339,ToU,2013-07-13 11:00:00.0000000, 0.189 ,ACORN-A,Affluent
121868,MAC000339,ToU,2013-07-13 11:30:00.0000000, 0.247 ,ACORN-A,Affluent
121869,MAC000339,ToU,2013-07-13 12:00:00.0000000, 0.49 ,ACORN-A,Affluent
121870,MAC000339,ToU,2013-07-13 12:30:00.0000000, 0.298 ,ACORN-A,Affluent
121871,MAC000339,ToU,2013-07-13 13:00:00.0000000, 0.382 ,ACORN-A,Affluent
121872,MAC000339,ToU,2013-07-13 13:30:00.0000000, 0.349 ,ACORN-A,Affluent
121873,MAC000339,ToU,2013-07-13 14:00:00.0000000, 0.251 ,ACORN-A,Affluent
121874,MAC000339,ToU,2013-07-13 14:30:00.0000000, 0.243 ,ACORN-A,Affluent
121875,MAC000339,ToU,2013-07-13 15:00:00.0000000, 0.943 ,ACORN-A,Affluent
121876,MAC000339,ToU,2013-07-13 15:30:00.0000000, 0.366 ,ACORN-A,Affluent
121877,MAC000339,ToU,2013-07-13 16:00:00.0000000, 0.41 ,ACORN-A,Affluent
121878,MAC000339,ToU,2013-07-13 16:30:00.0000000, 0.231 ,ACORN-A,Affluent
121879,MAC000339,ToU,2013-07-13 17:00:00.0000000, 0.238 ,ACORN-A,Affluent
121880,MAC000339,ToU,2013-07-13 17:30:00.0000000, 0.294 ,ACORN-A,Affluent
121881,MAC000339,ToU,2013-07-13 18:00:00.0000000, 0.698 ,ACORN-A,Affluent
121882,MAC000339,ToU,2013-07-13 18:30:00.0000000, 0.329 ,ACORN-A,Affluent
121883,MAC000339,ToU,2013-07-13 19:00:00.0000000, 0.252 ,ACORN-A,Affluent
121884,MAC000339,ToU,2013-07-13 19:30:00.0000000, 0.28 ,ACORN-A,Affluent
121885,MAC000339,ToU,2013-07-13 20:00:00.0000000, 0.304 ,ACORN-A,Affluent
121886,MAC000339,ToU,2013-07-13 20:30:00.0000000, 0.308 ,ACORN-A,Affluent
121887,MAC000339,ToU,2013-07-13 21:00:00.0000000, 0.347 ,ACORN-A,Affluent
121888,MAC000339,ToU,2013-07-13 21:30:00.0000000, 0.488 ,ACORN-A,Affluent
121889,MAC000339,ToU,2013-07-13 22:00:00.0000000, 0.352 ,ACORN-A,Affluent
121890,MAC000339,ToU,2013-07-13 22:30:00.0000000, 0.408 ,ACORN-A,Affluent
121891,MAC000339,ToU,2013-07-13 23:00:00.0000000, 0.633 ,ACORN-A,Affluent
121892,MAC000339,ToU,2013-07-13 23:30:00.0000000, 0.31 ,ACORN-A,Affluent
121893,MAC000339,ToU,2013-07-14 00:00:00.0000000, 0.247 ,ACORN-A,Affluent
121894,MAC000339,ToU,2013-07-14 00:30:00.0000000, 0.723 ,ACORN-A,Affluent
121895,MAC000339,ToU,2013-07-14 01:00:00.0000000, 0.334 ,ACORN-A,Affluent
121896,MAC000339,ToU,2013-07-14 01:30:00.0000000, 0.273 ,ACORN-A,Affluent
121897,MAC000339,ToU,2013-07-14 02:00:00.0000000, 0.229 ,ACORN-A,Affluent
121898,MAC000339,ToU,2013-07-14 02:30:00.0000000, 0.132 ,ACORN-A,Affluent
121899,MAC000339,ToU,2013-07-14 03:00:00.0000000, 0.119 ,ACORN-A,Affluent
121900,MAC000339,ToU,2013-07-14 03:30:00.0000000, 0.104 ,ACORN-A,Affluent
121901,MAC000339,ToU,2013-07-14 04:00:00.0000000, 0.092 ,ACORN-A,Affluent
121902,MAC000339,ToU,2013-07-14 04:30:00.0000000, 0.124 ,ACORN-A,Affluent
121903,MAC000339,ToU,2013-07-14 05:00:00.0000000, 0.139 ,ACORN-A,Affluent
121904,MAC000339,ToU,2013-07-14 05:30:00.0000000, 0.131 ,ACORN-A,Affluent
121905,MAC000339,ToU,2013-07-14 06:00:00.0000000, 0.156 ,ACORN-A,Affluent
121906,MAC000339,ToU,2013-07-14 06:30:00.0000000, 0.105 ,ACORN-A,Affluent
121907,MAC000339,ToU,2013-07-14 07:00:00.0000000, 0.11 ,ACORN-A,Affluent
121908,MAC000339,ToU,2013-07-14 07:30:00.0000000, 0.332 ,ACORN-A,Affluent
121909,MAC000339,ToU,2013-07-14 08:00:00.0000000, 0.198 ,ACORN-A,Affluent
121910,MAC000339,ToU,2013-07-14 08:30:00.0000000, 0.112 ,ACORN-A,Affluent
121911,MAC000339,ToU,2013-07-14 09:00:00.0000000, 0.117 ,ACORN-A,Affluent
121912,MAC000339,ToU,2013-07-14 09:30:00.0000000, 0.102 ,ACORN-A,Affluent
121913,MAC000339,ToU,2013-07-14 10:00:00.0000000, 0.452 ,ACORN-A,Affluent
121914,MAC000339,ToU,2013-07-14 10:30:00.0000000, 0.43 ,ACORN-A,Affluent
121915,MAC000339,ToU,2013-07-14 11:00:00.0000000, 0.28 ,ACORN-A,Affluent
121916,MAC000339,ToU,2013-07-14 11:30:00.0000000, 0.143 ,ACORN-A,Affluent
121917,MAC000339,ToU,2013-07-14 12:00:00.0000000, 0.596 ,ACORN-A,Affluent
121918,MAC000339,ToU,2013-07-14 12:30:00.0000000, 0.447 ,ACORN-A,Affluent
121919,MAC000339,ToU,2013-07-14 13:00:00.0000000, 0.511 ,ACORN-A,Affluent
121920,MAC000339,ToU,2013-07-14 13:30:00.0000000, 0.217 ,ACORN-A,Affluent
121921,MAC000339,ToU,2013-07-14 14:00:00.0000000, 0.226 ,ACORN-A,Affluent
121922,MAC000339,ToU,2013-07-14 14:30:00.0000000, 0.24 ,ACORN-A,Affluent
121923,MAC000339,ToU,2013-07-14 15:00:00.0000000, 0.341 ,ACORN-A,Affluent
121924,MAC000339,ToU,2013-07-14 15:30:00.0000000, 0.238 ,ACORN-A,Affluent
121925,MAC000339,ToU,2013-07-14 16:00:00.0000000, 0.324 ,ACORN-A,Affluent
121926,MAC000339,ToU,2013-07-14 16:30:00.0000000, 0.226 ,ACORN-A,Affluent
121927,MAC000339,ToU,2013-07-14 17:00:00.0000000, 0.29 ,ACORN-A,Affluent
121928,MAC000339,ToU,2013-07-14 17:30:00.0000000, 0.273 ,ACORN-A,Affluent
121929,MAC000339,ToU,2013-07-14 18:00:00.0000000, 0.266 ,ACORN-A,Affluent
121930,MAC000339,ToU,2013-07-14 18:30:00.0000000, 0.645 ,ACORN-A,Affluent
121931,MAC000339,ToU,2013-07-14 19:00:00.0000000, 0.21 ,ACORN-A,Affluent
121932,MAC000339,ToU,2013-07-14 19:30:00.0000000, 0.314 ,ACORN-A,Affluent
121933,MAC000339,ToU,2013-07-14 20:00:00.0000000, 0.417 ,ACORN-A,Affluent
121934,MAC000339,ToU,2013-07-14 20:30:00.0000000, 0.369 ,ACORN-A,Affluent
121935,MAC000339,ToU,2013-07-14 21:00:00.0000000, 0.386 ,ACORN-A,Affluent
121936,MAC000339,ToU,2013-07-14 21:30:00.0000000, 0.559 ,ACORN-A,Affluent
121937,MAC000339,ToU,2013-07-14 22:00:00.0000000, 0.712 ,ACORN-A,Affluent
121938,MAC000339,ToU,2013-07-14 22:30:00.0000000, 0.262 ,ACORN-A,Affluent
121939,MAC000339,ToU,2013-07-14 23:00:00.0000000, 0.259 ,ACORN-A,Affluent
121940,MAC000339,ToU,2013-07-14 23:30:00.0000000, 0.687 ,ACORN-A,Affluent
121941,MAC000339,ToU,2013-07-15 00:00:00.0000000, 0.217 ,ACORN-A,Affluent
121942,MAC000339,ToU,2013-07-15 00:30:00.0000000, 0.185 ,ACORN-A,Affluent
121943,MAC000339,ToU,2013-07-15 01:00:00.0000000, 0.124 ,ACORN-A,Affluent
121944,MAC000339,ToU,2013-07-15 01:30:00.0000000, 0.125 ,ACORN-A,Affluent
121945,MAC000339,ToU,2013-07-15 02:00:00.0000000, 0.095 ,ACORN-A,Affluent
121946,MAC000339,ToU,2013-07-15 02:30:00.0000000, 0.098 ,ACORN-A,Affluent
121947,MAC000339,ToU,2013-07-15 03:00:00.0000000, 0.109 ,ACORN-A,Affluent
121948,MAC000339,ToU,2013-07-15 03:30:00.0000000, 0.109 ,ACORN-A,Affluent
121949,MAC000339,ToU,2013-07-15 04:00:00.0000000, 0.107 ,ACORN-A,Affluent
121950,MAC000339,ToU,2013-07-15 04:30:00.0000000, 0.118 ,ACORN-A,Affluent
121951,MAC000339,ToU,2013-07-15 05:00:00.0000000, 0.112 ,ACORN-A,Affluent
121952,MAC000339,ToU,2013-07-15 05:30:00.0000000, 0.093 ,ACORN-A,Affluent
121953,MAC000339,ToU,2013-07-15 06:00:00.0000000, 0.138 ,ACORN-A,Affluent
121954,MAC000339,ToU,2013-07-15 06:30:00.0000000, 0.124 ,ACORN-A,Affluent
121955,MAC000339,ToU,2013-07-15 07:00:00.0000000, 0.253 ,ACORN-A,Affluent
121956,MAC000339,ToU,2013-07-15 07:30:00.0000000, 0.113 ,ACORN-A,Affluent
121957,MAC000339,ToU,2013-07-15 08:00:00.0000000, 0.225 ,ACORN-A,Affluent
121958,MAC000339,ToU,2013-07-15 08:30:00.0000000, 0.208 ,ACORN-A,Affluent
121959,MAC000339,ToU,2013-07-15 09:00:00.0000000, 0.373 ,ACORN-A,Affluent
121960,MAC000339,ToU,2013-07-15 09:30:00.0000000, 0.476 ,ACORN-A,Affluent
121961,MAC000339,ToU,2013-07-15 10:00:00.0000000, 0.149 ,ACORN-A,Affluent
121962,MAC000339,ToU,2013-07-15 10:30:00.0000000, 0.217 ,ACORN-A,Affluent
121963,MAC000339,ToU,2013-07-15 11:00:00.0000000, 0.097 ,ACORN-A,Affluent
121964,MAC000339,ToU,2013-07-15 11:30:00.0000000, 0.417 ,ACORN-A,Affluent
121965,MAC000339,ToU,2013-07-15 12:00:00.0000000, 0.502 ,ACORN-A,Affluent
121966,MAC000339,ToU,2013-07-15 12:30:00.0000000, 0.376 ,ACORN-A,Affluent
121967,MAC000339,ToU,2013-07-15 13:00:00.0000000, 0.35 ,ACORN-A,Affluent
121968,MAC000339,ToU,2013-07-15 13:30:00.0000000, 0.359 ,ACORN-A,Affluent
121969,MAC000339,ToU,2013-07-15 14:00:00.0000000, 0.202 ,ACORN-A,Affluent
121970,MAC000339,ToU,2013-07-15 14:30:00.0000000, 0.162 ,ACORN-A,Affluent
121971,MAC000339,ToU,2013-07-15 15:00:00.0000000, 0.099 ,ACORN-A,Affluent
121972,MAC000339,ToU,2013-07-15 15:30:00.0000000, 0.105 ,ACORN-A,Affluent
121973,MAC000339,ToU,2013-07-15 16:00:00.0000000, 0.243 ,ACORN-A,Affluent
121974,MAC000339,ToU,2013-07-15 16:30:00.0000000, 0.154 ,ACORN-A,Affluent
121975,MAC000339,ToU,2013-07-15 17:00:00.0000000, 0.136 ,ACORN-A,Affluent
121976,MAC000339,ToU,2013-07-15 17:30:00.0000000, 0.079 ,ACORN-A,Affluent
121977,MAC000339,ToU,2013-07-15 18:00:00.0000000, 0.2 ,ACORN-A,Affluent
