,nrg_cons,nrg_cons,nrg_cons
Acorn_grouped,Adversity,Affluent,Comfortable
DateTime,,,
2014-02-09 15:00:00,0.5338376629630146,0.7020139835599623,0.5829522295706877
2014-02-09 16:00:00,0.5337943805867224,0.7230981355173101,0.5904553694015525
2014-02-09 17:00:00,0.5634867822930641,0.845283888607508,0.654440615150177
2014-02-09 18:00:00,0.6452667143456292,0.9971276036792406,0.7667843465389496
2014-02-09 19:00:00,0.6602913031196365,1.0763628936797631,0.7706586773372998
2014-02-09 20:00:00,0.6271136806587937,1.071682701787151,0.7316363253927666
2014-02-09 21:00:00,0.5859700370200157,0.9596069616711411,0.684979797757863
2014-02-09 22:00:00,0.5406033320580351,0.862517963910453,0.6290774818365044
2014-02-09 23:00:00,0.45151564020169377,0.715840183799019,0.5192633031531366
2014-02-10 00:00:00,0.4093485825426828,0.5310636595072514,0.4401326212590144
2014-02-10 01:00:00,0.36141594880616584,0.39829613490409166,0.4033326231465702
2014-02-10 02:00:00,0.29397270175722034,0.3335341392380834,0.2926977207846803
2014-02-10 03:00:00,0.2451448062592414,0.30508881907387747,0.2439773127497955
2014-02-10 04:00:00,0.2162841616920611,0.29473827917365675,0.2281109521129222
2014-02-10 05:00:00,0.21349066726823593,0.2978587073092516,0.24997152994509933
2014-02-10 06:00:00,0.2530101145683345,0.35188656889860065,0.28176800973647376
2014-02-10 07:00:00,0.33014330933056624,0.4878854765968136,0.3490870451935623
2014-02-10 08:00:00,0.40252752442166306,0.6962585188810768,0.5001481777443254
2014-02-10 09:00:00,0.3980340087178148,0.7059384240831595,0.4952200777487019
2014-02-10 10:00:00,0.3758548891089081,0.6554482328519732,0.4609966501046753
2014-02-10 11:00:00,0.3750524540714697,0.6281947127795457,0.4364073729250922
2014-02-10 12:00:00,0.3811227684207349,0.591891829981518,0.4212936157682001
2014-02-10 13:00:00,0.3939692639501973,0.5938407221856129,0.4400442490128632
2014-02-10 14:00:00,0.37129758162392495,0.5744736421656294,0.40979880813609354
2014-02-10 15:00:00,0.396602620218207,0.5461424958466197,0.4162667295306976
2014-02-10 16:00:00,0.39380097453576635,0.5639954804587822,0.437851973102779
2014-02-10 17:00:00,0.46183940477589097,0.6324622062152686,0.5209662329772499
2014-02-10 18:00:00,0.6018819717100461,0.8791046520197181,0.6939961029895184
2014-02-10 19:00:00,0.6557571300683835,1.0380431168238513,0.7896423754678633
2014-02-10 20:00:00,0.6150015051106135,1.0143651017295614,0.739468986160568
2014-02-10 21:00:00,0.5736079247171513,0.9413053472407374,0.7013538491209942
2014-02-10 22:00:00,0.5150512425113305,0.8621696746850962,0.6316031282180944
2014-02-10 23:00:00,0.4465586500489964,0.7346749262916262,0.5221409168078848
2014-02-11 00:00:00,0.39388019461765256,0.5235113887995335,0.45561660274626065
2014-02-11 01:00:00,0.35375694299795457,0.3942228545467848,0.3896495091787615
2014-02-11 02:00:00,0.2795614389757995,0.34041132683388364,0.28770982389347294
2014-02-11 03:00:00,0.23489760816055724,0.3153566575694823,0.2394860826480274
2014-02-11 04:00:00,0.2108557133623731,0.3032857092995584,0.23882952714107925
2014-02-11 05:00:00,0.20614997704032686,0.29567601802507104,0.23989579626368304
2014-02-11 06:00:00,0.2437938864863184,0.34829789206455386,0.29147168722102884
2014-02-11 07:00:00,0.32063745314880143,0.468969982762828,0.3762799248683364
2014-02-11 08:00:00,0.39173051982086077,0.6666600004709238,0.4977843496605022
2014-02-11 09:00:00,0.4038801839888935,0.6741934677359382,0.48131652827540067
2014-02-11 10:00:00,0.3881313035065028,0.6593797040806942,0.44199855929115356
2014-02-11 11:00:00,0.37201133589177593,0.6981643646445977,0.43735689456394305
2014-02-11 12:00:00,0.38000833801691336,0.6748679278676076,0.4750745113413303
2014-02-11 13:00:00,0.3732345583205512,0.6719121470724184,0.4754201117661556
2014-02-11 14:00:00,0.35825572910941894,0.6230332840685023,0.45212580544394526
2014-02-11 15:00:00,0.35642578288656296,0.5690529606056666,0.427257972317825
2014-02-11 16:00:00,0.3811597348687567,0.5955139417519161,0.43510460889755187
2014-02-11 17:00:00,0.4604535248436307,0.6563370693227926,0.5143382568249438
2014-02-11 18:00:00,0.603229800839356,0.8894721583718384,0.7077048123940145
2014-02-11 19:00:00,0.6547799242177542,1.0131240289070464,0.80234598169008
2014-02-11 20:00:00,0.6337176762007263,1.074188010988123,0.7351247528403091
2014-02-11 21:00:00,0.6208336063089086,0.976425107824726,0.7165763615241881
2014-02-11 22:00:00,0.5248912894206899,0.877963879655352,0.6171942860464726
2014-02-11 23:00:00,0.46051769392649367,0.7521181347020675,0.5157647743209474
2014-02-12 00:00:00,0.3995105322456251,0.5626139606664694,0.4493051614890858
2014-02-12 01:00:00,0.36854084291259426,0.41129589990022064,0.4033652605962468
2014-02-12 02:00:00,0.2947979200204456,0.35191158574338494,0.302894780057811
2014-02-12 03:00:00,0.246107126020724,0.3195488434995827,0.2633372283854358
2014-02-12 04:00:00,0.21530809208038373,0.3203387138008145,0.24033059912563348
2014-02-12 05:00:00,0.2190489218126852,0.3217871599659521,0.23788927739675614
2014-02-12 06:00:00,0.24679055319693582,0.3597531290908902,0.28015442124490186
2014-02-12 07:00:00,0.33357758697206175,0.47844912599042194,0.3654651039843434
2014-02-12 08:00:00,0.3890691173633668,0.6688702284913695,0.4805792716860794
2014-02-12 09:00:00,0.3943487636367584,0.712221896474343,0.46204472380355677
2014-02-12 10:00:00,0.3754333075283053,0.6570060995058841,0.43310018321797833
2014-02-12 11:00:00,0.3552199310833047,0.6419665681140279,0.42705954462653395
2014-02-12 12:00:00,0.36478436349289767,0.6402415622686353,0.4304715790100361
2014-02-12 13:00:00,0.39346151823171027,0.6745409927844682,0.4717491038174983
2014-02-12 14:00:00,0.4085587732358662,0.6973455623444884,0.5115343839160831
2014-02-12 15:00:00,0.41164398053490797,0.6766960455213972,0.5013983998084153
2014-02-12 16:00:00,0.4417311943967543,0.664353795085425,0.5140795137847056
2014-02-12 17:00:00,0.49164196568637897,0.7410103248229537,0.5780599770719322
2014-02-12 18:00:00,0.5973475149130484,0.9341166999353029,0.7032545222334502
2014-02-12 19:00:00,0.6556926659009782,1.0396921264937402,0.7715384406220939
2014-02-12 20:00:00,0.6387730658912578,1.0525211478995518,0.7519207666206191
2014-02-12 21:00:00,0.604374058575779,0.9686698409970648,0.7189028666746291
2014-02-12 22:00:00,0.5454553596806256,0.8658336347183865,0.6428900434197822
2014-02-12 23:00:00,0.47073799361260266,0.7430089079269846,0.5297762397238182
