,DateTime,Acorn_grouped,stdorToU,N,nrg_cons
2293,2012-12-16 22:00:00,Adversity,ToU,296,0.544875396246
2294,2012-12-16 22:00:00,Affluent,Std,1689,0.900770687487
2295,2012-12-16 22:00:00,Affluent,ToU,486,0.935517012413
2296,2012-12-16 22:00:00,Comfortable,Std,1175,0.741852662495
2297,2012-12-16 22:00:00,Comfortable,ToU,321,0.6700896871
2298,2012-12-16 23:00:00,Adversity,Std,1509,0.48172724138
2299,2012-12-16 23:00:00,Adversity,ToU,296,0.481813142793
2300,2012-12-16 23:00:00,Affluent,Std,1689,0.807337387072
2301,2012-12-16 23:00:00,Affluent,ToU,486,0.887704993824
2302,2012-12-16 23:00:00,Comfortable,Std,1175,0.61494726349
2303,2012-12-16 23:00:00,Comfortable,ToU,321,0.590544534368
2304,2012-12-17 00:00:00,Adversity,Std,1509,0.376070130547
2305,2012-12-17 00:00:00,Adversity,ToU,296,0.35111637068
2306,2012-12-17 00:00:00,Affluent,Std,1687,0.608671217597
2307,2012-12-17 00:00:00,Affluent,ToU,486,0.602435278847
2308,2012-12-17 00:00:00,Comfortable,Std,1175,0.454915809543
2309,2012-12-17 00:00:00,Comfortable,ToU,321,0.473627827148
2310,2012-12-17 01:00:00,Adversity,Std,1508,0.436594735729
2311,2012-12-17 01:00:00,Adversity,ToU,296,0.271380962477
2312,2012-12-17 01:00:00,Affluent,Std,1688,0.440432508071
2313,2012-12-17 01:00:00,Affluent,ToU,486,0.407835479936
2314,2012-12-17 01:00:00,Comfortable,Std,1176,0.46236971899
2315,2012-12-17 01:00:00,Comfortable,ToU,321,0.323171059476
2316,2012-12-17 02:00:00,Adversity,Std,1508,0.349000804982
2317,2012-12-17 02:00:00,Adversity,ToU,296,0.215485448936
2318,2012-12-17 02:00:00,Affluent,Std,1689,0.364176949218
2319,2012-12-17 02:00:00,Affluent,ToU,486,0.297332158573
2320,2012-12-17 02:00:00,Comfortable,Std,1176,0.359288388773
2321,2012-12-17 02:00:00,Comfortable,ToU,321,0.236580490505
2322,2012-12-17 03:00:00,Adversity,Std,1508,0.28635364732
2323,2012-12-17 03:00:00,Adversity,ToU,296,0.188440352827
2324,2012-12-17 03:00:00,Affluent,Std,1689,0.32549992247
2325,2012-12-17 03:00:00,Affluent,ToU,486,0.302309802646
2326,2012-12-17 03:00:00,Comfortable,Std,1176,0.294916749439
2327,2012-12-17 03:00:00,Comfortable,ToU,321,0.208695991973
2328,2012-12-17 04:00:00,Adversity,Std,1508,0.253982404327
2329,2012-12-17 04:00:00,Adversity,ToU,296,0.185266783184
2330,2012-12-17 04:00:00,Affluent,Std,1689,0.313110857138
2331,2012-12-17 04:00:00,Affluent,ToU,485,0.29036496346
2332,2012-12-17 04:00:00,Comfortable,Std,1176,0.254882422624
2333,2012-12-17 04:00:00,Comfortable,ToU,321,0.212207625858
2334,2012-12-17 05:00:00,Adversity,Std,1508,0.239494000887
2335,2012-12-17 05:00:00,Adversity,ToU,296,0.180894366417
2336,2012-12-17 05:00:00,Affluent,Std,1689,0.313659050161
2337,2012-12-17 05:00:00,Affluent,ToU,486,0.307177299987
2338,2012-12-17 05:00:00,Comfortable,Std,1176,0.278571845905
2339,2012-12-17 05:00:00,Comfortable,ToU,321,0.200433095504
2340,2012-12-17 06:00:00,Adversity,Std,1508,0.264793073648
2341,2012-12-17 06:00:00,Adversity,ToU,296,0.19498055479
2342,2012-12-17 06:00:00,Affluent,Std,1689,0.349242133789
2343,2012-12-17 06:00:00,Affluent,ToU,486,0.322741965367
2344,2012-12-17 06:00:00,Comfortable,Std,1176,0.308221187777
2345,2012-12-17 06:00:00,Comfortable,ToU,321,0.219643694707
2346,2012-12-17 07:00:00,Adversity,Std,1508,0.360991122916
2347,2012-12-17 07:00:00,Adversity,ToU,296,0.302785846084
2348,2012-12-17 07:00:00,Affluent,Std,1689,0.472033499476
2349,2012-12-17 07:00:00,Affluent,ToU,486,0.478971991746
2350,2012-12-17 07:00:00,Comfortable,Std,1176,0.397377626758
2351,2012-12-17 07:00:00,Comfortable,ToU,321,0.354707259233
2352,2012-12-17 08:00:00,Adversity,Std,1508,0.453028872414
2353,2012-12-17 08:00:00,Adversity,ToU,296,0.42081967999
2354,2012-12-17 08:00:00,Affluent,Std,1689,0.680893094689
2355,2012-12-17 08:00:00,Affluent,ToU,486,0.726557875478
2356,2012-12-17 08:00:00,Comfortable,Std,1176,0.546011147256
2357,2012-12-17 08:00:00,Comfortable,ToU,321,0.461739165264
2358,2012-12-17 09:00:00,Adversity,Std,1508,0.432223691482
2359,2012-12-17 09:00:00,Adversity,ToU,296,0.431642736799
2360,2012-12-17 09:00:00,Affluent,Std,1689,0.746660414669
2361,2012-12-17 09:00:00,Affluent,ToU,486,0.678957546062
2362,2012-12-17 09:00:00,Comfortable,Std,1176,0.53225649746
2363,2012-12-17 09:00:00,Comfortable,ToU,321,0.501096137587
2364,2012-12-17 10:00:00,Adversity,Std,1506,0.396970985735
2365,2012-12-17 10:00:00,Adversity,ToU,296,0.402440215736
2366,2012-12-17 10:00:00,Affluent,Std,1689,0.677512847601
2367,2012-12-17 10:00:00,Affluent,ToU,486,0.635463465008
2368,2012-12-17 10:00:00,Comfortable,Std,1176,0.46840263822
2369,2012-12-17 10:00:00,Comfortable,ToU,321,0.45052326022
2370,2012-12-17 11:00:00,Adversity,Std,1506,0.372087698316
2371,2012-12-17 11:00:00,Adversity,ToU,296,0.347908829533
2372,2012-12-17 11:00:00,Affluent,Std,1689,0.624182866562
2373,2012-12-17 11:00:00,Affluent,ToU,485,0.59370363091
2374,2012-12-17 11:00:00,Comfortable,Std,1176,0.469508674942
2375,2012-12-17 11:00:00,Comfortable,ToU,321,0.418860238267
2376,2012-12-17 12:00:00,Adversity,Std,1506,0.356032320863
2377,2012-12-17 12:00:00,Adversity,ToU,296,0.344035138431
2378,2012-12-17 12:00:00,Affluent,Std,1689,0.579660920231
2379,2012-12-17 12:00:00,Affluent,ToU,485,0.544794031069
2380,2012-12-17 12:00:00,Comfortable,Std,1175,0.435537491424
2381,2012-12-17 12:00:00,Comfortable,ToU,321,0.367504722391
2382,2012-12-17 13:00:00,Adversity,Std,1506,0.352618010167
2383,2012-12-17 13:00:00,Adversity,ToU,296,0.380576757567
2384,2012-12-17 13:00:00,Affluent,Std,1689,0.591821476266
2385,2012-12-17 13:00:00,Affluent,ToU,485,0.540645211012
2386,2012-12-17 13:00:00,Comfortable,Std,1175,0.467639819809
2387,2012-12-17 13:00:00,Comfortable,ToU,321,0.401099598583
2388,2012-12-17 14:00:00,Adversity,Std,1506,0.367096069808
2389,2012-12-17 14:00:00,Adversity,ToU,296,0.365091008917
2390,2012-12-17 14:00:00,Affluent,Std,1689,0.628709025099
2391,2012-12-17 14:00:00,Affluent,ToU,486,0.695248667578
2392,2012-12-17 14:00:00,Comfortable,Std,1175,0.466830449115
2393,2012-12-17 14:00:00,Comfortable,ToU,321,0.410172646067
2394,2012-12-17 15:00:00,Adversity,Std,1508,0.382188825529
2395,2012-12-17 15:00:00,Adversity,ToU,296,0.333253242712
2396,2012-12-17 15:00:00,Affluent,Std,1689,0.610303732447
2397,2012-12-17 15:00:00,Affluent,ToU,486,0.625755460528
2398,2012-12-17 15:00:00,Comfortable,Std,1175,0.473022285423
2399,2012-12-17 15:00:00,Comfortable,ToU,321,0.419084984822
2400,2012-12-17 16:00:00,Adversity,Std,1508,0.434597699573
2401,2012-12-17 16:00:00,Adversity,ToU,296,0.411784685341
2402,2012-12-17 16:00:00,Affluent,Std,1689,0.641941399334
2403,2012-12-17 16:00:00,Affluent,ToU,486,0.711799747188
2404,2012-12-17 16:00:00,Comfortable,Std,1176,0.515039071441
2405,2012-12-17 16:00:00,Comfortable,ToU,321,0.436167263182
2406,2012-12-17 17:00:00,Adversity,Std,1508,0.564532392036
2407,2012-12-17 17:00:00,Adversity,ToU,296,0.590176958865
2408,2012-12-17 17:00:00,Affluent,Std,1689,0.891271497366
2409,2012-12-17 17:00:00,Affluent,ToU,486,0.961137862755
2410,2012-12-17 17:00:00,Comfortable,Std,1175,0.731180779233
2411,2012-12-17 17:00:00,Comfortable,ToU,321,0.619134012515
2412,2012-12-17 18:00:00,Adversity,Std,1508,0.677015241483
2413,2012-12-17 18:00:00,Adversity,ToU,296,0.67817586802
2414,2012-12-17 18:00:00,Affluent,Std,1689,1.04723911682
2415,2012-12-17 18:00:00,Affluent,ToU,486,1.11205401842
2416,2012-12-17 18:00:00,Comfortable,Std,1175,0.838505173031
2417,2012-12-17 18:00:00,Comfortable,ToU,321,0.766983160153
2418,2012-12-17 19:00:00,Adversity,Std,1508,0.713711261543
2419,2012-12-17 19:00:00,Adversity,ToU,296,0.682258890475
2420,2012-12-17 19:00:00,Affluent,Std,1689,1.13242976243
2421,2012-12-17 19:00:00,Affluent,ToU,486,1.1788433644
2422,2012-12-17 19:00:00,Comfortable,Std,1175,0.859971126985
2423,2012-12-17 19:00:00,Comfortable,ToU,321,0.714549093002
2424,2012-12-17 20:00:00,Adversity,Std,1508,0.680239199037
2425,2012-12-17 20:00:00,Adversity,ToU,296,0.627496261633
2426,2012-12-17 20:00:00,Affluent,Std,1689,1.12812091096
2427,2012-12-17 20:00:00,Affluent,ToU,486,1.20914209496
2428,2012-12-17 20:00:00,Comfortable,Std,1175,0.854664007475
2429,2012-12-17 20:00:00,Comfortable,ToU,321,0.742953230049
2430,2012-12-17 21:00:00,Adversity,Std,1508,0.632737043766
2431,2012-12-17 21:00:00,Adversity,ToU,296,0.604353271842
2432,2012-12-17 21:00:00,Affluent,Std,1689,1.03078509579
2433,2012-12-17 21:00:00,Affluent,ToU,486,1.08772279023
2434,2012-12-17 21:00:00,Comfortable,Std,1176,0.80489852923
2435,2012-12-17 21:00:00,Comfortable,ToU,321,0.730016887298
2436,2012-12-17 22:00:00,Adversity,Std,1508,0.589706430021
2437,2012-12-17 22:00:00,Adversity,ToU,296,0.56909531244
2438,2012-12-17 22:00:00,Affluent,Std,1689,0.949173929923
2439,2012-12-17 22:00:00,Affluent,ToU,486,0.922828112383
2440,2012-12-17 22:00:00,Comfortable,Std,1176,0.750679683053
2441,2012-12-17 22:00:00,Comfortable,ToU,321,0.707606091529
2442,2012-12-17 23:00:00,Adversity,Std,1508,0.485881992413
2443,2012-12-17 23:00:00,Adversity,ToU,296,0.481746367076
2444,2012-12-17 23:00:00,Affluent,Std,1689,0.803691707915
2445,2012-12-17 23:00:00,Affluent,ToU,486,0.891654514921
2446,2012-12-17 23:00:00,Comfortable,Std,1176,0.627036081081
2447,2012-12-17 23:00:00,Comfortable,ToU,321,0.613584076508
2448,2012-12-18 00:00:00,Adversity,Std,1508,0.365018239016
2449,2012-12-18 00:00:00,Adversity,ToU,296,0.37526737039
2450,2012-12-18 00:00:00,Affluent,Std,1687,0.583730442583
2451,2012-12-18 00:00:00,Affluent,ToU,486,0.632383606747
2452,2012-12-18 00:00:00,Comfortable,Std,1176,0.440475053131
2453,2012-12-18 00:00:00,Comfortable,ToU,321,0.44282864539
2454,2012-12-18 01:00:00,Adversity,Std,1508,0.415893879007
2455,2012-12-18 01:00:00,Adversity,ToU,296,0.281500312047
2456,2012-12-18 01:00:00,Affluent,Std,1687,0.45707208921
2457,2012-12-18 01:00:00,Affluent,ToU,486,0.429138245039
2458,2012-12-18 01:00:00,Comfortable,Std,1175,0.476603353629
2459,2012-12-18 01:00:00,Comfortable,ToU,321,0.292601459617
2460,2012-12-18 02:00:00,Adversity,Std,1508,0.350498977269
2461,2012-12-18 02:00:00,Adversity,ToU,296,0.243936294456
2462,2012-12-18 02:00:00,Affluent,Std,1687,0.354182270358
2463,2012-12-18 02:00:00,Affluent,ToU,485,0.33022452073
2464,2012-12-18 02:00:00,Comfortable,Std,1175,0.352376926755
2465,2012-12-18 02:00:00,Comfortable,ToU,321,0.218885485415
2466,2012-12-18 03:00:00,Adversity,Std,1508,0.291619865252
2467,2012-12-18 03:00:00,Adversity,ToU,296,0.213807762988
2468,2012-12-18 03:00:00,Affluent,Std,1687,0.326486196442
2469,2012-12-18 03:00:00,Affluent,ToU,485,0.291610539848
2470,2012-12-18 03:00:00,Comfortable,Std,1175,0.287966468109
2471,2012-12-18 03:00:00,Comfortable,ToU,321,0.202808718629
2472,2012-12-18 04:00:00,Adversity,Std,1506,0.245464923206
2473,2012-12-18 04:00:00,Adversity,ToU,296,0.184836166044
2474,2012-12-18 04:00:00,Affluent,Std,1687,0.323989150972
2475,2012-12-18 04:00:00,Affluent,ToU,486,0.29368518714
2476,2012-12-18 04:00:00,Comfortable,Std,1174,0.26075487053
2477,2012-12-18 04:00:00,Comfortable,ToU,321,0.207473454545
2478,2012-12-18 05:00:00,Adversity,Std,1508,0.23657574272
2479,2012-12-18 05:00:00,Adversity,ToU,296,0.184581127869
2480,2012-12-18 05:00:00,Affluent,Std,1687,0.325934047523
2481,2012-12-18 05:00:00,Affluent,ToU,486,0.282603842319
2482,2012-12-18 05:00:00,Comfortable,Std,1174,0.260966413818
2483,2012-12-18 05:00:00,Comfortable,ToU,321,0.220101144257
2484,2012-12-18 06:00:00,Adversity,Std,1508,0.263525962282
2485,2012-12-18 06:00:00,Adversity,ToU,296,0.214008643202
2486,2012-12-18 06:00:00,Affluent,Std,1687,0.367690437974
2487,2012-12-18 06:00:00,Affluent,ToU,486,0.348746303574
2488,2012-12-18 06:00:00,Comfortable,Std,1174,0.306618455212
2489,2012-12-18 06:00:00,Comfortable,ToU,321,0.241365586181
2490,2012-12-18 07:00:00,Adversity,Std,1508,0.348952582301
2491,2012-12-18 07:00:00,Adversity,ToU,296,0.299754359715
2492,2012-12-18 07:00:00,Affluent,Std,1687,0.474895610837
2493,2012-12-18 07:00:00,Affluent,ToU,486,0.468453657847
2494,2012-12-18 07:00:00,Comfortable,Std,1174,0.408510903302
2495,2012-12-18 07:00:00,Comfortable,ToU,321,0.350703223474
2496,2012-12-18 08:00:00,Adversity,Std,1508,0.42744408395
2497,2012-12-18 08:00:00,Adversity,ToU,296,0.446326666884
2498,2012-12-18 08:00:00,Affluent,Std,1687,0.68435554728
2499,2012-12-18 08:00:00,Affluent,ToU,486,0.811820886689
2500,2012-12-18 08:00:00,Comfortable,Std,1174,0.535793702438
2501,2012-12-18 08:00:00,Comfortable,ToU,321,0.500042134735
2502,2012-12-18 09:00:00,Adversity,Std,1508,0.426224271504
2503,2012-12-18 09:00:00,Adversity,ToU,296,0.460368975429
2504,2012-12-18 09:00:00,Affluent,Std,1687,0.711093088978
2505,2012-12-18 09:00:00,Affluent,ToU,485,0.767550961604
2506,2012-12-18 09:00:00,Comfortable,Std,1175,0.545171822007
2507,2012-12-18 09:00:00,Comfortable,ToU,321,0.507496025509
2508,2012-12-18 10:00:00,Adversity,Std,1508,0.407937891183
2509,2012-12-18 10:00:00,Adversity,ToU,295,0.401716782158
2510,2012-12-18 10:00:00,Affluent,Std,1687,0.643443646915
2511,2012-12-18 10:00:00,Affluent,ToU,485,0.655083469241
2512,2012-12-18 10:00:00,Comfortable,Std,1175,0.479601887101
2513,2012-12-18 10:00:00,Comfortable,ToU,321,0.391733875765
2514,2012-12-18 11:00:00,Adversity,Std,1508,0.375033484094
2515,2012-12-18 11:00:00,Adversity,ToU,296,0.332071647352
2516,2012-12-18 11:00:00,Affluent,Std,1687,0.6414686005
2517,2012-12-18 11:00:00,Affluent,ToU,485,0.590876154055
2518,2012-12-18 11:00:00,Comfortable,Std,1175,0.476081259539
2519,2012-12-18 11:00:00,Comfortable,ToU,321,0.417088833179
2520,2012-12-18 12:00:00,Adversity,Std,1508,0.379922039398
2521,2012-12-18 12:00:00,Adversity,ToU,296,0.354217651132
2522,2012-12-18 12:00:00,Affluent,Std,1687,0.6365259361
2523,2012-12-18 12:00:00,Affluent,ToU,486,0.58733886206
2524,2012-12-18 12:00:00,Comfortable,Std,1175,0.472336349298
2525,2012-12-18 12:00:00,Comfortable,ToU,321,0.408271857443
2526,2012-12-18 13:00:00,Adversity,Std,1499,0.389783442338
2527,2012-12-18 13:00:00,Adversity,ToU,294,0.39331261785
2528,2012-12-18 13:00:00,Affluent,Std,1678,0.643297113838
2529,2012-12-18 13:00:00,Affluent,ToU,483,0.562135008385
2530,2012-12-18 13:00:00,Comfortable,Std,1166,0.478266562546
2531,2012-12-18 13:00:00,Comfortable,ToU,318,0.419233269907
2532,2012-12-18 14:00:00,Adversity,Std,1508,0.391081639384
2533,2012-12-18 14:00:00,Adversity,ToU,296,0.385132192806
2534,2012-12-18 14:00:00,Affluent,Std,1687,0.598495551115
2535,2012-12-18 14:00:00,Affluent,ToU,486,0.573064004027
2536,2012-12-18 14:00:00,Comfortable,Std,1175,0.490322347836
2537,2012-12-18 14:00:00,Comfortable,ToU,321,0.434743694513
2538,2012-12-18 15:00:00,Adversity,Std,1508,0.388535866279
2539,2012-12-18 15:00:00,Adversity,ToU,296,0.410777511719
2540,2012-12-18 15:00:00,Affluent,Std,1687,0.598667921506
2541,2012-12-18 15:00:00,Affluent,ToU,486,0.595710723006
2542,2012-12-18 15:00:00,Comfortable,Std,1175,0.484730995987
2543,2012-12-18 15:00:00,Comfortable,ToU,321,0.41523601398
2544,2012-12-18 16:00:00,Adversity,Std,1508,0.427600774084
2545,2012-12-18 16:00:00,Adversity,ToU,296,0.46218875108
2546,2012-12-18 16:00:00,Affluent,Std,1687,0.690645001097
2547,2012-12-18 16:00:00,Affluent,ToU,486,0.708725421403
2548,2012-12-18 16:00:00,Comfortable,Std,1175,0.547385024652
2549,2012-12-18 16:00:00,Comfortable,ToU,321,0.469918530869
2550,2012-12-18 17:00:00,Adversity,Std,1508,0.558561509363
2551,2012-12-18 17:00:00,Adversity,ToU,296,0.562562579625
2552,2012-12-18 17:00:00,Affluent,Std,1687,0.88138936544
2553,2012-12-18 17:00:00,Affluent,ToU,486,0.996313756833
2554,2012-12-18 17:00:00,Comfortable,Std,1175,0.739628084508
2555,2012-12-18 17:00:00,Comfortable,ToU,321,0.685989822661
2556,2012-12-18 18:00:00,Adversity,Std,1508,0.667271114377
2557,2012-12-18 18:00:00,Adversity,ToU,296,0.664548589952
2558,2012-12-18 18:00:00,Affluent,Std,1687,1.04240166179
2559,2012-12-18 18:00:00,Affluent,ToU,486,0.950683193952
2560,2012-12-18 18:00:00,Comfortable,Std,1175,0.841732652058
2561,2012-12-18 18:00:00,Comfortable,ToU,321,0.751283768737
2562,2012-12-18 19:00:00,Adversity,Std,1508,0.678031750754
2563,2012-12-18 19:00:00,Adversity,ToU,296,0.669010298982
2564,2012-12-18 19:00:00,Affluent,Std,1687,1.10323692682
2565,2012-12-18 19:00:00,Affluent,ToU,486,1.12060078424
2566,2012-12-18 19:00:00,Comfortable,Std,1175,0.868146587275
2567,2012-12-18 19:00:00,Comfortable,ToU,321,0.780870574975
2568,2012-12-18 20:00:00,Adversity,Std,1508,0.662884783482
2569,2012-12-18 20:00:00,Adversity,ToU,296,0.640754987618
2570,2012-12-18 20:00:00,Affluent,Std,1687,1.065010038
2571,2012-12-18 20:00:00,Affluent,ToU,486,1.08897877742
2572,2012-12-18 20:00:00,Comfortable,Std,1175,0.830995278523
2573,2012-12-18 20:00:00,Comfortable,ToU,321,0.755004160457
2574,2012-12-18 21:00:00,Adversity,Std,1508,0.635393949527
2575,2012-12-18 21:00:00,Adversity,ToU,296,0.607110543644
2576,2012-12-18 21:00:00,Affluent,Std,1687,1.03751252681
2577,2012-12-18 21:00:00,Affluent,ToU,486,0.98787580595
2578,2012-12-18 21:00:00,Comfortable,Std,1175,0.791623903371
2579,2012-12-18 21:00:00,Comfortable,ToU,321,0.687252655533
2580,2012-12-18 22:00:00,Adversity,Std,1508,0.564759896397
2581,2012-12-18 22:00:00,Adversity,ToU,296,0.546829507631
2582,2012-12-18 22:00:00,Affluent,Std,1687,0.949163388747
2583,2012-12-18 22:00:00,Affluent,ToU,486,0.904879184452
2584,2012-12-18 22:00:00,Comfortable,Std,1175,0.732953226142
2585,2012-12-18 22:00:00,Comfortable,ToU,321,0.671050099941
2586,2012-12-18 23:00:00,Adversity,Std,1508,0.475249965654
2587,2012-12-18 23:00:00,Adversity,ToU,296,0.509635458324
2588,2012-12-18 23:00:00,Affluent,Std,1687,0.825832363072
2589,2012-12-18 23:00:00,Affluent,ToU,486,0.803080923828
2590,2012-12-18 23:00:00,Comfortable,Std,1175,0.605657183737
2591,2012-12-18 23:00:00,Comfortable,ToU,321,0.566974912826
2592,2012-12-19 00:00:00,Adversity,Std,1508,0.432187755266
2593,2012-12-19 00:00:00,Adversity,ToU,296,0.382983035659
2594,2012-12-19 00:00:00,Affluent,Std,1687,0.602067590965
2595,2012-12-19 00:00:00,Affluent,ToU,486,0.572150228711
2596,2012-12-19 00:00:00,Comfortable,Std,1175,0.516478822749
2597,2012-12-19 00:00:00,Comfortable,ToU,321,0.381344721197
2598,2012-12-19 01:00:00,Adversity,Std,1508,0.404624810694
2599,2012-12-19 01:00:00,Adversity,ToU,296,0.280187408022
2600,2012-12-19 01:00:00,Affluent,Std,1686,0.435305919096
2601,2012-12-19 01:00:00,Affluent,ToU,486,0.428668750094
2602,2012-12-19 01:00:00,Comfortable,Std,1175,0.455360941994
2603,2012-12-19 01:00:00,Comfortable,ToU,321,0.280721545322
2604,2012-12-19 02:00:00,Adversity,Std,1508,0.319574001078
2605,2012-12-19 02:00:00,Adversity,ToU,296,0.223214417305
2606,2012-12-19 02:00:00,Affluent,Std,1686,0.361195888938
2607,2012-12-19 02:00:00,Affluent,ToU,486,0.33897905753
2608,2012-12-19 02:00:00,Comfortable,Std,1175,0.348012268145
2609,2012-12-19 02:00:00,Comfortable,ToU,321,0.2358281701
2610,2012-12-19 03:00:00,Adversity,Std,1506,0.263266143259
2611,2012-12-19 03:00:00,Adversity,ToU,296,0.195047366467
2612,2012-12-19 03:00:00,Affluent,Std,1686,0.334662571766
2613,2012-12-19 03:00:00,Affluent,ToU,485,0.303554770416
2614,2012-12-19 03:00:00,Comfortable,Std,1175,0.301498403076
2615,2012-12-19 03:00:00,Comfortable,ToU,321,0.203247396003
2616,2012-12-19 04:00:00,Adversity,Std,1508,0.245025584019
2617,2012-12-19 04:00:00,Adversity,ToU,296,0.179125329788
2618,2012-12-19 04:00:00,Affluent,Std,1686,0.323921904575
2619,2012-12-19 04:00:00,Affluent,ToU,485,0.276843161004
2620,2012-12-19 04:00:00,Comfortable,Std,1175,0.284375886142
2621,2012-12-19 04:00:00,Comfortable,ToU,321,0.20504480589
2622,2012-12-19 05:00:00,Adversity,Std,1508,0.223641557606
2623,2012-12-19 05:00:00,Adversity,ToU,296,0.176916501877
2624,2012-12-19 05:00:00,Affluent,Std,1686,0.334451066653
2625,2012-12-19 05:00:00,Affluent,ToU,485,0.297762571635
2626,2012-12-19 05:00:00,Comfortable,Std,1175,0.29553833459
2627,2012-12-19 05:00:00,Comfortable,ToU,321,0.215380845896
2628,2012-12-19 06:00:00,Adversity,Std,1508,0.267083963211
2629,2012-12-19 06:00:00,Adversity,ToU,296,0.20606741491
2630,2012-12-19 06:00:00,Affluent,Std,1686,0.37225078625
2631,2012-12-19 06:00:00,Affluent,ToU,485,0.330063341532
2632,2012-12-19 06:00:00,Comfortable,Std,1175,0.34815960858
2633,2012-12-19 06:00:00,Comfortable,ToU,321,0.255260908092
2634,2012-12-19 07:00:00,Adversity,Std,1508,0.343304956165
2635,2012-12-19 07:00:00,Adversity,ToU,296,0.271118632859
2636,2012-12-19 07:00:00,Affluent,Std,1686,0.469876861578
2637,2012-12-19 07:00:00,Affluent,ToU,485,0.447416657841
2638,2012-12-19 07:00:00,Comfortable,Std,1175,0.424216993202
2639,2012-12-19 07:00:00,Comfortable,ToU,321,0.39421752523
2640,2012-12-19 08:00:00,Adversity,Std,1508,0.430087696875
2641,2012-12-19 08:00:00,Adversity,ToU,296,0.438191441984
2642,2012-12-19 08:00:00,Affluent,Std,1686,0.666342286679
2643,2012-12-19 08:00:00,Affluent,ToU,486,0.652037641879
2644,2012-12-19 08:00:00,Comfortable,Std,1175,0.55546570185
2645,2012-12-19 08:00:00,Comfortable,ToU,321,0.497298503365
2646,2012-12-19 09:00:00,Adversity,Std,1508,0.440118033431
2647,2012-12-19 09:00:00,Adversity,ToU,296,0.467910453774
2648,2012-12-19 09:00:00,Affluent,Std,1686,0.739454507278
2649,2012-12-19 09:00:00,Affluent,ToU,486,0.807066841071
2650,2012-12-19 09:00:00,Comfortable,Std,1175,0.575553425932
2651,2012-12-19 09:00:00,Comfortable,ToU,321,0.511031716848
2652,2012-12-19 10:00:00,Adversity,Std,1508,0.396881630415
2653,2012-12-19 10:00:00,Adversity,ToU,296,0.402648257175
2654,2012-12-19 10:00:00,Affluent,Std,1686,0.706248172586
2655,2012-12-19 10:00:00,Affluent,ToU,486,0.823814627235
2656,2012-12-19 10:00:00,Comfortable,Std,1175,0.5337701852
2657,2012-12-19 10:00:00,Comfortable,ToU,321,0.402806614514
2658,2012-12-19 11:00:00,Adversity,Std,1508,0.387764946733
2659,2012-12-19 11:00:00,Adversity,ToU,296,0.369311046046
2660,2012-12-19 11:00:00,Affluent,Std,1686,0.688418230433
2661,2012-12-19 11:00:00,Affluent,ToU,486,0.753173514838
2662,2012-12-19 11:00:00,Comfortable,Std,1175,0.541605737643
2663,2012-12-19 11:00:00,Comfortable,ToU,321,0.404577747968
2664,2012-12-19 12:00:00,Adversity,Std,1508,0.402305921543
2665,2012-12-19 12:00:00,Adversity,ToU,296,0.368775597702
2666,2012-12-19 12:00:00,Affluent,Std,1686,0.699004444726
2667,2012-12-19 12:00:00,Affluent,ToU,486,0.700165186948
2668,2012-12-19 12:00:00,Comfortable,Std,1175,0.500431389718
2669,2012-12-19 12:00:00,Comfortable,ToU,321,0.390852687396
2670,2012-12-19 13:00:00,Adversity,Std,1508,0.407582641462
2671,2012-12-19 13:00:00,Adversity,ToU,296,0.431552668616
2672,2012-12-19 13:00:00,Affluent,Std,1686,0.668079065517
2673,2012-12-19 13:00:00,Affluent,ToU,486,0.671650827988
2674,2012-12-19 13:00:00,Comfortable,Std,1175,0.507843757753
2675,2012-12-19 13:00:00,Comfortable,ToU,321,0.478693437844
2676,2012-12-19 14:00:00,Adversity,Std,1508,0.413084067387
2677,2012-12-19 14:00:00,Adversity,ToU,296,0.407391245177
2678,2012-12-19 14:00:00,Affluent,Std,1686,0.692967834072
2679,2012-12-19 14:00:00,Affluent,ToU,486,0.69549504454
2680,2012-12-19 14:00:00,Comfortable,Std,1175,0.520203736195
2681,2012-12-19 14:00:00,Comfortable,ToU,321,0.484611398877
2682,2012-12-19 15:00:00,Adversity,Std,1508,0.388471680403
2683,2012-12-19 15:00:00,Adversity,ToU,296,0.400316603853
2684,2012-12-19 15:00:00,Affluent,Std,1686,0.718030789803
2685,2012-12-19 15:00:00,Affluent,ToU,485,0.735758125649
2686,2012-12-19 15:00:00,Comfortable,Std,1175,0.536850706147
2687,2012-12-19 15:00:00,Comfortable,ToU,321,0.482856152622
2688,2012-12-19 16:00:00,Adversity,Std,1508,0.436415687171
2689,2012-12-19 16:00:00,Adversity,ToU,296,0.45310179706
2690,2012-12-19 16:00:00,Affluent,Std,1685,0.773479907437
2691,2012-12-19 16:00:00,Affluent,ToU,486,0.753626165714
2692,2012-12-19 16:00:00,Comfortable,Std,1175,0.610403692031
2693,2012-12-19 16:00:00,Comfortable,ToU,321,0.541462367532
2694,2012-12-19 17:00:00,Adversity,Std,1508,0.580613111402
2695,2012-12-19 17:00:00,Adversity,ToU,296,0.62442180601
2696,2012-12-19 17:00:00,Affluent,Std,1686,0.900074857926
2697,2012-12-19 17:00:00,Affluent,ToU,486,1.04527013473
2698,2012-12-19 17:00:00,Comfortable,Std,1175,0.763895942405
