,Datetime,Dew_Point_F,Temperature_F,Wind_Speed_MPH
58,2013-12-03 10:50:00,35.6,42.8,3.5
59,2013-12-03 11:50:00,35.6,42.8,3.5
60,2013-12-03 12:50:00,35.6,42.8,3.5
61,2013-12-03 13:50:00,35.6,42.8,5.8
62,2013-12-03 14:50:00,35.6,42.8,6.9
63,2013-12-03 15:50:00,35.6,42.8,5.8
64,2013-12-03 16:50:00,35.6,42.8,5.8
65,2013-12-03 17:50:00,33.8,41.0,4.6
66,2013-12-03 18:50:00,35.6,41.0,5.8
67,2013-12-03 19:50:00,35.6,41.0,8.1
68,2013-12-03 20:50:00,35.6,41.0,9.2
69,2013-12-03 21:50:00,35.6,41.0,9.2
70,2013-12-03 22:50:00,35.6,41.0,8.1
71,2013-12-03 23:50:00,35.6,41.0,8.1
72,2013-12-04 00:50:00,37.4,41.0,6.9
73,2013-12-04 01:50:00,37.4,41.0,6.9
74,2013-12-04 02:50:00,37.4,41.0,6.9
75,2013-12-04 03:50:00,37.4,42.8,6.9
76,2013-12-04 04:50:00,37.4,42.8,6.9
77,2013-12-04 05:50:00,39.2,44.6,6.9
78,2013-12-04 06:50:00,39.2,44.6,9.2
79,2013-12-04 07:50:00,41.0,44.6,8.1
80,2013-12-04 08:50:00,41.0,46.4,9.2
81,2013-12-04 09:50:00,44.6,44.6,8.1
82,2013-12-04 10:50:00,44.6,46.4,5.8
83,2013-12-04 11:50:00,41.0,48.2,6.9
84,2013-12-04 12:50:00,39.2,48.2,6.9
85,2013-12-04 13:50:00,35.6,48.2,6.9
86,2013-12-04 14:50:00,33.8,46.4,6.9
87,2013-12-04 15:50:00,35.6,44.6,3.5
88,2013-12-04 16:50:00,35.6,41.0,4.6
89,2013-12-04 17:50:00,35.6,41.0,5.8
90,2013-12-04 18:50:00,35.6,39.2,8.1
91,2013-12-04 19:50:00,33.8,37.4,6.9
92,2013-12-04 20:50:00,32.0,33.8,8.1
93,2013-12-04 21:50:00,32.0,33.8,9.2
94,2013-12-04 22:50:00,30.2,32.0,9.2
95,2013-12-04 23:50:00,33.8,35.6,8.1
96,2013-12-05 00:50:00,32.0,33.8,8.1
97,2013-12-05 01:50:00,32.0,33.8,9.2
98,2013-12-05 02:50:00,32.0,33.8,8.1
99,2013-12-05 03:50:00,32.0,32.0,5.8
100,2013-12-05 04:50:00,33.8,35.6,9.2
101,2013-12-05 05:50:00,33.8,35.6,10.4
102,2013-12-05 06:50:00,33.8,35.6,15.0
103,2013-12-05 07:50:00,33.8,37.4,16.1
104,2013-12-05 08:50:00,35.6,41.0,18.4
105,2013-12-05 09:50:00,37.4,44.6,18.4
106,2013-12-05 10:50:00,37.4,44.6,20.7
107,2013-12-05 11:50:00,39.2,46.4,26.5
108,2013-12-05 12:50:00,42.8,50.0,32.2
109,2013-12-05 13:50:00,42.8,50.0,26.5
110,2013-12-05 14:50:00,42.8,50.0,21.9
111,2013-12-05 15:50:00,42.8,50.0,20.7
112,2013-12-05 16:50:00,39.2,48.2,15.0
113,2013-12-05 17:50:00,30.2,46.4,12.7
114,2013-12-05 18:50:00,32.0,44.6,9.2
115,2013-12-05 19:50:00,32.0,44.6,9.2
116,2013-12-05 20:50:00,32.0,41.0,11.5
117,2013-12-05 21:50:00,33.8,42.8,11.5
118,2013-12-05 22:50:00,33.8,42.8,10.4
119,2013-12-05 23:50:00,33.8,42.8,6.9
120,2013-12-06 00:50:00,33.8,41.0,9.2
121,2013-12-06 01:50:00,32.0,41.0,9.2
122,2013-12-06 02:50:00,32.0,41.0,9.2
123,2013-12-06 03:50:00,30.2,37.4,8.1
124,2013-12-06 04:50:00,32.0,35.6,8.1
125,2013-12-06 05:50:00,32.0,37.4,10.4
126,2013-12-06 06:50:00,32.0,37.4,11.5
127,2013-12-06 07:50:00,30.2,37.4,11.5
128,2013-12-06 08:50:00,32.0,37.4,10.4
129,2013-12-06 09:50:00,33.8,41.0,12.7
130,2013-12-06 10:50:00,33.8,41.0,15.0
131,2013-12-06 11:50:00,35.6,44.6,11.5
132,2013-12-06 12:50:00,35.6,46.4,11.5
133,2013-12-06 13:50:00,35.6,46.4,9.2
134,2013-12-06 14:50:00,37.4,46.4,8.1
135,2013-12-06 15:50:00,39.2,46.4,6.9
136,2013-12-06 16:50:00,39.2,46.4,5.8
137,2013-12-06 17:50:00,39.2,46.4,9.2
138,2013-12-06 18:50:00,39.2,46.4,5.8
139,2013-12-06 19:50:00,41.0,46.4,8.1
140,2013-12-06 20:50:00,42.8,46.4,9.2
141,2013-12-06 21:50:00,42.8,44.6,9.2
142,2013-12-06 22:50:00,41.0,42.8,5.8
143,2013-12-06 23:50:00,42.8,42.8,3.5
144,2013-12-07 00:50:00,41.0,42.8,8.1
145,2013-12-07 01:50:00,42.8,42.8,9.2
146,2013-12-07 02:50:00,41.0,42.8,6.9
147,2013-12-07 03:50:00,41.0,42.8,9.2
148,2013-12-07 04:50:00,41.0,42.8,10.4
149,2013-12-07 05:50:00,41.0,42.8,6.9
150,2013-12-07 06:50:00,41.0,42.8,8.1
151,2013-12-07 07:50:00,42.8,44.6,9.2
152,2013-12-07 08:50:00,42.8,44.6,8.1
153,2013-12-07 09:50:00,42.8,46.4,9.2
154,2013-12-07 10:50:00,42.8,46.4,10.4
155,2013-12-07 11:50:00,42.8,48.2,11.5
156,2013-12-07 12:50:00,42.8,48.2,10.4
157,2013-12-07 13:50:00,44.6,48.2,9.2
158,2013-12-07 14:50:00,42.8,48.2,11.5
159,2013-12-07 15:50:00,42.8,46.4,10.4
160,2013-12-07 16:50:00,42.8,46.4,9.2
161,2013-12-07 17:50:00,42.8,46.4,10.4
162,2013-12-07 18:50:00,44.6,46.4,10.4
163,2013-12-07 19:50:00,44.6,46.4,11.5
164,2013-12-07 20:50:00,44.6,46.4,10.4
165,2013-12-07 21:50:00,44.6,46.4,12.7
166,2013-12-07 22:50:00,42.8,46.4,11.5
167,2013-12-07 23:50:00,42.8,46.4,10.4
168,2013-12-08 00:50:00,41.0,44.6,8.1
169,2013-12-08 01:50:00,41.0,42.8,9.2
170,2013-12-08 02:50:00,41.0,42.8,5.8
171,2013-12-08 03:50:00,39.2,41.0,3.5
172,2013-12-08 04:50:00,37.4,39.2,3.5
173,2013-12-08 05:50:00,41.0,42.8,8.1
174,2013-12-08 06:50:00,41.0,42.8,8.1
175,2013-12-08 07:50:00,41.0,42.8,8.1
176,2013-12-08 08:50:00,42.8,46.4,8.1
177,2013-12-08 09:50:00,42.8,46.4,12.7
178,2013-12-08 10:50:00,44.6,50.0,13.8
179,2013-12-08 11:50:00,44.6,50.0,12.7
180,2013-12-08 12:50:00,44.6,51.8,16.1
181,2013-12-08 13:50:00,46.4,51.8,16.1
182,2013-12-08 14:50:00,46.4,51.8,12.7
183,2013-12-08 15:50:00,44.6,50.0,12.7
184,2013-12-08 16:50:00,44.6,48.2,12.7
185,2013-12-08 17:50:00,44.6,48.2,12.7
186,2013-12-08 18:50:00,44.6,48.2,11.5
187,2013-12-08 19:50:00,44.6,48.2,9.2
188,2013-12-08 20:50:00,44.6,46.4,11.5
189,2013-12-08 21:50:00,44.6,48.2,10.4
190,2013-12-08 22:50:00,44.6,46.4,9.2
191,2013-12-08 23:50:00,42.8,44.6,9.2
192,2013-12-09 00:50:00,42.8,42.8,8.1
193,2013-12-09 01:50:00,42.8,44.6,8.1
194,2013-12-09 02:50:00,42.8,42.8,9.2
195,2013-12-09 03:50:00,39.2,41.0,4.6
196,2013-12-09 04:50:00,42.8,42.8,4.6
197,2013-12-09 05:50:00,39.2,41.0,8.1
198,2013-12-09 06:50:00,41.0,41.0,9.2
199,2013-12-09 07:50:00,41.0,41.0,4.6
200,2013-12-09 08:50:00,41.0,41.0,8.1
201,2013-12-09 09:50:00,44.6,44.6,5.8
202,2013-12-09 10:50:00,46.4,48.2,6.9
203,2013-12-09 11:50:00,46.4,50.0,9.2
204,2013-12-09 12:50:00,46.4,51.8,11.5
205,2013-12-09 13:50:00,46.4,51.8,10.4
206,2013-12-09 14:50:00,46.4,51.8,9.2
207,2013-12-09 15:50:00,44.6,48.2,5.8
208,2013-12-09 16:50:00,46.4,48.2,8.1
209,2013-12-09 17:50:00,44.6,46.4,6.9
210,2013-12-09 18:50:00,44.6,46.4,6.9
211,2013-12-09 19:50:00,42.8,44.6,5.8
212,2013-12-09 20:50:00,42.8,42.8,6.9
213,2013-12-09 21:50:00,41.0,42.8,4.6
214,2013-12-09 22:50:00,41.0,41.0,5.8
215,2013-12-09 23:50:00,39.2,39.2,3.5
216,2013-12-10 00:50:00,37.4,39.2,3.5
217,2013-12-10 01:50:00,37.4,37.4,4.6
218,2013-12-10 02:50:00,37.4,37.4,2.3
219,2013-12-10 03:50:00,35.6,35.6,Calm
220,2013-12-10 04:50:00,35.6,35.6,Calm
221,2013-12-10 05:50:00,33.8,33.8,2.3
222,2013-12-10 06:50:00,33.8,33.8,2.3
223,2013-12-10 07:50:00,33.8,33.8,3.5
224,2013-12-10 08:50:00,35.6,35.6,Calm
225,2013-12-10 09:50:00,39.2,39.2,4.6
226,2013-12-10 10:50:00,42.8,42.8,6.9
227,2013-12-10 11:50:00,42.8,44.6,8.1
228,2013-12-10 12:50:00,44.6,48.2,5.8
229,2013-12-10 13:50:00,44.6,50.0,5.8
230,2013-12-10 14:50:00,44.6,48.2,5.8
231,2013-12-10 15:50:00,44.6,48.2,5.8
232,2013-12-10 16:50:00,44.6,46.4,6.9
233,2013-12-10 17:50:00,42.8,44.6,6.9
234,2013-12-10 18:50:00,42.8,44.6,5.8
235,2013-12-10 19:50:00,39.2,41.0,4.6
236,2013-12-10 20:50:00,39.2,41.0,4.6
237,2013-12-10 21:50:00,39.2,39.2,Calm
238,2013-12-10 22:50:00,37.4,37.4,Calm
239,2013-12-10 23:50:00,33.8,33.8,Calm
240,2013-12-11 00:50:00,33.8,33.8,Calm
241,2013-12-11 01:50:00,33.8,33.8,Calm
242,2013-12-11 02:50:00,33.8,33.8,3.5
243,2013-12-11 03:50:00,33.8,33.8,4.6
244,2013-12-11 04:50:00,33.8,33.8,3.5
245,2013-12-11 05:50:00,33.8,33.8,2.3
246,2013-12-11 06:50:00,33.8,33.8,Calm
247,2013-12-11 07:50:00,33.8,33.8,2.3
248,2013-12-11 08:50:00,35.6,35.6,2.3
249,2013-12-11 09:50:00,35.6,35.6,Calm
250,2013-12-11 10:50:00,37.4,37.4,2.3
251,2013-12-11 11:50:00,37.4,37.4,2.3
252,2013-12-11 12:50:00,41.0,41.0,3.5
253,2013-12-11 13:50:00,42.8,42.8,3.5
254,2013-12-11 14:50:00,37.4,37.4,4.6
255,2013-12-11 15:50:00,37.4,37.4,2.3
256,2013-12-11 16:50:00,35.6,35.6,3.5
257,2013-12-11 17:50:00,35.6,35.6,2.3
258,2013-12-11 18:50:00,35.6,35.6,2.3
259,2013-12-11 19:50:00,35.6,35.6,3.5
260,2013-12-11 20:50:00,35.6,35.6,3.5
261,2013-12-11 21:50:00,39.2,39.2,4.6
262,2013-12-11 22:50:00,37.4,39.2,3.5
263,2013-12-11 23:50:00,35.6,35.6,2.3
264,2013-12-12 00:50:00,33.8,33.8,4.6
265,2013-12-12 01:50:00,33.8,33.8,3.5
266,2013-12-12 02:50:00,32.0,32.0,2.3
267,2013-12-12 03:50:00,32.0,32.0,2.3
268,2013-12-12 04:50:00,32.0,32.0,Calm
269,2013-12-12 05:50:00,32.0,32.0,Calm
270,2013-12-12 06:50:00,35.6,35.6,2.3
271,2013-12-12 07:50:00,41.0,41.0,6.9
272,2013-12-12 08:50:00,41.0,41.0,4.6
273,2013-12-12 09:50:00,42.8,42.8,8.1
274,2013-12-12 10:50:00,42.8,44.6,5.8
275,2013-12-12 11:50:00,44.6,44.6,3.5
276,2013-12-12 12:50:00,46.4,48.2,5.8
277,2013-12-12 13:50:00,46.4,48.2,9.2
278,2013-12-12 14:50:00,46.4,48.2,11.5
279,2013-12-12 15:50:00,46.4,46.4,9.2
280,2013-12-12 16:50:00,44.6,46.4,6.9
281,2013-12-12 17:50:00,44.6,46.4,4.6
282,2013-12-12 18:50:00,42.8,44.6,4.6
283,2013-12-12 19:50:00,42.8,44.6,8.1
284,2013-12-12 20:50:00,44.6,46.4,6.9
285,2013-12-12 21:50:00,46.4,48.2,4.6
286,2013-12-12 22:50:00,46.4,46.4,3.5
287,2013-12-12 23:50:00,46.4,48.2,5.8
288,2013-12-13 00:50:00,46.4,48.2,3.5
289,2013-12-13 01:50:00,48.2,48.2,3.5
290,2013-12-13 02:50:00,48.2,48.2,5.8
291,2013-12-13 03:50:00,48.2,50.0,6.9
292,2013-12-13 04:50:00,48.2,50.0,6.9
293,2013-12-13 05:50:00,48.2,50.0,8.1
294,2013-12-13 06:50:00,48.2,50.0,9.2
295,2013-12-13 07:50:00,48.2,51.8,6.9
296,2013-12-13 08:50:00,48.2,51.8,4.6
297,2013-12-13 09:50:00,48.2,51.8,6.9
298,2013-12-13 10:50:00,48.2,53.6,9.2
299,2013-12-13 11:50:00,46.4,53.6,11.5
300,2013-12-13 12:50:00,46.4,53.6,11.5
301,2013-12-13 13:50:00,46.4,53.6,12.7
302,2013-12-13 14:50:00,48.2,53.6,11.5
303,2013-12-13 15:50:00,50.0,51.8,12.7
304,2013-12-13 16:50:00,50.0,51.8,10.4
305,2013-12-13 17:50:00,50.0,50.0,15.0
306,2013-12-13 18:50:00,48.2,50.0,10.4
307,2013-12-13 19:50:00,46.4,48.2,9.2
308,2013-12-13 20:50:00,44.6,48.2,10.4
309,2013-12-13 21:50:00,44.6,46.4,11.5
310,2013-12-13 22:50:00,42.8,46.4,13.8
311,2013-12-13 23:50:00,42.8,46.4,12.7
312,2013-12-14 00:50:00,41.0,44.6,10.4
313,2013-12-14 01:50:00,39.2,42.8,12.7
314,2013-12-14 02:50:00,37.4,41.0,10.4
315,2013-12-14 03:50:00,37.4,41.0,11.5
316,2013-12-14 04:50:00,37.4,39.2,8.1
317,2013-12-14 05:50:00,37.4,39.2,9.2
318,2013-12-14 06:50:00,35.6,39.2,6.9
319,2013-12-14 07:50:00,37.4,39.2,8.1
320,2013-12-14 08:50:00,37.4,39.2,9.2
321,2013-12-14 09:50:00,39.2,42.8,6.9
322,2013-12-14 10:50:00,42.8,46.4,10.4
323,2013-12-14 11:50:00,44.6,50.0,12.7
324,2013-12-14 12:50:00,46.4,51.8,12.7
325,2013-12-14 13:50:00,48.2,51.8,15.0
326,2013-12-14 14:50:00,46.4,51.8,15.0
327,2013-12-14 15:50:00,46.4,51.8,18.4
328,2013-12-14 16:50:00,46.4,50.0,19.6
329,2013-12-14 17:50:00,44.6,50.0,19.6
330,2013-12-14 18:50:00,42.8,51.8,17.3
331,2013-12-14 19:50:00,44.6,51.8,18.4
332,2013-12-14 20:50:00,46.4,50.0,15.0
333,2013-12-14 21:50:00,46.4,51.8,21.9
334,2013-12-14 22:50:00,48.2,50.0,18.4
335,2013-12-14 23:50:00,48.2,50.0,20.7
336,2013-12-15 00:50:00,50.0,50.0,17.3
337,2013-12-15 01:50:00,50.0,51.8,16.1
338,2013-12-15 02:50:00,50.0,51.8,9.2
339,2013-12-15 03:50:00,50.0,51.8,12.7
340,2013-12-15 04:50:00,48.2,50.0,8.1
341,2013-12-15 05:50:00,46.4,50.0,9.2
342,2013-12-15 06:50:00,44.6,46.4,8.1
343,2013-12-15 07:50:00,44.6,46.4,8.1
344,2013-12-15 08:50:00,46.4,46.4,8.1
345,2013-12-15 09:50:00,48.2,50.0,8.1
346,2013-12-15 10:50:00,51.8,53.6,13.8
347,2013-12-15 11:50:00,51.8,53.6,15.0
348,2013-12-15 12:50:00,51.8,53.6,17.3
349,2013-12-15 13:50:00,51.8,53.6,16.1
350,2013-12-15 14:50:00,51.8,53.6,15.0
351,2013-12-15 15:50:00,51.8,53.6,17.3
352,2013-12-15 16:50:00,51.8,53.6,15.0
353,2013-12-15 17:50:00,51.8,53.6,16.1
354,2013-12-15 18:50:00,53.6,53.6,19.6
355,2013-12-15 19:50:00,51.8,53.6,18.4
356,2013-12-15 20:50:00,53.6,53.6,17.3
357,2013-12-15 21:50:00,53.6,53.6,17.3
358,2013-12-15 22:50:00,53.6,53.6,17.3
359,2013-12-15 23:50:00,51.8,53.6,17.3
360,2013-12-16 00:50:00,51.8,53.6,17.3
361,2013-12-16 01:50:00,53.6,53.6,16.1
362,2013-12-16 02:50:00,53.6,53.6,17.3
363,2013-12-16 03:50:00,51.8,53.6,17.3
364,2013-12-16 04:50:00,51.8,53.6,18.4
365,2013-12-16 05:50:00,53.6,53.6,17.3
366,2013-12-16 06:50:00,53.6,53.6,16.1
367,2013-12-16 07:50:00,51.8,53.6,19.6
368,2013-12-16 08:50:00,51.8,53.6,16.1
369,2013-12-16 09:50:00,51.8,53.6,13.8
370,2013-12-16 10:50:00,51.8,53.6,15.0
371,2013-12-16 11:50:00,53.6,55.4,15.0
372,2013-12-16 12:50:00,53.6,55.4,16.1
373,2013-12-16 13:50:00,51.8,55.4,17.3
374,2013-12-16 14:50:00,51.8,55.4,11.5
375,2013-12-16 15:50:00,48.2,51.8,17.3
376,2013-12-16 16:50:00,46.4,50.0,9.2
377,2013-12-16 17:50:00,46.4,50.0,9.2
378,2013-12-16 18:50:00,46.4,50.0,5.8
379,2013-12-16 19:50:00,46.4,48.2,8.1
380,2013-12-16 20:50:00,46.4,48.2,2.3
381,2013-12-16 21:50:00,46.4,48.2,3.5
382,2013-12-16 22:50:00,46.4,46.4,4.6
383,2013-12-16 23:50:00,42.8,44.6,5.8
384,2013-12-17 00:50:00,41.0,42.8,5.8
385,2013-12-17 01:50:00,39.2,41.0,6.9
386,2013-12-17 02:50:00,39.2,41.0,4.6
387,2013-12-17 03:50:00,39.2,41.0,3.5
388,2013-12-17 04:50:00,39.2,41.0,2.3
389,2013-12-17 05:50:00,39.2,41.0,4.6
390,2013-12-17 06:50:00,39.2,41.0,Calm
391,2013-12-17 07:50:00,39.2,41.0,3.5
392,2013-12-17 08:50:00,39.2,41.0,Calm
393,2013-12-17 09:50:00,39.2,41.0,Calm
394,2013-12-17 10:50:00,39.2,41.0,3.5
395,2013-12-17 11:50:00,41.0,42.8,3.5
396,2013-12-17 12:50:00,41.0,42.8,3.5
397,2013-12-17 13:50:00,41.0,42.8,8.1
398,2013-12-17 14:50:00,41.0,42.8,5.8
399,2013-12-17 15:50:00,39.2,42.8,5.8
400,2013-12-17 16:50:00,41.0,42.8,6.9
401,2013-12-17 17:50:00,42.8,42.8,8.1
402,2013-12-17 18:50:00,42.8,42.8,5.8
403,2013-12-17 19:50:00,42.8,44.6,4.6
404,2013-12-17 20:50:00,42.8,44.6,5.8
405,2013-12-17 21:50:00,44.6,44.6,3.5
406,2013-12-17 22:50:00,44.6,44.6,2.3
407,2013-12-17 23:50:00,44.6,44.6,3.5
408,2013-12-18 00:50:00,42.8,42.8,2.3
409,2013-12-18 01:50:00,42.8,42.8,8.1
410,2013-12-18 02:50:00,42.8,42.8,5.8
411,2013-12-18 03:50:00,42.8,42.8,8.1
412,2013-12-18 04:50:00,41.0,41.0,6.9
413,2013-12-18 05:50:00,39.2,41.0,4.6
414,2013-12-18 06:50:00,41.0,41.0,9.2
415,2013-12-18 07:50:00,41.0,42.8,9.2
416,2013-12-18 08:50:00,42.8,44.6,10.4
417,2013-12-18 09:50:00,44.6,46.4,13.8
418,2013-12-18 10:50:00,46.4,48.2,15.0
419,2013-12-18 11:50:00,46.4,50.0,16.1
420,2013-12-18 12:50:00,46.4,50.0,17.3
421,2013-12-18 13:50:00,46.4,50.0,18.4
422,2013-12-18 14:50:00,46.4,50.0,19.6
423,2013-12-18 15:50:00,46.4,50.0,18.4
424,2013-12-18 16:50:00,46.4,50.0,19.6
425,2013-12-18 17:50:00,46.4,50.0,18.4
426,2013-12-18 18:50:00,46.4,50.0,25.3
427,2013-12-18 19:50:00,46.4,50.0,23.0
428,2013-12-18 20:50:00,48.2,48.2,25.3
429,2013-12-18 21:50:00,48.2,50.0,26.5
430,2013-12-18 22:50:00,48.2,50.0,19.6
431,2013-12-18 23:50:00,46.4,48.2,12.7
432,2013-12-19 00:50:00,46.4,48.2,10.4
433,2013-12-19 01:50:00,44.6,46.4,11.5
434,2013-12-19 02:50:00,41.0,44.6,12.7
435,2013-12-19 03:50:00,41.0,44.6,11.5
436,2013-12-19 04:50:00,39.2,42.8,12.7
437,2013-12-19 05:50:00,37.4,42.8,11.5
438,2013-12-19 06:50:00,37.4,41.0,11.5
439,2013-12-19 07:50:00,37.4,41.0,12.7
440,2013-12-19 08:50:00,35.6,41.0,10.4
441,2013-12-19 09:50:00,35.6,41.0,11.5
442,2013-12-19 10:50:00,37.4,44.6,10.4
443,2013-12-19 11:50:00,37.4,46.4,11.5
444,2013-12-19 12:50:00,37.4,48.2,15.0
445,2013-12-19 13:50:00,35.6,48.2,9.2
446,2013-12-19 14:50:00,37.4,48.2,9.2
447,2013-12-19 15:50:00,37.4,46.4,11.5
448,2013-12-19 16:50:00,37.4,44.6,8.1
449,2013-12-19 17:50:00,39.2,44.6,9.2
450,2013-12-19 18:50:00,39.2,41.0,15.0
451,2013-12-19 19:50:00,39.2,41.0,13.8
452,2013-12-19 20:50:00,39.2,41.0,9.2
453,2013-12-19 21:50:00,37.4,41.0,9.2
454,2013-12-19 22:50:00,35.6,39.2,9.2
455,2013-12-19 23:50:00,35.6,37.4,5.8
456,2013-12-20 00:50:00,35.6,37.4,9.2
457,2013-12-20 01:50:00,35.6,37.4,10.4
458,2013-12-20 02:50:00,35.6,35.6,6.9
459,2013-12-20 03:50:00,33.8,35.6,8.1
460,2013-12-20 04:50:00,35.6,37.4,9.2
461,2013-12-20 05:50:00,35.6,37.4,6.9
462,2013-12-20 06:50:00,35.6,37.4,11.5
463,2013-12-20 07:50:00,35.6,37.4,11.5
464,2013-12-20 08:50:00,37.4,39.2,6.9
465,2013-12-20 09:50:00,37.4,41.0,10.4
466,2013-12-20 10:50:00,39.2,44.6,10.4
467,2013-12-20 11:50:00,41.0,48.2,13.8
468,2013-12-20 12:50:00,41.0,48.2,13.8
469,2013-12-20 13:50:00,41.0,50.0,15.0
470,2013-12-20 14:50:00,41.0,48.2,11.5
471,2013-12-20 15:50:00,41.0,48.2,12.7
472,2013-12-20 16:50:00,42.8,48.2,15.0
473,2013-12-20 17:50:00,42.8,50.0,19.6
474,2013-12-20 18:50:00,44.6,50.0,18.4
475,2013-12-20 19:50:00,44.6,50.0,21.9
476,2013-12-20 20:50:00,44.6,50.0,19.6
477,2013-12-20 21:50:00,44.6,50.0,18.4
478,2013-12-20 22:50:00,44.6,51.8,21.9
479,2013-12-20 23:50:00,46.4,51.8,21.9
480,2013-12-21 00:50:00,46.4,50.0,20.7
481,2013-12-21 01:50:00,48.2,50.0,18.4
482,2013-12-21 02:50:00,48.2,50.0,19.6
483,2013-12-21 03:50:00,48.2,50.0,19.6
484,2013-12-21 04:50:00,48.2,50.0,17.3
485,2013-12-21 05:50:00,50.0,50.0,17.3
486,2013-12-21 06:50:00,48.2,50.0,19.6
487,2013-12-21 07:50:00,50.0,50.0,18.4
488,2013-12-21 08:50:00,50.0,51.8,18.4
489,2013-12-21 09:50:00,50.0,51.8,17.3
490,2013-12-21 10:50:00,50.0,51.8,16.1
491,2013-12-21 11:50:00,50.0,51.8,17.3
492,2013-12-21 12:50:00,48.2,51.8,21.9
493,2013-12-21 13:50:00,48.2,51.8,18.4
494,2013-12-21 14:50:00,50.0,51.8,18.4
495,2013-12-21 15:50:00,50.0,51.8,18.4
496,2013-12-21 16:50:00,50.0,51.8,20.7
497,2013-12-21 17:50:00,50.0,51.8,23.0
498,2013-12-21 18:50:00,48.2,53.6,23.0
499,2013-12-21 19:50:00,48.2,53.6,21.9
500,2013-12-21 20:50:00,46.4,51.8,23.0
501,2013-12-21 21:50:00,41.0,50.0,20.7
502,2013-12-21 22:50:00,42.8,50.0,17.3
503,2013-12-21 23:50:00,41.0,48.2,15.0
504,2013-12-22 00:50:00,39.2,46.4,10.4
505,2013-12-22 01:50:00,39.2,46.4,12.7
506,2013-12-22 02:50:00,39.2,46.4,8.1
507,2013-12-22 03:50:00,39.2,46.4,10.4
508,2013-12-22 04:50:00,41.0,46.4,11.5
509,2013-12-22 05:50:00,42.8,46.4,11.5
510,2013-12-22 06:50:00,42.8,50.0,17.3
511,2013-12-22 07:50:00,42.8,50.0,20.7
512,2013-12-22 08:50:00,42.8,48.2,15.0
513,2013-12-22 09:50:00,42.8,48.2,10.4
514,2013-12-22 10:50:00,42.8,50.0,15.0
