DateTime,Acorn_grouped,stdorToU,N,nrg_cons
2012-01-04 21:00:00,Affluent,Std,147,1.16328333617
2012-01-04 21:00:00,Affluent,ToU,24,0.895765626562
2012-01-04 21:00:00,Comfortable,Std,99,0.637968370385
2012-01-04 21:00:00,Comfortable,ToU,17,0.7457875
2012-01-04 22:00:00,Adversity,Std,113,0.645253541343
2012-01-04 22:00:00,Adversity,ToU,15,0.797416658333
2012-01-04 22:00:00,Affluent,Std,147,0.929465555222
2012-01-04 22:00:00,Affluent,ToU,24,0.890871875
2012-01-04 22:00:00,Comfortable,Std,99,0.532879525089
2012-01-04 22:00:00,Comfortable,ToU,17,0.5328
2012-01-04 23:00:00,Adversity,Std,113,0.538832113126
2012-01-04 23:00:00,Adversity,ToU,15,0.630416666667
2012-01-04 23:00:00,Affluent,Std,147,0.850645559722
2012-01-04 23:00:00,Affluent,ToU,24,1.2280469
2012-01-04 23:00:00,Comfortable,Std,99,0.450455689561
2012-01-04 23:00:00,Comfortable,ToU,17,0.6667374875
2012-01-05 00:00:00,Adversity,Std,113,0.417647497167
2012-01-05 00:00:00,Adversity,ToU,15,0.598025008889
2012-01-05 00:00:00,Affluent,Std,147,0.621683335389
2012-01-05 00:00:00,Affluent,ToU,24,0.6499875
2012-01-05 00:00:00,Comfortable,Std,99,0.309299462366
2012-01-05 00:00:00,Comfortable,ToU,17,0.3823875
2012-01-05 01:00:00,Adversity,Std,112,0.407433036384
2012-01-05 01:00:00,Adversity,ToU,15,0.450161111111
2012-01-05 01:00:00,Affluent,Std,147,0.483273332667
2012-01-05 01:00:00,Affluent,ToU,24,0.46495
2012-01-05 01:00:00,Comfortable,Std,99,0.271664336917
2012-01-05 01:00:00,Comfortable,ToU,17,0.3909375
2012-01-05 02:00:00,Adversity,Std,112,0.316187549156
2012-01-05 02:00:00,Adversity,ToU,15,0.468094444444
2012-01-05 02:00:00,Affluent,Std,147,0.355911111445
2012-01-05 02:00:00,Affluent,ToU,24,0.425271875
2012-01-05 02:00:00,Comfortable,Std,99,0.226283871371
2012-01-05 02:00:00,Comfortable,ToU,17,0.3109375
2012-01-05 03:00:00,Adversity,Std,112,0.283253521826
2012-01-05 03:00:00,Adversity,ToU,15,0.42105555
2012-01-05 03:00:00,Affluent,Std,147,0.348475555389
2012-01-05 03:00:00,Affluent,ToU,24,0.240084375
2012-01-05 03:00:00,Comfortable,Std,99,0.197877464158
2012-01-05 03:00:00,Comfortable,ToU,17,0.2573625
2012-01-05 04:00:00,Adversity,Std,111,0.280257874603
2012-01-05 04:00:00,Adversity,ToU,15,0.410327777778
2012-01-05 04:00:00,Affluent,Std,147,0.3489283335
2012-01-05 04:00:00,Affluent,ToU,24,0.25256875
2012-01-05 04:00:00,Comfortable,Std,99,0.188351388889
2012-01-05 04:00:00,Comfortable,ToU,17,0.15195
2012-01-05 05:00:00,Adversity,Std,112,0.302743055555
2012-01-05 05:00:00,Adversity,ToU,15,0.427463888889
2012-01-05 05:00:00,Affluent,Std,147,0.311474444445
2012-01-05 05:00:00,Affluent,ToU,24,0.254271873438
2012-01-05 05:00:00,Comfortable,Std,99,0.211258781362
2012-01-05 05:00:00,Comfortable,ToU,17,0.2088625
2012-01-05 06:00:00,Adversity,Std,112,0.293559920412
2012-01-05 06:00:00,Adversity,ToU,15,0.385794444444
2012-01-05 06:00:00,Affluent,Std,147,0.355957778278
2012-01-05 06:00:00,Affluent,ToU,24,0.322665623437
2012-01-05 06:00:00,Comfortable,Std,99,0.242845922939
2012-01-05 06:00:00,Comfortable,ToU,17,0.2122875
2012-01-05 07:00:00,Adversity,Std,112,0.355959970238
2012-01-05 07:00:00,Adversity,ToU,15,0.407483333333
2012-01-05 07:00:00,Affluent,Std,147,0.457060000333
2012-01-05 07:00:00,Affluent,ToU,24,0.357521876562
2012-01-05 07:00:00,Comfortable,Std,99,0.329724283154
2012-01-05 07:00:00,Comfortable,ToU,17,0.2363
2012-01-05 08:00:00,Adversity,Std,112,0.594103621255
2012-01-05 08:00:00,Adversity,ToU,15,0.598472222222
2012-01-05 08:00:00,Affluent,Std,147,0.589856669
2012-01-05 08:00:00,Affluent,ToU,24,0.498334375
2012-01-05 08:00:00,Comfortable,Std,99,0.511219444445
2012-01-05 08:00:00,Comfortable,ToU,17,0.3853875
2012-01-05 09:00:00,Adversity,Std,112,0.544899652778
2012-01-05 09:00:00,Adversity,ToU,15,0.6141
2012-01-05 09:00:00,Affluent,Std,147,0.546789444111
2012-01-05 09:00:00,Affluent,ToU,24,0.599803126563
2012-01-05 09:00:00,Comfortable,Std,99,0.494495071281
2012-01-05 09:00:00,Comfortable,ToU,17,0.3357125
2012-01-05 10:00:00,Adversity,Std,112,0.51897698311
2012-01-05 10:00:00,Adversity,ToU,15,0.475344444444
2012-01-05 10:00:00,Affluent,Std,147,0.568927777611
2012-01-05 10:00:00,Affluent,ToU,24,0.4289375
2012-01-05 10:00:00,Comfortable,Std,99,0.442533512545
2012-01-05 10:00:00,Comfortable,ToU,17,0.299725
2012-01-05 11:00:00,Adversity,Std,112,0.436869643586
2012-01-05 11:00:00,Adversity,ToU,15,0.532077777778
2012-01-05 11:00:00,Affluent,Std,148,0.579740451981
2012-01-05 11:00:00,Affluent,ToU,24,0.4609875
2012-01-05 11:00:00,Comfortable,Std,99,0.372499820789
2012-01-05 11:00:00,Comfortable,ToU,17,0.27165
2012-01-05 12:00:00,Adversity,Std,112,0.371133878968
2012-01-05 12:00:00,Adversity,ToU,15,0.542411111111
2012-01-05 12:00:00,Affluent,Std,148,0.678070853994
2012-01-05 12:00:00,Affluent,ToU,24,0.408878126562
2012-01-05 12:00:00,Comfortable,Std,99,0.373318728002
2012-01-05 12:00:00,Comfortable,ToU,17,0.3006125
2012-01-05 13:00:00,Adversity,Std,112,0.40162172619
2012-01-05 13:00:00,Adversity,ToU,15,0.684769455556
2012-01-05 13:00:00,Affluent,Std,148,0.670650347608
2012-01-05 13:00:00,Affluent,ToU,24,0.43786875
2012-01-05 13:00:00,Comfortable,Std,99,0.40639771465
2012-01-05 13:00:00,Comfortable,ToU,17,0.6642999975
2012-01-05 14:00:00,Adversity,Std,112,0.464278367301
2012-01-05 14:00:00,Adversity,ToU,15,0.652716661111
2012-01-05 14:00:00,Affluent,Std,148,0.646373662245
2012-01-05 14:00:00,Affluent,ToU,24,0.732281255
2012-01-05 14:00:00,Comfortable,Std,99,0.467996818997
2012-01-05 14:00:00,Comfortable,ToU,17,0.5374
2012-01-05 15:00:00,Adversity,Std,112,0.48401780754
2012-01-05 15:00:00,Adversity,ToU,15,0.574986111111
2012-01-05 15:00:00,Affluent,Std,148,0.691920928343
2012-01-05 15:00:00,Affluent,ToU,24,0.574875
2012-01-05 15:00:00,Comfortable,Std,99,0.372389292518
2012-01-05 15:00:00,Comfortable,ToU,17,0.5491
2012-01-05 16:00:00,Adversity,Std,112,0.481837004921
2012-01-05 16:00:00,Adversity,ToU,15,0.6916
2012-01-05 16:00:00,Affluent,Std,148,0.647224289674
2012-01-05 16:00:00,Affluent,ToU,24,0.448584376562
2012-01-05 16:00:00,Comfortable,Std,99,0.408876344086
2012-01-05 16:00:00,Comfortable,ToU,17,0.4441499975
2012-01-05 17:00:00,Adversity,Std,112,0.628395733333
2012-01-05 17:00:00,Adversity,ToU,15,0.8887805575
2012-01-05 17:00:00,Affluent,Std,148,0.757765951074
2012-01-05 17:00:00,Affluent,ToU,24,0.903715625
2012-01-05 17:00:00,Comfortable,Std,99,0.532692028423
2012-01-05 17:00:00,Comfortable,ToU,17,0.7937625025
2012-01-05 18:00:00,Adversity,Std,112,0.85347132119
2012-01-05 18:00:00,Adversity,ToU,15,0.928297226389
2012-01-05 18:00:00,Affluent,Std,148,0.821691853246
2012-01-05 18:00:00,Affluent,ToU,24,0.852496873438
2012-01-05 18:00:00,Comfortable,Std,99,0.707062904892
2012-01-05 18:00:00,Comfortable,ToU,17,0.72785
2012-01-05 19:00:00,Adversity,Std,112,0.840230253333
2012-01-05 19:00:00,Adversity,ToU,15,0.776902781944
2012-01-05 19:00:00,Affluent,Std,148,0.981563929821
2012-01-05 19:00:00,Affluent,ToU,24,0.969478123438
2012-01-05 19:00:00,Comfortable,Std,99,0.730351523298
2012-01-05 19:00:00,Comfortable,ToU,17,1.08997500625
2012-01-05 20:00:00,Adversity,Std,112,0.785921281032
2012-01-05 20:00:00,Adversity,ToU,15,0.737352774444
2012-01-05 20:00:00,Affluent,Std,148,1.22126519976
2012-01-05 20:00:00,Affluent,ToU,24,1.04504062344
2012-01-05 20:00:00,Comfortable,Std,99,0.72946474806
2012-01-05 20:00:00,Comfortable,ToU,17,0.808525
2012-01-05 21:00:00,Adversity,Std,112,0.588804017857
2012-01-05 21:00:00,Adversity,ToU,15,0.754013888889
2012-01-05 21:00:00,Affluent,Std,148,0.959979173388
2012-01-05 21:00:00,Affluent,ToU,24,1.11364374844
2012-01-05 21:00:00,Comfortable,Std,99,0.610795340502
2012-01-05 21:00:00,Comfortable,ToU,17,0.7686875
2012-01-05 22:00:00,Adversity,Std,112,0.615829909985
2012-01-05 22:00:00,Adversity,ToU,15,0.648983333333
2012-01-05 22:00:00,Affluent,Std,148,0.974841615666
2012-01-05 22:00:00,Affluent,ToU,24,0.906475
2012-01-05 22:00:00,Comfortable,Std,99,0.510514650538
2012-01-05 22:00:00,Comfortable,ToU,17,0.64395
2012-01-05 23:00:00,Adversity,Std,112,0.482809573189
2012-01-05 23:00:00,Adversity,ToU,15,0.581986111111
2012-01-05 23:00:00,Affluent,Std,148,0.788891091079
2012-01-05 23:00:00,Affluent,ToU,24,0.704890626562
2012-01-05 23:00:00,Comfortable,Std,99,0.444818234767
2012-01-05 23:00:00,Comfortable,ToU,17,0.4833375
2012-01-06 00:00:00,Adversity,Std,112,0.363232887475
2012-01-06 00:00:00,Adversity,ToU,15,0.476058333333
2012-01-06 00:00:00,Affluent,Std,148,0.673829655689
2012-01-06 00:00:00,Affluent,ToU,24,0.7055625
2012-01-06 00:00:00,Comfortable,Std,99,0.354647490636
2012-01-06 00:00:00,Comfortable,ToU,17,0.3273
2012-01-06 01:00:00,Adversity,Std,113,0.311771245641
2012-01-06 01:00:00,Adversity,ToU,15,0.457877777778
2012-01-06 01:00:00,Affluent,Std,148,0.493052259449
2012-01-06 01:00:00,Affluent,ToU,24,0.5832375
2012-01-06 01:00:00,Comfortable,Std,99,0.278080824776
2012-01-06 01:00:00,Comfortable,ToU,17,0.248375
2012-01-06 02:00:00,Adversity,Std,113,0.275213309133
2012-01-06 02:00:00,Adversity,ToU,15,0.442008333333
2012-01-06 02:00:00,Affluent,Std,148,0.377984324738
2012-01-06 02:00:00,Affluent,ToU,24,0.5052375
2012-01-06 02:00:00,Comfortable,Std,99,0.235696595789
2012-01-06 02:00:00,Comfortable,ToU,17,0.2787125
2012-01-06 03:00:00,Adversity,Std,113,0.248228694542
2012-01-06 03:00:00,Adversity,ToU,15,0.393455555556
2012-01-06 03:00:00,Affluent,Std,148,0.364406858843
2012-01-06 03:00:00,Affluent,ToU,24,0.2515375
2012-01-06 03:00:00,Comfortable,Std,99,0.197534363799
2012-01-06 03:00:00,Comfortable,ToU,17,0.224975
2012-01-06 04:00:00,Adversity,Std,112,0.22389674465
2012-01-06 04:00:00,Adversity,ToU,15,0.373252777778
2012-01-06 04:00:00,Affluent,Std,148,0.322555528007
2012-01-06 04:00:00,Affluent,ToU,24,0.269375001562
2012-01-06 04:00:00,Comfortable,Std,99,0.194180376344
2012-01-06 04:00:00,Comfortable,ToU,17,0.1788625
2012-01-06 05:00:00,Adversity,Std,113,0.239446825617
2012-01-06 05:00:00,Adversity,ToU,15,0.406347222222
2012-01-06 05:00:00,Affluent,Std,148,0.286911166208
2012-01-06 05:00:00,Affluent,ToU,24,0.274103125
2012-01-06 05:00:00,Comfortable,Std,99,0.210483288934
2012-01-06 05:00:00,Comfortable,ToU,17,0.1885
2012-01-06 06:00:00,Adversity,Std,113,0.276690965604
2012-01-06 06:00:00,Adversity,ToU,15,0.391161111111
2012-01-06 06:00:00,Affluent,Std,148,0.30944401236
2012-01-06 06:00:00,Affluent,ToU,24,0.284590625
2012-01-06 06:00:00,Comfortable,Std,99,0.249207527285
2012-01-06 06:00:00,Comfortable,ToU,17,0.2216625
2012-01-06 07:00:00,Adversity,Std,112,0.431492165811
2012-01-06 07:00:00,Adversity,ToU,15,0.424333333333
2012-01-06 07:00:00,Affluent,Std,148,0.422439503967
2012-01-06 07:00:00,Affluent,ToU,24,0.389571875
2012-01-06 07:00:00,Comfortable,Std,99,0.297013843683
2012-01-06 07:00:00,Comfortable,ToU,17,0.30265
2012-01-06 08:00:00,Adversity,Std,113,0.587086083004
2012-01-06 08:00:00,Adversity,ToU,15,0.589875
2012-01-06 08:00:00,Affluent,Std,148,0.60583093599
2012-01-06 08:00:00,Affluent,ToU,24,0.457434376563
2012-01-06 08:00:00,Comfortable,Std,99,0.393075403226
2012-01-06 08:00:00,Comfortable,ToU,17,0.4569375
2012-01-06 09:00:00,Adversity,Std,113,0.460050671551
2012-01-06 09:00:00,Adversity,ToU,15,0.575458333333
2012-01-06 09:00:00,Affluent,Std,148,0.553082351276
2012-01-06 09:00:00,Affluent,ToU,24,0.506196875
2012-01-06 09:00:00,Comfortable,Std,99,0.454807885304
2012-01-06 09:00:00,Comfortable,ToU,17,0.3907
2012-01-06 10:00:00,Adversity,Std,114,0.432223910219
2012-01-06 10:00:00,Adversity,ToU,15,0.479775
2012-01-06 10:00:00,Affluent,Std,148,0.63654137741
2012-01-06 10:00:00,Affluent,ToU,24,0.399106245
2012-01-06 10:00:00,Comfortable,Std,99,0.391482122849
2012-01-06 10:00:00,Comfortable,ToU,17,0.3319375
2012-01-06 11:00:00,Adversity,Std,114,0.423667258261
2012-01-06 11:00:00,Adversity,ToU,15,0.527652777778
2012-01-06 11:00:00,Affluent,Std,149,0.532674412146
2012-01-06 11:00:00,Affluent,ToU,24,0.447821875
2012-01-06 11:00:00,Comfortable,Std,99,0.357474507168
2012-01-06 11:00:00,Comfortable,ToU,17,0.290125
2012-01-06 12:00:00,Adversity,Std,114,0.431906150794
2012-01-06 12:00:00,Adversity,ToU,15,0.675041663333
2012-01-06 12:00:00,Affluent,Std,149,0.490934081649
2012-01-06 12:00:00,Affluent,ToU,24,0.47960625
2012-01-06 12:00:00,Comfortable,Std,99,0.396547222222
2012-01-06 12:00:00,Comfortable,ToU,17,0.4578625
2012-01-06 13:00:00,Adversity,Std,114,0.406044337706
2012-01-06 13:00:00,Adversity,ToU,15,0.473336111111
2012-01-06 13:00:00,Affluent,Std,149,0.568784444445
2012-01-06 13:00:00,Affluent,ToU,24,0.4781625
2012-01-06 13:00:00,Comfortable,Std,99,0.328427329749
2012-01-06 13:00:00,Comfortable,ToU,17,0.5164
2012-01-06 14:00:00,Adversity,Std,114,0.420533753289
2012-01-06 14:00:00,Adversity,ToU,15,0.741127781111
2012-01-06 14:00:00,Affluent,Std,149,0.568529253188
2012-01-06 14:00:00,Affluent,ToU,24,0.3359625
2012-01-06 14:00:00,Comfortable,Std,99,0.380003763441
2012-01-06 14:00:00,Comfortable,ToU,17,0.512525
2012-01-06 15:00:00,Adversity,Std,114,0.490772100122
2012-01-06 15:00:00,Adversity,ToU,15,0.763925
2012-01-06 15:00:00,Affluent,Std,149,0.603476939891
2012-01-06 15:00:00,Affluent,ToU,24,0.425818751562
2012-01-06 15:00:00,Comfortable,Std,99,0.346641263441
2012-01-06 15:00:00,Comfortable,ToU,17,0.3704375
2012-01-06 16:00:00,Adversity,Std,113,0.52570628272
2012-01-06 16:00:00,Adversity,ToU,15,0.845005577778
2012-01-06 16:00:00,Affluent,Std,149,0.607915118069
2012-01-06 16:00:00,Affluent,ToU,24,0.75269375
2012-01-06 16:00:00,Comfortable,Std,99,0.393984453405
2012-01-06 16:00:00,Comfortable,ToU,17,0.6419625125
2012-01-06 17:00:00,Adversity,Std,114,0.689177778791
2012-01-06 17:00:00,Adversity,ToU,15,0.666497227778
2012-01-06 17:00:00,Affluent,Std,149,0.842958707915
2012-01-06 17:00:00,Affluent,ToU,24,1.022303125
2012-01-06 17:00:00,Comfortable,Std,99,0.469887858826
2012-01-06 17:00:00,Comfortable,ToU,17,0.5932375
2012-01-06 18:00:00,Adversity,Std,114,0.840745253258
2012-01-06 18:00:00,Adversity,ToU,15,0.946975
2012-01-06 18:00:00,Affluent,Std,149,1.2101951029
2012-01-06 18:00:00,Affluent,ToU,24,0.914715626563
2012-01-06 18:00:00,Comfortable,Std,99,0.627825893987
2012-01-06 18:00:00,Comfortable,ToU,17,0.767125
2012-01-06 19:00:00,Adversity,Std,114,0.7683440942
2012-01-06 19:00:00,Adversity,ToU,15,0.716402777778
2012-01-06 19:00:00,Affluent,Std,149,1.04784312008
2012-01-06 19:00:00,Affluent,ToU,24,1.21051562812
2012-01-06 19:00:00,Comfortable,Std,99,0.665192115905
2012-01-06 19:00:00,Comfortable,ToU,17,0.7384875
2012-01-06 20:00:00,Adversity,Std,114,0.7535325242
2012-01-06 20:00:00,Adversity,ToU,15,0.732638885556
2012-01-06 20:00:00,Affluent,Std,149,1.06623475705
2012-01-06 20:00:00,Affluent,ToU,24,0.776712501563
2012-01-06 20:00:00,Comfortable,Std,99,0.73924327957
2012-01-06 20:00:00,Comfortable,ToU,17,0.6736
2012-01-06 21:00:00,Adversity,Std,114,0.655026480464
2012-01-06 21:00:00,Adversity,ToU,15,0.782622226389
2012-01-06 21:00:00,Affluent,Std,149,0.996334003286
2012-01-06 21:00:00,Affluent,ToU,24,0.90034375
2012-01-06 21:00:00,Comfortable,Std,99,0.691579928719
2012-01-06 21:00:00,Comfortable,ToU,17,0.560875
2012-01-06 22:00:00,Adversity,Std,114,0.650809708746
2012-01-06 22:00:00,Adversity,ToU,15,0.710533333333
2012-01-06 22:00:00,Affluent,Std,149,0.916086132767
2012-01-06 22:00:00,Affluent,ToU,24,0.998675
2012-01-06 22:00:00,Comfortable,Std,99,0.634249596371
2012-01-06 22:00:00,Comfortable,ToU,17,0.504675
2012-01-06 23:00:00,Adversity,Std,114,0.516230006679
2012-01-06 23:00:00,Adversity,ToU,15,0.667863888889
2012-01-06 23:00:00,Affluent,Std,149,0.762322809428
2012-01-06 23:00:00,Affluent,ToU,24,0.774778125
2012-01-06 23:00:00,Comfortable,Std,99,0.475131810036
2012-01-06 23:00:00,Comfortable,ToU,17,0.4562
2012-01-07 00:00:00,Adversity,Std,114,0.38402457221
2012-01-07 00:00:00,Adversity,ToU,15,0.440316666667
2012-01-07 00:00:00,Affluent,Std,149,0.677699317884
2012-01-07 00:00:00,Affluent,ToU,24,0.676003125
2012-01-07 00:00:00,Comfortable,Std,99,0.387952643369
2012-01-07 00:00:00,Comfortable,ToU,17,0.40775
2012-01-07 01:00:00,Adversity,Std,113,0.328304860888
2012-01-07 01:00:00,Adversity,ToU,15,0.302944444445
2012-01-07 01:00:00,Affluent,Std,149,0.513206757414
2012-01-07 01:00:00,Affluent,ToU,24,0.51855625
2012-01-07 01:00:00,Comfortable,Std,99,0.302550716846
2012-01-07 01:00:00,Comfortable,ToU,17,0.2885125
2012-01-07 02:00:00,Adversity,Std,113,0.279267708556
2012-01-07 02:00:00,Adversity,ToU,15,0.245813888889
2012-01-07 02:00:00,Affluent,Std,149,0.413829055045
2012-01-07 02:00:00,Affluent,ToU,24,0.43030625
2012-01-07 02:00:00,Comfortable,Std,99,0.289183468145
2012-01-07 02:00:00,Comfortable,ToU,17,0.286875
2012-01-07 03:00:00,Adversity,Std,113,0.255192013542
2012-01-07 03:00:00,Adversity,ToU,15,0.329375
2012-01-07 03:00:00,Affluent,Std,149,0.336896339126
2012-01-07 03:00:00,Affluent,ToU,24,0.442675
2012-01-07 03:00:00,Comfortable,Std,99,0.223694175627
2012-01-07 03:00:00,Comfortable,ToU,17,0.2287875
2012-01-07 04:00:00,Adversity,Std,113,0.222992262351
2012-01-07 04:00:00,Adversity,ToU,15,0.305797222222
2012-01-07 04:00:00,Affluent,Std,149,0.328348233151
2012-01-07 04:00:00,Affluent,ToU,24,0.363196875
2012-01-07 04:00:00,Comfortable,Std,99,0.214983960573
2012-01-07 04:00:00,Comfortable,ToU,17,0.2824625
2012-01-07 05:00:00,Adversity,Std,113,0.229078670635
2012-01-07 05:00:00,Adversity,ToU,15,0.378838888889
2012-01-07 05:00:00,Affluent,Std,149,0.298672768834
2012-01-07 05:00:00,Affluent,ToU,24,0.308575
2012-01-07 05:00:00,Comfortable,Std,99,0.224534498208
2012-01-07 05:00:00,Comfortable,ToU,17,0.2111875
2012-01-07 06:00:00,Adversity,Std,113,0.248023659921
2012-01-07 06:00:00,Adversity,ToU,15,0.370338888889
2012-01-07 06:00:00,Affluent,Std,149,0.283426357013
2012-01-07 06:00:00,Affluent,ToU,24,0.23288125
2012-01-07 06:00:00,Comfortable,Std,99,0.221577552957
2012-01-07 06:00:00,Comfortable,ToU,17,0.1992875
2012-01-07 07:00:00,Adversity,Std,113,0.291328472446
2012-01-07 07:00:00,Adversity,ToU,15,0.417286111111
2012-01-07 07:00:00,Affluent,Std,149,0.324068396922
2012-01-07 07:00:00,Affluent,ToU,24,0.31413125
2012-01-07 07:00:00,Comfortable,Std,99,0.261300179212
2012-01-07 07:00:00,Comfortable,ToU,17,0.177825
2012-01-07 08:00:00,Adversity,Std,113,0.366438789682
2012-01-07 08:00:00,Adversity,ToU,15,0.419844444445
2012-01-07 08:00:00,Affluent,Std,149,0.399479471931
2012-01-07 08:00:00,Affluent,ToU,24,0.359571875
2012-01-07 08:00:00,Comfortable,Std,99,0.363182392473
2012-01-07 08:00:00,Comfortable,ToU,17,0.262625
2012-01-07 09:00:00,Adversity,Std,113,0.617819594048
2012-01-07 09:00:00,Adversity,ToU,15,0.561086111111
2012-01-07 09:00:00,Affluent,Std,149,0.442072878288
2012-01-07 09:00:00,Affluent,ToU,24,0.36939375
2012-01-07 09:00:00,Comfortable,Std,99,0.374058692159
2012-01-07 09:00:00,Comfortable,ToU,17,0.3585375
2012-01-07 10:00:00,Adversity,Std,113,0.508582835937
2012-01-07 10:00:00,Adversity,ToU,15,0.67015
2012-01-07 10:00:00,Affluent,Std,149,0.59551082
2012-01-07 10:00:00,Affluent,ToU,25,0.436940529412
2012-01-07 10:00:00,Comfortable,Std,99,0.429439605735
2012-01-07 10:00:00,Comfortable,ToU,17,0.2925125
2012-01-07 11:00:00,Adversity,Std,113,0.544524156746
2012-01-07 11:00:00,Adversity,ToU,15,0.565166666667
2012-01-07 11:00:00,Affluent,Std,149,0.70333471561
2012-01-07 11:00:00,Affluent,ToU,25,0.416857352941
2012-01-07 11:00:00,Comfortable,Std,99,0.461941353046
2012-01-07 11:00:00,Comfortable,ToU,17,0.3053875
2012-01-07 12:00:00,Adversity,Std,113,0.662559122396
2012-01-07 12:00:00,Adversity,ToU,15,0.543844444444
2012-01-07 12:00:00,Affluent,Std,149,0.667203222541
2012-01-07 12:00:00,Affluent,ToU,25,0.518007357941
2012-01-07 12:00:00,Comfortable,Std,99,0.52303879888
2012-01-07 12:00:00,Comfortable,ToU,17,0.4299625
2012-01-07 13:00:00,Adversity,Std,113,0.581213687842
2012-01-07 13:00:00,Adversity,ToU,15,0.603233333333
2012-01-07 13:00:00,Affluent,Std,149,0.878580549782
2012-01-07 13:00:00,Affluent,ToU,25,0.453532352941
2012-01-07 13:00:00,Comfortable,Std,99,0.445116486066
2012-01-07 13:00:00,Comfortable,ToU,17,0.5750625
2012-01-07 14:00:00,Adversity,Std,113,0.638324900694
2012-01-07 14:00:00,Adversity,ToU,15,0.709030555556
2012-01-07 14:00:00,Affluent,Std,149,0.701043471365
2012-01-07 14:00:00,Affluent,ToU,25,0.543951470588
2012-01-07 14:00:00,Comfortable,Std,99,0.56763687276
2012-01-07 14:00:00,Comfortable,ToU,17,0.42895
2012-01-07 15:00:00,Adversity,Std,113,0.56727941754
2012-01-07 15:00:00,Adversity,ToU,15,0.861494444445
2012-01-07 15:00:00,Affluent,Std,149,0.662240563324
2012-01-07 15:00:00,Affluent,ToU,25,0.677404410294
2012-01-07 15:00:00,Comfortable,Std,99,0.510931456335
2012-01-07 15:00:00,Comfortable,ToU,17,0.366
2012-01-07 16:00:00,Adversity,Std,113,0.71504831751
2012-01-07 16:00:00,Adversity,ToU,15,0.839969444445
2012-01-07 16:00:00,Affluent,Std,149,0.687813025674
2012-01-07 16:00:00,Affluent,ToU,25,0.520811764706
2012-01-07 16:00:00,Comfortable,Std,99,0.484856363396
2012-01-07 16:00:00,Comfortable,ToU,17,0.3947125
2012-01-07 17:00:00,Adversity,Std,113,0.793479607381
2012-01-07 17:00:00,Adversity,ToU,15,0.872697229722
2012-01-07 17:00:00,Affluent,Std,149,0.8382911701
2012-01-07 17:00:00,Affluent,ToU,25,0.718395591176
2012-01-07 17:00:00,Comfortable,Std,99,0.635062992428
2012-01-07 17:00:00,Comfortable,ToU,17,0.63958750625
2012-01-07 18:00:00,Adversity,Std,113,0.711224999777
2012-01-07 18:00:00,Adversity,ToU,15,0.779802777778
2012-01-07 18:00:00,Affluent,Std,149,1.02883211238
2012-01-07 18:00:00,Affluent,ToU,25,0.799685299118
2012-01-07 18:00:00,Comfortable,Std,99,0.712643815412
2012-01-07 18:00:00,Comfortable,ToU,17,0.7651500025
2012-01-07 19:00:00,Adversity,Std,113,0.729624553472
2012-01-07 19:00:00,Adversity,ToU,15,0.921127786111
2012-01-07 19:00:00,Affluent,Std,149,1.14935521324
2012-01-07 19:00:00,Affluent,ToU,25,0.789263233824
2012-01-07 19:00:00,Comfortable,Std,99,0.744427822581
2012-01-07 19:00:00,Comfortable,ToU,17,0.7445
2012-01-07 20:00:00,Adversity,Std,113,0.719180158953
2012-01-07 20:00:00,Adversity,ToU,15,0.784516675
2012-01-07 20:00:00,Affluent,Std,149,1.07303318961
2012-01-07 20:00:00,Affluent,ToU,25,0.852707352941
2012-01-07 20:00:00,Comfortable,Std,99,0.740842244243
2012-01-07 20:00:00,Comfortable,ToU,17,0.7228375
2012-01-07 21:00:00,Adversity,Std,113,0.718859474697
2012-01-07 21:00:00,Adversity,ToU,15,0.656675
2012-01-07 21:00:00,Affluent,Std,149,1.06437424591
2012-01-07 21:00:00,Affluent,ToU,25,0.758219116176
2012-01-07 21:00:00,Comfortable,Std,99,0.571711155914
2012-01-07 21:00:00,Comfortable,ToU,17,0.6182
2012-01-07 22:00:00,Adversity,Std,113,0.605384970015
2012-01-07 22:00:00,Adversity,ToU,15,0.603022222222
2012-01-07 22:00:00,Affluent,Std,149,0.882471258169
2012-01-07 22:00:00,Affluent,ToU,25,1.00044852941
2012-01-07 22:00:00,Comfortable,Std,99,0.538021774194
2012-01-07 22:00:00,Comfortable,ToU,17,0.5582625
2012-01-07 23:00:00,Adversity,Std,113,0.527206646825
2012-01-07 23:00:00,Adversity,ToU,15,0.473672222222
2012-01-07 23:00:00,Affluent,Std,149,0.736724883434
2012-01-07 23:00:00,Affluent,ToU,25,0.941010294118
2012-01-07 23:00:00,Comfortable,Std,99,0.497533379803
2012-01-07 23:00:00,Comfortable,ToU,17,0.44185
2012-01-08 00:00:00,Adversity,Std,113,0.363457291667
2012-01-08 00:00:00,Adversity,ToU,15,0.429375
2012-01-08 00:00:00,Affluent,Std,149,0.624754808579
2012-01-08 00:00:00,Affluent,ToU,25,0.552436764706
2012-01-08 00:00:00,Comfortable,Std,99,0.352144668459
2012-01-08 00:00:00,Comfortable,ToU,17,0.326125
2012-01-08 01:00:00,Adversity,Std,113,0.341867063492
2012-01-08 01:00:00,Adversity,ToU,15,0.350136111111
2012-01-08 01:00:00,Affluent,Std,149,0.475828287796
2012-01-08 01:00:00,Affluent,ToU,25,0.456907352941
