DateTime,Acorn_grouped,stdorToU,LCLid,energy_sum,KWH/h (per hour)
2013-12-01 01:00:00,Adversity,Std,1404,572.822503715,0.407993236264
2013-12-01 01:00:00,Adversity,ToU,280,77.9492758352,0.27839027084
2013-12-01 01:00:00,Affluent,Std,1527,783.538336471,0.513122682692
2013-12-01 01:00:00,Affluent,ToU,458,168.465477769,0.36782855408
2013-12-01 01:00:00,Comfortable,Std,1113,507.370649473,0.455858624864
2013-12-01 01:00:00,Comfortable,ToU,299,92.4648346813,0.309246938733
2013-12-01 02:00:00,Adversity,Std,1404,451.117208989,0.321308553411
2013-12-01 02:00:00,Adversity,ToU,280,57.0679904875,0.203814251741
2013-12-01 02:00:00,Affluent,Std,1527,622.320589448,0.407544590339
2013-12-01 02:00:00,Affluent,ToU,458,135.295797331,0.295405671029
2013-12-01 02:00:00,Comfortable,Std,1113,372.147515099,0.334364344204
2013-12-01 02:00:00,Comfortable,ToU,299,72.0203769596,0.240870825952
2013-12-01 03:00:00,Adversity,Std,1404,368.84837151,0.26271251532
2013-12-01 03:00:00,Adversity,ToU,280,57.3002179487,0.204643635531
2013-12-01 03:00:00,Affluent,Std,1527,532.470446013,0.348703631967
2013-12-01 03:00:00,Affluent,ToU,458,133.48925574,0.291461257075
2013-12-01 03:00:00,Comfortable,Std,1113,309.250230239,0.277852857357
2013-12-01 03:00:00,Comfortable,ToU,299,62.6405971111,0.209500324786
2013-12-01 04:00:00,Adversity,Std,1404,331.706164702,0.236257952067
2013-12-01 04:00:00,Adversity,ToU,280,54.9583760684,0.19627991453
2013-12-01 04:00:00,Affluent,Std,1527,490.26418662,0.321063645462
2013-12-01 04:00:00,Affluent,ToU,458,129.425357267,0.282588116304
2013-12-01 04:00:00,Comfortable,Std,1113,297.77570512,0.267543310979
2013-12-01 04:00:00,Comfortable,ToU,299,58.7832847259,0.196599614468
2013-12-01 05:00:00,Adversity,Std,1404,317.504556805,0.226142846728
2013-12-01 05:00:00,Adversity,ToU,280,48.0238488734,0.171513745976
2013-12-01 05:00:00,Affluent,Std,1527,478.376889069,0.313278905742
2013-12-01 05:00:00,Affluent,ToU,458,127.129729487,0.277575828574
2013-12-01 05:00:00,Comfortable,Std,1113,297.065405748,0.266905126458
2013-12-01 05:00:00,Comfortable,ToU,299,60.3707635858,0.201908908314
2013-12-01 06:00:00,Adversity,Std,1404,329.60053564,0.234758216268
2013-12-01 06:00:00,Adversity,ToU,280,48.8691581197,0.17453270757
2013-12-01 06:00:00,Affluent,Std,1527,516.649309665,0.33834270443
2013-12-01 06:00:00,Affluent,ToU,458,129.878659105,0.283577858307
2013-12-01 06:00:00,Comfortable,Std,1113,304.059728646,0.273189333914
2013-12-01 06:00:00,Comfortable,ToU,299,61.5523377071,0.205860661228
2013-12-01 07:00:00,Adversity,Std,1404,371.876027698,0.264868965597
2013-12-01 07:00:00,Adversity,ToU,280,61.8893846154,0.221033516484
2013-12-01 07:00:00,Affluent,Std,1527,566.694780058,0.3711164244
2013-12-01 07:00:00,Affluent,ToU,458,170.911739325,0.373169736517
2013-12-01 07:00:00,Comfortable,Std,1113,337.434819165,0.303175938154
2013-12-01 07:00:00,Comfortable,ToU,299,78.5560099885,0.262729130396
2013-12-01 08:00:00,Adversity,Std,1404,438.732147319,0.312487284415
2013-12-01 08:00:00,Adversity,ToU,280,87.9793555142,0.314211983979
2013-12-01 08:00:00,Affluent,Std,1527,737.149599962,0.482743680395
2013-12-01 08:00:00,Affluent,ToU,458,203.536741209,0.444403365086
2013-12-01 08:00:00,Comfortable,Std,1113,420.860374786,0.378131513734
2013-12-01 08:00:00,Comfortable,ToU,299,100.767741949,0.337015859363
2013-12-01 09:00:00,Adversity,Std,1404,570.000385966,0.405983180888
2013-12-01 09:00:00,Adversity,ToU,280,111.821623155,0.399362939838
2013-12-01 09:00:00,Affluent,Std,1526,972.114113587,0.63703415045
2013-12-01 09:00:00,Affluent,ToU,458,269.732129828,0.588934781285
2013-12-01 09:00:00,Comfortable,Std,1113,560.630108196,0.503710789035
2013-12-01 09:00:00,Comfortable,ToU,299,126.068391948,0.421633417887
2013-12-01 10:00:00,Adversity,Std,1404,657.348516859,0.46819694933
2013-12-01 10:00:00,Adversity,ToU,280,134.689018959,0.48103221057
2013-12-01 10:00:00,Affluent,Std,1526,1060.64427059,0.695048670112
2013-12-01 10:00:00,Affluent,ToU,458,299.342889641,0.653587095285
2013-12-01 10:00:00,Comfortable,Std,1113,621.908999537,0.558768193654
2013-12-01 10:00:00,Comfortable,ToU,299,140.628234508,0.470328543504
2013-12-01 11:00:00,Adversity,Std,1404,677.823285674,0.482780118001
2013-12-01 11:00:00,Adversity,ToU,280,145.038643407,0.517995155024
2013-12-01 11:00:00,Affluent,Std,1526,1101.78706349,0.722009871226
2013-12-01 11:00:00,Affluent,ToU,458,298.409985334,0.651550186318
2013-12-01 11:00:00,Comfortable,Std,1113,628.94861966,0.565093099425
2013-12-01 11:00:00,Comfortable,ToU,299,131.914070287,0.441184181562
2013-12-01 12:00:00,Adversity,Std,1404,701.966332771,0.499976020492
2013-12-01 12:00:00,Adversity,ToU,280,155.372662112,0.554902364685
2013-12-01 12:00:00,Affluent,Std,1526,1093.31107373,0.716455487371
2013-12-01 12:00:00,Affluent,ToU,458,297.668278576,0.649930739248
2013-12-01 12:00:00,Comfortable,Std,1113,671.577521435,0.603393999492
2013-12-01 12:00:00,Comfortable,ToU,299,136.690194887,0.457157842432
2013-12-01 13:00:00,Adversity,Std,1404,720.868993776,0.513439454257
2013-12-01 13:00:00,Adversity,ToU,280,138.107639666,0.493241570235
2013-12-01 13:00:00,Affluent,Std,1526,1147.44772102,0.751931665151
2013-12-01 13:00:00,Affluent,ToU,458,294.833817648,0.643741959931
2013-12-01 13:00:00,Comfortable,Std,1113,666.854152583,0.599150182016
2013-12-01 13:00:00,Comfortable,ToU,299,147.139110174,0.492104047404
2013-12-01 14:00:00,Adversity,Std,1404,731.051277892,0.52069179337
2013-12-01 14:00:00,Adversity,ToU,280,152.748374348,0.545529908384
2013-12-01 14:00:00,Affluent,Std,1525,1160.40659534,0.760922357601
2013-12-01 14:00:00,Affluent,ToU,457,331.029679038,0.724353783452
2013-12-01 14:00:00,Comfortable,Std,1113,698.383217767,0.627478183079
2013-12-01 14:00:00,Comfortable,ToU,299,133.692870073,0.447133344724
2013-12-01 15:00:00,Adversity,Std,1404,694.970185386,0.494993009534
2013-12-01 15:00:00,Adversity,ToU,280,149.231989474,0.532971390979
2013-12-01 15:00:00,Affluent,Std,1526,1116.15888864,0.731427843144
2013-12-01 15:00:00,Affluent,ToU,457,288.053129606,0.630313193887
2013-12-01 15:00:00,Comfortable,Std,1113,658.419750912,0.591572103245
2013-12-01 15:00:00,Comfortable,ToU,299,139.044798098,0.465032769558
2013-12-01 16:00:00,Adversity,Std,1404,720.803613168,0.513392886872
2013-12-01 16:00:00,Adversity,ToU,280,129.882710226,0.463866822235
2013-12-01 16:00:00,Affluent,Std,1526,1125.48830009,0.737541481058
2013-12-01 16:00:00,Affluent,ToU,458,284.424684976,0.621014596018
2013-12-01 16:00:00,Comfortable,Std,1113,729.929327873,0.655821498538
2013-12-01 16:00:00,Comfortable,ToU,299,154.639047908,0.517187451196
2013-12-01 17:00:00,Adversity,Std,1402,866.042510133,0.617719336757
2013-12-01 17:00:00,Adversity,ToU,280,164.758057504,0.588421633943
2013-12-01 17:00:00,Affluent,Std,1526,1425.22641232,0.933962262331
2013-12-01 17:00:00,Affluent,ToU,457,348.610238639,0.762823279297
2013-12-01 17:00:00,Comfortable,Std,1113,862.159274411,0.774626481951
2013-12-01 17:00:00,Comfortable,ToU,299,173.155588108,0.579115679291
2013-12-01 18:00:00,Adversity,Std,1404,906.348656268,0.645547475975
2013-12-01 18:00:00,Adversity,ToU,280,194.493485041,0.694619589433
2013-12-01 18:00:00,Affluent,Std,1527,1607.59598813,1.05278060782
2013-12-01 18:00:00,Affluent,ToU,458,472.6586414,1.03200576725
2013-12-01 18:00:00,Comfortable,Std,1113,926.243546389,0.832204444195
2013-12-01 18:00:00,Comfortable,ToU,299,247.223818081,0.826835511975
2013-12-01 19:00:00,Adversity,Std,1404,914.610563425,0.651432025231
2013-12-01 19:00:00,Adversity,ToU,280,188.567761202,0.673456290006
2013-12-01 19:00:00,Affluent,Std,1527,1727.82584527,1.13151659808
2013-12-01 19:00:00,Affluent,ToU,458,498.05645712,1.08745951336
2013-12-01 19:00:00,Comfortable,Std,1113,934.202812504,0.839355626688
2013-12-01 19:00:00,Comfortable,ToU,298,242.829538672,0.81486422373
2013-12-01 20:00:00,Adversity,Std,1404,852.914746029,0.607489135348
2013-12-01 20:00:00,Adversity,ToU,280,188.529905565,0.673321091303
2013-12-01 20:00:00,Affluent,Std,1527,1685.99124238,1.10412000156
2013-12-01 20:00:00,Affluent,ToU,458,524.062438264,1.14424113158
2013-12-01 20:00:00,Comfortable,Std,1113,830.12189129,0.74584177115
2013-12-01 20:00:00,Comfortable,ToU,298,222.358699409,0.746170132245
2013-12-01 21:00:00,Adversity,Std,1403,807.848946647,0.575801102386
2013-12-01 21:00:00,Adversity,ToU,280,154.279933473,0.550999762403
2013-12-01 21:00:00,Affluent,Std,1527,1511.6981842,0.989979164508
2013-12-01 21:00:00,Affluent,ToU,458,411.53548352,0.898549090655
2013-12-01 21:00:00,Comfortable,Std,1113,768.366465954,0.690356213795
2013-12-01 21:00:00,Comfortable,ToU,298,176.399663457,0.591945179387
2013-12-01 22:00:00,Adversity,Std,1403,754.312906842,0.537642841655
2013-12-01 22:00:00,Adversity,ToU,280,127.838322788,0.45656543853
2013-12-01 22:00:00,Affluent,Std,1527,1334.31906492,0.873817331315
2013-12-01 22:00:00,Affluent,ToU,458,422.965582716,0.923505639117
2013-12-01 22:00:00,Comfortable,Std,1113,696.659107794,0.625929117514
2013-12-01 22:00:00,Comfortable,ToU,299,169.201301175,0.56589063938
2013-12-01 23:00:00,Adversity,Std,1403,620.088806192,0.441973489802
2013-12-01 23:00:00,Adversity,ToU,280,120.599647492,0.430713026756
2013-12-01 23:00:00,Affluent,Std,1527,1123.09825249,0.735493289125
2013-12-01 23:00:00,Affluent,ToU,458,335.429932329,0.732379764911
2013-12-01 23:00:00,Comfortable,Std,1113,597.221709742,0.536587340289
2013-12-01 23:00:00,Comfortable,ToU,299,152.169471577,0.508927998586
2013-12-02 00:00:00,Adversity,Std,1403,576.812194871,0.411127722645
2013-12-02 00:00:00,Adversity,ToU,280,91.8861103341,0.328164679765
2013-12-02 00:00:00,Affluent,Std,1527,842.334713419,0.55162718626
2013-12-02 00:00:00,Affluent,ToU,458,231.052851764,0.504482209092
2013-12-02 00:00:00,Comfortable,Std,1113,505.565320324,0.454236586095
2013-12-02 00:00:00,Comfortable,ToU,299,114.291304675,0.382245166138
2013-12-02 01:00:00,Adversity,Std,1405,524.638298551,0.373408041673
2013-12-02 01:00:00,Adversity,ToU,280,66.9360637141,0.239057370408
2013-12-02 01:00:00,Affluent,Std,1526,630.495677901,0.413168858389
2013-12-02 01:00:00,Affluent,ToU,457,174.911213183,0.382737884427
2013-12-02 01:00:00,Comfortable,Std,1112,444.842475461,0.400038197357
2013-12-02 01:00:00,Comfortable,ToU,298,86.6750871093,0.290855997011
2013-12-02 02:00:00,Adversity,Std,1405,408.04619098,0.290424335217
2013-12-02 02:00:00,Adversity,ToU,280,54.0215703186,0.192934179709
2013-12-02 02:00:00,Affluent,Std,1526,527.108739607,0.345418571171
2013-12-02 02:00:00,Affluent,ToU,457,134.084871923,0.293402345565
2013-12-02 02:00:00,Comfortable,Std,1112,349.723606776,0.314499646381
2013-12-02 02:00:00,Comfortable,ToU,298,60.1548203963,0.20186181341
2013-12-02 03:00:00,Adversity,Std,1405,335.36456987,0.238693644036
2013-12-02 03:00:00,Adversity,ToU,280,52.5296487401,0.187605888357
2013-12-02 03:00:00,Affluent,Std,1526,484.107706821,0.317239650603
2013-12-02 03:00:00,Affluent,ToU,457,123.443610869,0.270117310436
2013-12-02 03:00:00,Comfortable,Std,1112,311.662347315,0.280271895067
2013-12-02 03:00:00,Comfortable,ToU,298,54.926692325,0.18431775948
2013-12-02 04:00:00,Adversity,Std,1405,300.146589511,0.213627465844
2013-12-02 04:00:00,Adversity,ToU,280,50.2321441336,0.179400514763
2013-12-02 04:00:00,Affluent,Std,1526,475.076511245,0.31132143594
2013-12-02 04:00:00,Affluent,ToU,457,126.915372063,0.277714162063
2013-12-02 04:00:00,Comfortable,Std,1112,268.25479076,0.241236322626
2013-12-02 04:00:00,Comfortable,ToU,298,56.1937042676,0.188569477408
2013-12-02 05:00:00,Adversity,Std,1405,289.828440546,0.206283587577
2013-12-02 05:00:00,Adversity,ToU,280,48.2343329448,0.172265474803
2013-12-02 05:00:00,Affluent,Std,1526,468.003178948,0.306686224737
2013-12-02 05:00:00,Affluent,ToU,457,129.733906784,0.283881634101
2013-12-02 05:00:00,Comfortable,Std,1112,267.853797903,0.240875717539
2013-12-02 05:00:00,Comfortable,ToU,298,57.4032659336,0.192628409173
2013-12-02 06:00:00,Adversity,Std,1405,329.091985094,0.234229170886
2013-12-02 06:00:00,Adversity,ToU,280,60.969972278,0.217749900993
2013-12-02 06:00:00,Affluent,Std,1526,520.406474981,0.341026523579
2013-12-02 06:00:00,Affluent,ToU,457,134.782195597,0.294928217937
2013-12-02 06:00:00,Comfortable,Std,1112,310.083863299,0.278852395053
2013-12-02 06:00:00,Comfortable,ToU,298,65.7507570213,0.220640124232
2013-12-02 07:00:00,Adversity,Std,1405,436.990974791,0.311025604834
2013-12-02 07:00:00,Adversity,ToU,280,88.7105288876,0.316823317456
2013-12-02 07:00:00,Affluent,Std,1526,687.606496659,0.450594034508
2013-12-02 07:00:00,Affluent,ToU,457,231.109221461,0.50570945615
2013-12-02 07:00:00,Comfortable,Std,1112,408.727409193,0.367560619778
2013-12-02 07:00:00,Comfortable,ToU,298,94.7115523588,0.317824001204
2013-12-02 08:00:00,Adversity,Std,1405,536.55063797,0.381886575068
2013-12-02 08:00:00,Adversity,ToU,280,113.095067072,0.403910953827
2013-12-02 08:00:00,Affluent,Std,1525,991.336370236,0.65005663622
2013-12-02 08:00:00,Affluent,ToU,457,332.296226595,0.727125222308
2013-12-02 08:00:00,Comfortable,Std,1112,545.121158256,0.490216868935
2013-12-02 08:00:00,Comfortable,ToU,298,121.595986037,0.4080402216
2013-12-02 09:00:00,Adversity,Std,1404,550.384537316,0.392011778715
2013-12-02 09:00:00,Adversity,ToU,280,115.65878749,0.41306709818
2013-12-02 09:00:00,Affluent,Std,1526,990.585359558,0.649138505608
2013-12-02 09:00:00,Affluent,ToU,457,290.90996774,0.636564480831
2013-12-02 09:00:00,Comfortable,Std,1112,547.98300939,0.49279047607
2013-12-02 09:00:00,Comfortable,ToU,298,124.807788949,0.418818083722
2013-12-02 10:00:00,Adversity,Std,1405,533.471874333,0.379695284223
2013-12-02 10:00:00,Adversity,ToU,280,107.257395276,0.383062125985
2013-12-02 10:00:00,Affluent,Std,1526,921.228984135,0.603688718306
2013-12-02 10:00:00,Affluent,ToU,457,231.479066917,0.50651874599
2013-12-02 10:00:00,Comfortable,Std,1112,507.50893207,0.456392924523
2013-12-02 10:00:00,Comfortable,ToU,298,106.395124556,0.357030619316
2013-12-02 11:00:00,Adversity,Std,1405,505.1347504,0.35952651274
2013-12-02 11:00:00,Adversity,ToU,280,100.072072696,0.357400259628
2013-12-02 11:00:00,Affluent,Std,1526,912.266263062,0.597815375532
2013-12-02 11:00:00,Affluent,ToU,456,229.385008029,0.503037298309
2013-12-02 11:00:00,Comfortable,Std,1112,507.037755691,0.455969204758
2013-12-02 11:00:00,Comfortable,ToU,298,109.75608383,0.368309006139
2013-12-02 12:00:00,Adversity,Std,1405,512.528324125,0.364788842794
2013-12-02 12:00:00,Adversity,ToU,280,99.499973699,0.355357048925
2013-12-02 12:00:00,Affluent,Std,1526,883.905547427,0.57923037184
2013-12-02 12:00:00,Affluent,ToU,456,214.312085665,0.469982644003
2013-12-02 12:00:00,Comfortable,Std,1112,509.392018701,0.458086347753
2013-12-02 12:00:00,Comfortable,ToU,298,111.205439548,0.373172615931
2013-12-02 13:00:00,Adversity,Std,1405,550.221725551,0.391616886513
2013-12-02 13:00:00,Adversity,ToU,280,107.043184482,0.382297087435
2013-12-02 13:00:00,Affluent,Std,1526,957.655524702,0.627559321561
2013-12-02 13:00:00,Affluent,ToU,456,245.77037843,0.538970128137
2013-12-02 13:00:00,Comfortable,Std,1112,524.367966301,0.47155392653
2013-12-02 13:00:00,Comfortable,ToU,298,116.453288322,0.390782846719
2013-12-02 14:00:00,Adversity,Std,1405,527.515128088,0.37545560718
2013-12-02 14:00:00,Adversity,ToU,280,99.3208477079,0.354717313242
2013-12-02 14:00:00,Affluent,Std,1526,922.122728003,0.604274395808
2013-12-02 14:00:00,Affluent,ToU,456,244.425521619,0.536020880744
2013-12-02 14:00:00,Comfortable,Std,1112,493.820673334,0.444083339329
2013-12-02 14:00:00,Comfortable,ToU,298,121.760460483,0.408592149272
2013-12-02 15:00:00,Adversity,Std,1405,529.327875649,0.376745818967
2013-12-02 15:00:00,Adversity,ToU,280,105.213320299,0.375761858211
2013-12-02 15:00:00,Affluent,Std,1526,948.63098866,0.621645470944
2013-12-02 15:00:00,Affluent,ToU,456,231.699591789,0.508113139887
2013-12-02 15:00:00,Comfortable,Std,1112,540.083426944,0.485686535022
2013-12-02 15:00:00,Comfortable,ToU,298,114.53321034,0.384339632013
2013-12-02 16:00:00,Adversity,Std,1405,594.86813631,0.423393691324
2013-12-02 16:00:00,Adversity,ToU,280,118.69561927,0.423912925963
2013-12-02 16:00:00,Affluent,Std,1526,1001.94833931,0.656584757083
2013-12-02 16:00:00,Affluent,ToU,457,267.074737174,0.584408615259
2013-12-02 16:00:00,Comfortable,Std,1112,607.748312898,0.546536252606
2013-12-02 16:00:00,Comfortable,ToU,298,126.366190712,0.424047619839
2013-12-02 17:00:00,Adversity,Std,1405,736.727695862,0.524361349368
2013-12-02 17:00:00,Adversity,ToU,280,145.633167111,0.520118453967
2013-12-02 17:00:00,Affluent,Std,1525,1263.66238018,0.828631068971
2013-12-02 17:00:00,Affluent,ToU,457,354.911055491,0.776610624707
2013-12-02 17:00:00,Comfortable,Std,1112,760.841447683,0.684209934966
2013-12-02 17:00:00,Comfortable,ToU,298,179.054698646,0.600854693444
2013-12-02 18:00:00,Adversity,Std,1405,867.462895554,0.617411313561
2013-12-02 18:00:00,Adversity,ToU,280,167.378943305,0.597781940374
2013-12-02 18:00:00,Affluent,Std,1526,1547.11050468,1.01383388249
2013-12-02 18:00:00,Affluent,ToU,457,434.557043084,0.950890685084
2013-12-02 18:00:00,Comfortable,Std,1112,885.73375457,0.796523160584
2013-12-02 18:00:00,Comfortable,ToU,298,185.376059835,0.622067314883
2013-12-02 19:00:00,Adversity,Std,1405,878.373128207,0.625176603706
2013-12-02 19:00:00,Adversity,ToU,280,172.942956488,0.617653416028
2013-12-02 19:00:00,Affluent,Std,1526,1590.85248025,1.04249834879
2013-12-02 19:00:00,Affluent,ToU,457,491.034831253,1.07447446664
2013-12-02 19:00:00,Comfortable,Std,1112,885.724789416,0.796515098396
2013-12-02 19:00:00,Comfortable,ToU,298,198.744957862,0.666929388798
2013-12-02 20:00:00,Adversity,Std,1405,869.441823049,0.618819802882
2013-12-02 20:00:00,Adversity,ToU,280,162.25989738,0.579499633501
2013-12-02 20:00:00,Affluent,Std,1526,1603.41941345,1.05073356058
2013-12-02 20:00:00,Affluent,ToU,457,436.714033931,0.955610577529
2013-12-02 20:00:00,Comfortable,Std,1112,873.321194945,0.785360786821
2013-12-02 20:00:00,Comfortable,ToU,298,176.848032354,0.593449772999
2013-12-02 21:00:00,Adversity,Std,1404,815.471428393,0.580820105693
2013-12-02 21:00:00,Adversity,ToU,280,151.183590873,0.539941395974
2013-12-02 21:00:00,Affluent,Std,1526,1529.28191561,1.00215066554
2013-12-02 21:00:00,Affluent,ToU,457,418.102733641,0.9148856316
2013-12-02 21:00:00,Comfortable,Std,1111,789.142203832,0.71029901335
2013-12-02 21:00:00,Comfortable,ToU,297,177.449438407,0.597472856588
2013-12-02 22:00:00,Adversity,Std,1404,732.924877408,0.52202626596
2013-12-02 22:00:00,Adversity,ToU,280,144.168671348,0.514888111957
2013-12-02 22:00:00,Affluent,Std,1526,1436.37022013,0.941264888681
2013-12-02 22:00:00,Affluent,ToU,457,368.252097233,0.805803276221
2013-12-02 22:00:00,Comfortable,Std,1111,753.920253014,0.678596087321
2013-12-02 22:00:00,Comfortable,ToU,297,162.036051553,0.545575931154
2013-12-02 23:00:00,Adversity,Std,1404,644.250094049,0.458867588354
2013-12-02 23:00:00,Adversity,ToU,280,114.988778166,0.410674207737
2013-12-02 23:00:00,Affluent,Std,1526,1108.24875048,0.726244266373
2013-12-02 23:00:00,Affluent,ToU,457,333.744355805,0.730293995196
2013-12-02 23:00:00,Comfortable,Std,1112,633.695359285,0.569869927415
2013-12-02 23:00:00,Comfortable,ToU,298,148.381099755,0.49792315354
2013-12-03 00:00:00,Adversity,Std,1404,593.257617605,0.422548160688
2013-12-03 00:00:00,Adversity,ToU,279,88.2923204568,0.316459929953
2013-12-03 00:00:00,Affluent,Std,1526,824.926836638,0.540581151139
2013-12-03 00:00:00,Affluent,ToU,457,235.024232046,0.514276218919
2013-12-03 00:00:00,Comfortable,Std,1111,553.469934417,0.498172758251
2013-12-03 00:00:00,Comfortable,ToU,298,116.357483588,0.390461354322
2013-12-03 01:00:00,Adversity,Std,1405,535.70967469,0.38128802469
2013-12-03 01:00:00,Adversity,ToU,279,79.299113335,0.28422621267
2013-12-03 01:00:00,Affluent,Std,1526,611.182501472,0.40051277947
2013-12-03 01:00:00,Affluent,ToU,457,164.887581715,0.360804336357
2013-12-03 01:00:00,Comfortable,Std,1111,441.482457743,0.397373949363
2013-12-03 01:00:00,Comfortable,ToU,298,81.2164168403,0.272538311545
2013-12-03 02:00:00,Adversity,Std,1405,428.484150444,0.304970925583
2013-12-03 02:00:00,Adversity,ToU,279,57.1960840687,0.205003885551
2013-12-03 02:00:00,Affluent,Std,1526,510.337743494,0.334428403338
2013-12-03 02:00:00,Affluent,ToU,457,126.552607603,0.276920366746
2013-12-03 02:00:00,Comfortable,Std,1111,322.018741428,0.28984585187
2013-12-03 02:00:00,Comfortable,ToU,298,71.8704886757,0.241176136496
2013-12-03 03:00:00,Adversity,Std,1405,344.848327931,0.245443649773
2013-12-03 03:00:00,Adversity,ToU,279,51.7454240402,0.185467469678
2013-12-03 03:00:00,Affluent,Std,1526,473.23935849,0.310117535052
2013-12-03 03:00:00,Affluent,ToU,457,119.109704128,0.260633925882
2013-12-03 03:00:00,Comfortable,Std,1111,273.199627374,0.245904255062
2013-12-03 03:00:00,Comfortable,ToU,298,63.4931102708,0.213064128425
2013-12-03 04:00:00,Adversity,Std,1405,306.888787592,0.21842618334
2013-12-03 04:00:00,Adversity,ToU,279,47.6925276215,0.170940959217
2013-12-03 04:00:00,Affluent,Std,1526,479.542079737,0.314247758674
2013-12-03 04:00:00,Affluent,ToU,457,125.443982738,0.274494491767
2013-12-03 04:00:00,Comfortable,Std,1111,264.44578702,0.238025010819
2013-12-03 04:00:00,Comfortable,ToU,298,62.0338414119,0.20816725306
2013-12-03 05:00:00,Adversity,Std,1405,288.903857466,0.205625521328
2013-12-03 05:00:00,Adversity,ToU,279,47.9587336278,0.171895102609
2013-12-03 05:00:00,Affluent,Std,1526,474.313867507,0.310821669402
2013-12-03 05:00:00,Affluent,ToU,457,123.672079964,0.270617242809
2013-12-03 05:00:00,Comfortable,Std,1111,259.587808814,0.233652393172
2013-12-03 05:00:00,Comfortable,ToU,298,64.7702016711,0.217349670037
2013-12-03 06:00:00,Adversity,Std,1405,351.053780386,0.249860341911
2013-12-03 06:00:00,Adversity,ToU,279,55.1042049596,0.197506110966
2013-12-03 06:00:00,Affluent,Std,1526,535.847338552,0.351145044923
2013-12-03 06:00:00,Affluent,ToU,457,140.592830336,0.307642954784
2013-12-03 06:00:00,Comfortable,Std,1111,311.058642565,0.279980776386
2013-12-03 06:00:00,Comfortable,ToU,298,63.5385502069,0.213216611432
2013-12-03 07:00:00,Adversity,Std,1405,458.873619024,0.326600440586
2013-12-03 07:00:00,Adversity,ToU,279,83.9487741004,0.300891663442
2013-12-03 07:00:00,Affluent,Std,1526,675.357975563,0.44256748071
2013-12-03 07:00:00,Affluent,ToU,457,202.063821857,0.442152783057
2013-12-03 07:00:00,Comfortable,Std,1111,415.251822368,0.373764016533
2013-12-03 07:00:00,Comfortable,ToU,298,92.8050969104,0.311426499699
2013-12-03 08:00:00,Adversity,Std,1405,553.268749243,0.39378558665
2013-12-03 08:00:00,Adversity,ToU,279,121.571889858,0.43574154071
2013-12-03 08:00:00,Affluent,Std,1526,1052.23379917,0.68953722095
2013-12-03 08:00:00,Affluent,ToU,457,320.556019586,0.701435491435
2013-12-03 08:00:00,Comfortable,Std,1111,589.248934586,0.530377078835
2013-12-03 08:00:00,Comfortable,ToU,298,131.223537568,0.440347441502
2013-12-03 09:00:00,Adversity,Std,1405,574.338741513,0.408782022429
2013-12-03 09:00:00,Adversity,ToU,279,113.641737151,0.407318054305
2013-12-03 09:00:00,Affluent,Std,1526,989.779768084,0.648610595075
2013-12-03 09:00:00,Affluent,ToU,457,293.429831899,0.642078406781
2013-12-03 09:00:00,Comfortable,Std,1111,552.895722616,0.497655915946
2013-12-03 09:00:00,Comfortable,ToU,298,135.506272977,0.454719036836
2013-12-03 10:00:00,Adversity,Std,1405,544.159681466,0.387302264388
2013-12-03 10:00:00,Adversity,ToU,279,93.6157936657,0.335540479088
2013-12-03 10:00:00,Affluent,Std,1526,941.1220529,0.616724805308
2013-12-03 10:00:00,Affluent,ToU,457,264.0717454,0.577837517287
2013-12-03 10:00:00,Comfortable,Std,1111,508.878097386,0.458036091256
2013-12-03 10:00:00,Comfortable,ToU,298,110.608347142,0.371168950142
2013-12-03 11:00:00,Adversity,Std,1405,511.152145033,0.363809355896
2013-12-03 11:00:00,Adversity,ToU,279,99.225291366,0.355646205613
2013-12-03 11:00:00,Affluent,Std,1525,910.23993565,0.596878646328
2013-12-03 11:00:00,Affluent,ToU,457,246.719869672,0.539868423791
2013-12-03 11:00:00,Comfortable,Std,1110,491.65518609,0.442932600081
2013-12-03 11:00:00,Comfortable,ToU,298,105.839152475,0.355164941193
2013-12-03 12:00:00,Adversity,Std,1405,488.021924657,0.347346565592
2013-12-03 12:00:00,Adversity,ToU,279,98.4476677039,0.352859024028
2013-12-03 12:00:00,Affluent,Std,1524,939.845517879,0.616696534041
2013-12-03 12:00:00,Affluent,ToU,457,249.676167347,0.546337346492
2013-12-03 12:00:00,Comfortable,Std,1111,498.261550517,0.44848024349
2013-12-03 12:00:00,Comfortable,ToU,298,120.871796622,0.405610055778
2013-12-03 13:00:00,Adversity,Std,1405,509.297799058,0.362489536696
2013-12-03 13:00:00,Adversity,ToU,279,107.793314967,0.386355967624
2013-12-03 13:00:00,Affluent,Std,1524,934.778922532,0.613371996412
2013-12-03 13:00:00,Affluent,ToU,457,245.798312601,0.53785188753
2013-12-03 13:00:00,Comfortable,Std,1111,491.1362033,0.442066789649
2013-12-03 13:00:00,Comfortable,ToU,298,114.733200729,0.385010740701
2013-12-03 14:00:00,Adversity,Std,1405,519.883289342,0.370023693482
2013-12-03 14:00:00,Adversity,ToU,279,106.745032015,0.382598681059
2013-12-03 14:00:00,Affluent,Std,1524,994.53442984,0.652581646876
2013-12-03 14:00:00,Affluent,ToU,457,278.169234763,0.608685415237
2013-12-03 14:00:00,Comfortable,Std,1111,491.889603315,0.442744917475
2013-12-03 14:00:00,Comfortable,ToU,298,123.478437436,0.414357172605
