,DateTime,Adversity,Affluent,Comfortable,Overall
0,2013-01-01 00:00:00,0.214884508773,0.284733856135,0.244850436083,0.250802564213
1,2013-01-01 01:00:00,0.387206437348,0.499935424447,0.426539906036,0.442698590039
2,2013-01-01 02:00:00,0.318110987569,0.429294280581,0.351710261636,0.371423915034
3,2013-01-01 03:00:00,0.263512763707,0.367315498063,0.288224010731,0.311468961729
4,2013-01-01 04:00:00,0.231694228468,0.324252767574,0.25395103937,0.274516388848
5,2013-01-01 05:00:00,0.210537180521,0.306965866882,0.237888665392,0.256286760447
6,2013-01-01 06:00:00,0.215759156659,0.301211716144,0.242683434004,0.257034609229
7,2013-01-01 07:00:00,0.225074916815,0.324218173617,0.275172367404,0.278112433675
8,2013-01-01 08:00:00,0.253803442587,0.351724042455,0.315717639571,0.309584356237
9,2013-01-01 09:00:00,0.305995005605,0.411059501384,0.367634473508,0.364534517323
10,2013-01-01 10:00:00,0.361340732575,0.46620018404,0.427166330785,0.420941768595
11,2013-01-01 11:00:00,0.406658712819,0.51371632809,0.479464118108,0.469038088244
12,2013-01-01 12:00:00,0.447118203052,0.554120848478,0.506881287927,0.505914851071
13,2013-01-01 13:00:00,0.479365705272,0.559059502306,0.523775317975,0.523128914301
14,2013-01-01 14:00:00,0.487556049168,0.566348246725,0.533636486184,0.531417506025
15,2013-01-01 15:00:00,0.480572142175,0.573319649354,0.564839704359,0.540399926606
16,2013-01-01 16:00:00,0.49457380727,0.620316420249,0.599228705567,0.573066837539
17,2013-01-01 17:00:00,0.583548834684,0.742125922602,0.705051643259,0.679676982311
18,2013-01-01 18:00:00,0.642218646504,0.855524907887,0.794663983769,0.768522248874
19,2013-01-01 19:00:00,0.628846281853,0.89029704834,0.802276994635,0.779992675279
20,2013-01-01 20:00:00,0.588285239234,0.887468173478,0.774409120791,0.757876762553
21,2013-01-01 21:00:00,0.54922197586,0.81695479714,0.710108652045,0.69943746583
22,2013-01-01 22:00:00,0.525164262264,0.75644003607,0.675157612609,0.657932246695
23,2013-01-01 23:00:00,0.461660377358,0.659188652583,0.595592219785,0.5766454859
24,2013-01-02 00:00:00,0.408274139845,0.540839022464,0.458785379008,0.474692913533
25,2013-01-02 01:00:00,0.342674250999,0.440398984871,0.368087860899,0.388409265721
26,2013-01-02 02:00:00,0.272082686071,0.360226832918,0.290039570691,0.311987184328
27,2013-01-02 03:00:00,0.230322974417,0.313192254818,0.24332461442,0.266780117301
28,2013-01-02 04:00:00,0.213248612653,0.299450899216,0.232318578069,0.252685829422
29,2013-01-02 05:00:00,0.206490010988,0.294453204426,0.231981220523,0.248379348224
30,2013-01-02 06:00:00,0.218180355216,0.314106500277,0.262940979209,0.268491944196
31,2013-01-02 07:00:00,0.259758601498,0.365701245228,0.335540576727,0.322515928359
32,2013-01-02 08:00:00,0.295091564873,0.471089442508,0.397992622468,0.39307121948
33,2013-01-02 09:00:00,0.350893451942,0.541607653158,0.451782696445,0.454167887312
34,2013-01-02 10:00:00,0.364514983408,0.568885661734,0.475627095372,0.47600311234
35,2013-01-02 11:00:00,0.391134849945,0.574714614384,0.480099933065,0.488321127499
36,2013-01-02 12:00:00,0.39897780233,0.591911940756,0.497735077465,0.502551812486
37,2013-01-02 13:00:00,0.43664872364,0.604508068603,0.522539235413,0.526753021018
38,2013-01-02 14:00:00,0.44821087636,0.602929921162,0.514421864655,0.527725008862
39,2013-01-02 15:00:00,0.441794118146,0.622549101245,0.519397314966,0.534759934224
40,2013-01-02 16:00:00,0.497112652775,0.647094513324,0.558314093826,0.573380882531
41,2013-01-02 17:00:00,0.56349056576,0.731194098479,0.661337584362,0.65679600802
42,2013-01-02 18:00:00,0.625975027636,0.818297833425,0.77466845698,0.742931880864
43,2013-01-02 19:00:00,0.649564927802,0.891680037298,0.797120133759,0.785987731203
44,2013-01-02 20:00:00,0.643602663485,0.923226371277,0.77462953,0.790413477129
45,2013-01-02 21:00:00,0.595700887847,0.856107422637,0.756265100336,0.742938106409
46,2013-01-02 22:00:00,0.525252497281,0.779849699862,0.680714956472,0.668792566679
47,2013-01-02 23:00:00,0.474072141842,0.660928077778,0.587869885781,0.579338154522
48,2013-01-03 00:00:00,0.41112597131,0.526380820609,0.468443997451,0.472541010692
49,2013-01-03 01:00:00,0.34209600444,0.425076532734,0.36745576441,0.381968149369
50,2013-01-03 02:00:00,0.276258046504,0.34323697515,0.283674262802,0.304876441333
51,2013-01-03 03:00:00,0.231602108768,0.303552789719,0.246204423794,0.264157056782
52,2013-01-03 04:00:00,0.20649056576,0.282189949193,0.232233244035,0.243576423101
53,2013-01-03 05:00:00,0.204880687958,0.278137390456,0.229674262668,0.240737506773
54,2013-01-03 06:00:00,0.220965593784,0.304645919733,0.260217828418,0.264909756526
55,2013-01-03 07:00:00,0.263894561487,0.374314891978,0.328464477413,0.325369943401
56,2013-01-03 08:00:00,0.312978912431,0.478230059981,0.405536192962,0.403867655171
57,2013-01-03 09:00:00,0.359648168701,0.529254956247,0.445018766555,0.450303496211
58,2013-01-03 10:00:00,0.362471143174,0.540515444813,0.445710455898,0.455894380377
59,2013-01-03 11:00:00,0.372472807991,0.529764407561,0.443581769102,0.45434358402
60,2013-01-03 12:00:00,0.395382908047,0.533082065468,0.454961796381,0.466325828391
61,2013-01-03 13:00:00,0.405767480466,0.547239741955,0.45337198378,0.474938129215
62,2013-01-03 14:00:00,0.396882908269,0.508924389719,0.444365281367,0.454335164159
63,2013-01-03 15:00:00,0.38707269717,0.528118487275,0.450317694236,0.460345597474
64,2013-01-03 16:00:00,0.42848113202,0.551890271969,0.490908846649,0.494528464031
65,2013-01-03 17:00:00,0.534759711432,0.659947440802,0.624632037332,0.609008603112
66,2013-01-03 18:00:00,0.61528634889,0.77546150355,0.737692359316,0.712311733846
67,2013-01-03 19:00:00,0.629988346726,0.858865835869,0.786447721716,0.763591250156
68,2013-01-03 20:00:00,0.598688679134,0.869932195157,0.753944369638,0.748761442402
69,2013-01-03 21:00:00,0.566374028635,0.816369295205,0.706664208981,0.703945451345
70,2013-01-03 22:00:00,0.52548446121,0.738178423006,0.651623994571,0.644381292056
71,2013-01-03 23:00:00,0.461012763485,0.659437529,0.573831656539,0.570605638979
72,2013-01-04 00:00:00,0.400200887847,0.525481327386,0.455826290677,0.465135115049
73,2013-01-04 01:00:00,0.341703497668,0.428745270005,0.352231388263,0.379130976241
74,2013-01-04 02:00:00,0.271728483731,0.334470235718,0.271634718834,0.296604212546
75,2013-01-04 03:00:00,0.228581343698,0.295375634564,0.236063672789,0.257135714268
76,2013-01-04 04:00:00,0.207385341421,0.277332256714,0.224004691957,0.239687729047
77,2013-01-04 05:00:00,0.199206551804,0.274636363452,0.226689008244,0.236653479798
78,2013-01-04 06:00:00,0.216421987729,0.293288416889,0.252026809785,0.256658607967
79,2013-01-04 07:00:00,0.251091615713,0.365326257914,0.327562332105,0.317326190531
80,2013-01-04 08:00:00,0.314797890228,0.471849100277,0.407839812332,0.402554029414
81,2013-01-04 09:00:00,0.35785063859,0.541768804291,0.485733244035,0.465790476026
82,2013-01-04 10:00:00,0.371804553137,0.523095985233,0.451951742427,0.453751098883
83,2013-01-04 11:00:00,0.381941698945,0.514868481587,0.44177546937,0.451048717894
84,2013-01-04 12:00:00,0.39372848412,0.519692201846,0.441347855295,0.456734249341
85,2013-01-04 13:00:00,0.398187118268,0.523774342317,0.449560321515,0.462069230678
86,2013-01-04 14:00:00,0.402074958245,0.532748500415,0.475289544504,0.473944139304
