DateTime,Acorn_grouped,N,nrg_cons
2012-01-06 22:00:00,Affluent,173,0.792757224278
2012-01-06 22:00:00,Comfortable,116,0.615146550862
2012-01-06 23:00:00,Adversity,129,0.589178294574
2012-01-06 23:00:00,Affluent,173,0.726583816763
2012-01-06 23:00:00,Comfortable,116,0.48549137931
2012-01-07 00:00:00,Adversity,129,0.479775192248
2012-01-07 00:00:00,Affluent,173,0.609416183237
2012-01-07 00:00:00,Comfortable,116,0.406853448276
2012-01-07 01:00:00,Adversity,128,0.507687499219
2012-01-07 01:00:00,Affluent,173,0.634965316763
2012-01-07 01:00:00,Comfortable,116,0.328646551724
2012-01-07 02:00:00,Adversity,128,0.383890625781
2012-01-07 02:00:00,Affluent,173,0.486982659537
2012-01-07 02:00:00,Comfortable,116,0.316439656034
2012-01-07 03:00:00,Adversity,128,0.353648438281
2012-01-07 03:00:00,Affluent,173,0.42652023237
2012-01-07 03:00:00,Comfortable,116,0.225974137931
2012-01-07 04:00:00,Adversity,128,0.308023439062
2012-01-07 04:00:00,Affluent,173,0.344838150289
2012-01-07 04:00:00,Comfortable,116,0.211051724138
2012-01-07 05:00:00,Adversity,128,0.3016171875
2012-01-07 05:00:00,Affluent,173,0.311144509249
2012-01-07 05:00:00,Comfortable,116,0.234620689656
2012-01-07 06:00:00,Adversity,128,0.309093749219
2012-01-07 06:00:00,Affluent,173,0.317531791907
2012-01-07 06:00:00,Comfortable,116,0.244982756896
2012-01-07 07:00:00,Adversity,128,0.345953125782
2012-01-07 07:00:00,Affluent,173,0.354300577457
2012-01-07 07:00:00,Comfortable,116,0.25725
2012-01-07 08:00:00,Adversity,128,0.35621875
2012-01-07 08:00:00,Affluent,173,0.354687861849
2012-01-07 08:00:00,Comfortable,116,0.36473275862
2012-01-07 09:00:00,Adversity,128,0.455843750781
2012-01-07 09:00:00,Affluent,173,0.461364163006
2012-01-07 09:00:00,Comfortable,116,0.394068966379
2012-01-07 10:00:00,Adversity,128,0.492140624218
2012-01-07 10:00:00,Affluent,174,0.545959771264
2012-01-07 10:00:00,Comfortable,116,0.432448275862
2012-01-07 11:00:00,Adversity,128,0.4839453125
2012-01-07 11:00:00,Affluent,174,0.568551724138
2012-01-07 11:00:00,Comfortable,116,0.46024137931
2012-01-07 12:00:00,Adversity,128,0.534562497656
2012-01-07 12:00:00,Affluent,174,0.606189655747
2012-01-07 12:00:00,Comfortable,116,0.473577585345
2012-01-07 13:00:00,Adversity,128,0.514578125
2012-01-07 13:00:00,Affluent,174,0.633413794253
2012-01-07 13:00:00,Comfortable,116,0.498405171551
2012-01-07 14:00:00,Adversity,128,0.648171875
2012-01-07 14:00:00,Affluent,174,0.631936780459
2012-01-07 14:00:00,Comfortable,116,0.520396551724
2012-01-07 15:00:00,Adversity,128,0.602523438281
2012-01-07 15:00:00,Affluent,174,0.650724137931
2012-01-07 15:00:00,Comfortable,116,0.463284485345
2012-01-07 16:00:00,Adversity,128,0.650421877344
2012-01-07 16:00:00,Affluent,174,0.690747128161
2012-01-07 16:00:00,Comfortable,116,0.461508621552
2012-01-07 17:00:00,Adversity,128,0.7458671875
2012-01-07 17:00:00,Affluent,174,0.744270115517
