MAC003640,Std,12/4/13 5:30,0.11,ACORN-L,Adversity
MAC003640,Std,12/4/13 6:00,0.109,ACORN-L,Adversity
MAC003640,Std,12/4/13 6:30,0.163,ACORN-L,Adversity
MAC003640,Std,12/4/13 7:00,0.392,ACORN-L,Adversity
MAC003640,Std,12/4/13 7:30,0.178,ACORN-L,Adversity
MAC003640,Std,12/4/13 8:00,0.116,ACORN-L,Adversity
MAC003640,Std,12/4/13 8:30,0.114,ACORN-L,Adversity
MAC003640,Std,12/4/13 9:00,0.184,ACORN-L,Adversity
MAC003640,Std,12/4/13 9:30,0.235,ACORN-L,Adversity
MAC003640,Std,12/4/13 10:00,0.537,ACORN-L,Adversity
MAC003640,Std,12/4/13 10:30,1.512,ACORN-L,Adversity
MAC003640,Std,12/4/13 11:00,0.441,ACORN-L,Adversity
MAC003640,Std,12/4/13 11:30,0.315,ACORN-L,Adversity
MAC003640,Std,12/4/13 12:00,0.257,ACORN-L,Adversity
MAC003640,Std,12/4/13 12:30,0.248,ACORN-L,Adversity
MAC003640,Std,12/4/13 13:00,0.628,ACORN-L,Adversity
MAC003640,Std,12/4/13 13:30,0.277,ACORN-L,Adversity
MAC003640,Std,12/4/13 14:00,0.369,ACORN-L,Adversity
MAC003640,Std,12/4/13 14:30,0.73,ACORN-L,Adversity
MAC003640,Std,12/4/13 15:00,0.351,ACORN-L,Adversity
MAC003640,Std,12/4/13 15:30,0.107,ACORN-L,Adversity
MAC003640,Std,12/4/13 16:00,0.075,ACORN-L,Adversity
MAC003640,Std,12/4/13 16:30,0.073,ACORN-L,Adversity
MAC003640,Std,12/4/13 17:00,0.08,ACORN-L,Adversity
MAC003640,Std,12/4/13 17:30,0.126,ACORN-L,Adversity
MAC003640,Std,12/4/13 18:00,0.148,ACORN-L,Adversity
MAC003640,Std,12/4/13 18:30,0.146,ACORN-L,Adversity
MAC003640,Std,12/4/13 19:00,0.133,ACORN-L,Adversity
MAC003640,Std,12/4/13 19:30,0.144,ACORN-L,Adversity
MAC003640,Std,12/4/13 20:00,0.793,ACORN-L,Adversity
MAC003640,Std,12/4/13 20:30,0.983,ACORN-L,Adversity
MAC003640,Std,12/4/13 21:00,0.488,ACORN-L,Adversity
MAC003640,Std,12/4/13 21:30,0.465,ACORN-L,Adversity
MAC003640,Std,12/4/13 22:00,0.509,ACORN-L,Adversity
MAC003640,Std,12/4/13 22:30,0.411,ACORN-L,Adversity
MAC003640,Std,12/4/13 23:00,0.402,ACORN-L,Adversity
MAC003640,Std,12/4/13 23:30,0.438,ACORN-L,Adversity
MAC003640,Std,12/5/13 0:00,0.864,ACORN-L,Adversity
MAC003640,Std,12/5/13 0:30,0.763,ACORN-L,Adversity
MAC003640,Std,12/5/13 1:00,0.097,ACORN-L,Adversity
MAC003640,Std,12/5/13 1:30,0.166,ACORN-L,Adversity
MAC003640,Std,12/5/13 2:00,0.164,ACORN-L,Adversity
MAC003640,Std,12/5/13 2:30,0.136,ACORN-L,Adversity
MAC003640,Std,12/5/13 3:00,0.119,ACORN-L,Adversity
MAC003640,Std,12/5/13 3:30,0.091,ACORN-L,Adversity
MAC003640,Std,12/5/13 4:00,0.098,ACORN-L,Adversity
MAC003640,Std,12/5/13 4:30,0.116,ACORN-L,Adversity
MAC003640,Std,12/5/13 5:00,0.111,ACORN-L,Adversity
MAC003640,Std,12/5/13 5:30,0.132,ACORN-L,Adversity
MAC003640,Std,12/5/13 6:00,0.153,ACORN-L,Adversity
MAC003640,Std,12/5/13 6:30,0.154,ACORN-L,Adversity
MAC003640,Std,12/5/13 7:00,0.121,ACORN-L,Adversity
MAC003640,Std,12/5/13 7:30,0.109,ACORN-L,Adversity
MAC003640,Std,12/5/13 8:00,0.109,ACORN-L,Adversity
MAC003640,Std,12/5/13 8:30,0.109,ACORN-L,Adversity
MAC003640,Std,12/5/13 9:00,0.107,ACORN-L,Adversity
MAC003640,Std,12/5/13 9:30,0.135,ACORN-L,Adversity
MAC003640,Std,12/5/13 10:00,0.13,ACORN-L,Adversity
MAC003640,Std,12/5/13 10:30,0.291,ACORN-L,Adversity
MAC003640,Std,12/5/13 11:00,0.131,ACORN-L,Adversity
MAC003640,Std,12/5/13 11:30,0.322,ACORN-L,Adversity
MAC003640,Std,12/5/13 12:00,0.538,ACORN-L,Adversity
MAC003640,Std,12/5/13 12:30,1.346,ACORN-L,Adversity
MAC003640,Std,12/5/13 13:00,1.33,ACORN-L,Adversity
MAC003640,Std,12/5/13 13:30,1.261,ACORN-L,Adversity
MAC003640,Std,12/5/13 14:00,0.29,ACORN-L,Adversity
MAC003640,Std,12/5/13 14:30,0.237,ACORN-L,Adversity
MAC003640,Std,12/5/13 15:00,0.42,ACORN-L,Adversity
MAC003640,Std,12/5/13 15:30,0.152,ACORN-L,Adversity
MAC003640,Std,12/5/13 16:00,0.436,ACORN-L,Adversity
MAC003640,Std,12/5/13 16:30,0.436,ACORN-L,Adversity
MAC003640,Std,12/5/13 17:00,0.47,ACORN-L,Adversity
MAC003640,Std,12/5/13 17:30,0.511,ACORN-L,Adversity
MAC003640,Std,12/5/13 18:00,0.628,ACORN-L,Adversity
MAC003640,Std,12/5/13 18:30,0.472,ACORN-L,Adversity
MAC003640,Std,12/5/13 19:00,0.382,ACORN-L,Adversity
MAC003640,Std,12/5/13 19:30,0.392,ACORN-L,Adversity
MAC003640,Std,12/5/13 20:00,0.363,ACORN-L,Adversity
MAC003640,Std,12/5/13 20:30,0.658,ACORN-L,Adversity
MAC003640,Std,12/5/13 21:00,0.371,ACORN-L,Adversity
MAC003640,Std,12/5/13 21:30,0.379,ACORN-L,Adversity
MAC003640,Std,12/5/13 22:00,0.356,ACORN-L,Adversity
MAC003640,Std,12/5/13 22:30,0.475,ACORN-L,Adversity
MAC003640,Std,12/5/13 23:00,0.48,ACORN-L,Adversity
MAC003640,Std,12/5/13 23:30,0.367,ACORN-L,Adversity
MAC003640,Std,12/6/13 0:00,0.185,ACORN-L,Adversity
MAC003640,Std,12/6/13 0:30,0.097,ACORN-L,Adversity
MAC003640,Std,12/6/13 1:00,0.239,ACORN-L,Adversity
MAC003640,Std,12/6/13 1:30,0.207,ACORN-L,Adversity
MAC003640,Std,12/6/13 2:00,0.146,ACORN-L,Adversity
MAC003640,Std,12/6/13 2:30,0.096,ACORN-L,Adversity
MAC003640,Std,12/6/13 3:00,0.123,ACORN-L,Adversity
MAC003640,Std,12/6/13 3:30,0.151,ACORN-L,Adversity
MAC003640,Std,12/6/13 4:00,0.131,ACORN-L,Adversity
MAC003640,Std,12/6/13 4:30,0.121,ACORN-L,Adversity
MAC003640,Std,12/6/13 5:00,0.111,ACORN-L,Adversity
MAC003640,Std,12/6/13 5:30,0.109,ACORN-L,Adversity
MAC003640,Std,12/6/13 6:00,0.111,ACORN-L,Adversity
MAC003640,Std,12/6/13 6:30,0.109,ACORN-L,Adversity
MAC003640,Std,12/6/13 7:00,0.145,ACORN-L,Adversity
MAC003640,Std,12/6/13 7:30,0.112,ACORN-L,Adversity
MAC003640,Std,12/6/13 8:00,0.109,ACORN-L,Adversity
MAC003640,Std,12/6/13 8:30,0.108,ACORN-L,Adversity
MAC003640,Std,12/6/13 9:00,0.108,ACORN-L,Adversity
MAC003640,Std,12/6/13 9:30,0.219,ACORN-L,Adversity
MAC003640,Std,12/6/13 10:00,0.95,ACORN-L,Adversity
MAC003640,Std,12/6/13 10:30,0.988,ACORN-L,Adversity
MAC003640,Std,12/6/13 11:00,0.257,ACORN-L,Adversity
MAC003640,Std,12/6/13 11:30,0.797,ACORN-L,Adversity
MAC003640,Std,12/6/13 12:00,0.18,ACORN-L,Adversity
MAC003640,Std,12/6/13 12:30,0.192,ACORN-L,Adversity
MAC003640,Std,12/6/13 13:00,0.341,ACORN-L,Adversity
MAC003640,Std,12/6/13 13:30,0.406,ACORN-L,Adversity
MAC003640,Std,12/6/13 14:00,0.33,ACORN-L,Adversity
MAC003640,Std,12/6/13 14:30,0.517,ACORN-L,Adversity
MAC003640,Std,12/6/13 15:00,0.575,ACORN-L,Adversity
MAC003640,Std,12/6/13 15:30,0.209,ACORN-L,Adversity
MAC003640,Std,12/6/13 16:00,0.137,ACORN-L,Adversity
MAC003640,Std,12/6/13 16:30,0.65,ACORN-L,Adversity
MAC003640,Std,12/6/13 17:00,0.207,ACORN-L,Adversity
MAC003640,Std,12/6/13 17:30,0.47,ACORN-L,Adversity
MAC003640,Std,12/6/13 18:00,0.492,ACORN-L,Adversity
MAC003640,Std,12/6/13 18:30,0.491,ACORN-L,Adversity
MAC003640,Std,12/6/13 19:00,0.502,ACORN-L,Adversity
MAC003640,Std,12/6/13 19:30,0.499,ACORN-L,Adversity
MAC003640,Std,12/6/13 20:00,0.487,ACORN-L,Adversity
MAC003640,Std,12/6/13 20:30,0.62,ACORN-L,Adversity
MAC003640,Std,12/6/13 21:00,0.502,ACORN-L,Adversity
MAC003640,Std,12/6/13 21:30,0.537,ACORN-L,Adversity
MAC003640,Std,12/6/13 22:00,0.502,ACORN-L,Adversity
MAC003640,Std,12/6/13 22:30,0.56,ACORN-L,Adversity
MAC003640,Std,12/6/13 23:00,0.391,ACORN-L,Adversity
MAC003640,Std,12/6/13 23:30,0.68,ACORN-L,Adversity
MAC003640,Std,12/7/13 0:00,0.659,ACORN-L,Adversity
MAC003640,Std,12/7/13 0:30,0.148,ACORN-L,Adversity
MAC003640,Std,12/7/13 1:00,0.092,ACORN-L,Adversity
MAC003640,Std,12/7/13 1:30,0.076,ACORN-L,Adversity
MAC003640,Std,12/7/13 2:00,0.075,ACORN-L,Adversity
MAC003640,Std,12/7/13 2:30,0.074,ACORN-L,Adversity
MAC003640,Std,12/7/13 3:00,0.071,ACORN-L,Adversity
MAC003640,Std,12/7/13 3:30,0.108,ACORN-L,Adversity
MAC003640,Std,12/7/13 4:00,0.09,ACORN-L,Adversity
MAC003640,Std,12/7/13 4:30,0.107,ACORN-L,Adversity
MAC003640,Std,12/7/13 5:00,0.105,ACORN-L,Adversity
MAC003640,Std,12/7/13 5:30,0.117,ACORN-L,Adversity
MAC003640,Std,12/7/13 6:00,0.153,ACORN-L,Adversity
MAC003640,Std,12/7/13 6:30,0.15,ACORN-L,Adversity
MAC003640,Std,12/7/13 7:00,0.15,ACORN-L,Adversity
MAC003640,Std,12/7/13 7:30,0.153,ACORN-L,Adversity
MAC003640,Std,12/7/13 8:00,0.147,ACORN-L,Adversity
MAC003640,Std,12/7/13 8:30,0.146,ACORN-L,Adversity
MAC003640,Std,12/7/13 9:00,0.131,ACORN-L,Adversity
MAC003640,Std,12/7/13 9:30,0.126,ACORN-L,Adversity
MAC003640,Std,12/7/13 10:00,0.42,ACORN-L,Adversity
MAC003640,Std,12/7/13 10:30,0.204,ACORN-L,Adversity
MAC003640,Std,12/7/13 11:00,0.863,ACORN-L,Adversity
MAC003640,Std,12/7/13 11:30,0.604,ACORN-L,Adversity
MAC003640,Std,12/7/13 12:00,0.487,ACORN-L,Adversity
MAC003640,Std,12/7/13 12:30,0.563,ACORN-L,Adversity
MAC003640,Std,12/7/13 13:00,0.806,ACORN-L,Adversity
MAC003640,Std,12/7/13 13:30,0.381,ACORN-L,Adversity
MAC003640,Std,12/7/13 14:00,0.454,ACORN-L,Adversity
MAC003640,Std,12/7/13 14:30,0.338,ACORN-L,Adversity
MAC003640,Std,12/7/13 15:00,0.347,ACORN-L,Adversity
MAC003640,Std,12/7/13 15:30,0.159,ACORN-L,Adversity
MAC003640,Std,12/7/13 16:00,0.13,ACORN-L,Adversity
MAC003640,Std,12/7/13 16:30,0.169,ACORN-L,Adversity
MAC003640,Std,12/7/13 17:00,0.134,ACORN-L,Adversity
MAC003640,Std,12/7/13 17:30,0.129,ACORN-L,Adversity
MAC003640,Std,12/7/13 18:00,0.128,ACORN-L,Adversity
MAC003640,Std,12/7/13 18:30,0.142,ACORN-L,Adversity
MAC003640,Std,12/7/13 19:00,0.313,ACORN-L,Adversity
MAC003640,Std,12/7/13 19:30,0.441,ACORN-L,Adversity
MAC003640,Std,12/7/13 20:00,0.429,ACORN-L,Adversity
MAC003640,Std,12/7/13 20:30,0.479,ACORN-L,Adversity
MAC003640,Std,12/7/13 21:00,0.631,ACORN-L,Adversity
MAC003640,Std,12/7/13 21:30,0.416,ACORN-L,Adversity
MAC003640,Std,12/7/13 22:00,0.384,ACORN-L,Adversity
