GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",31424,7855
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",12083,6799
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",19994,4302
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",21545,7099
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",17300,8379
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",17509,2623
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",23674,3927
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",29699,5918
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",58929,10997
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",19803,4099
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",23883,4592
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",31648,8710
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",55833,17008
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",16371,5835
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",88438,34843
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",15064,6066
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",67813,42865
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",67222,24022
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",27625,7995
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",63456,16590
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",30330,6615
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",31029,8155
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",20952,4716
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",18544,4366
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",21295,6091
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",21782,4414
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",22233,4095
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",18662,3116
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",26713,3397
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",38440,3532
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",30782,2016
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",36181,12016
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",71897,11662
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",23125,6916
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",21588,3931
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",17268,2642
