GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",117704,21151
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",61078,7545
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",101563,9984
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",70441,9132
1400000US36047016300,36047016300,"Census Tract 163, Kings County, New York",79286,13118
1400000US36047016400,36047016400,"Census Tract 164, Kings County, New York",60357,30100
1400000US36047016500,36047016500,"Census Tract 165, Kings County, New York",122537,25740
1400000US36047016600,36047016600,"Census Tract 166, Kings County, New York",66771,26455
1400000US36047016700,36047016700,"Census Tract 167, Kings County, New York",108365,27267
1400000US36047016800,36047016800,"Census Tract 168, Kings County, New York",82917,16136
1400000US36047016900,36047016900,"Census Tract 169, Kings County, New York",73051,11349
1400000US36047017000,36047017000,"Census Tract 170, Kings County, New York",67976,15049
1400000US36047017100,36047017100,"Census Tract 171, Kings County, New York",103319,13209
1400000US36047017200,36047017200,"Census Tract 172, Kings County, New York",92583,23663
1400000US36047017400,36047017400,"Census Tract 174, Kings County, New York",66941,17551
1400000US36047017500,36047017500,"Census Tract 175, Kings County, New York",-,**
1400000US36047017600,36047017600,"Census Tract 176, Kings County, New York",53347,7092
1400000US36047017700,36047017700,"Census Tract 177, Kings County, New York",-,**
1400000US36047017800,36047017800,"Census Tract 178, Kings County, New York",54813,12533
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",56782,16137
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",55280,11675
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",82255,8846
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",38708,8832
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",93456,11829
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",69375,13707
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",20635,4738
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",69963,16583
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",93393,35014
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",53065,5569
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",43000,5761
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",86250,20065
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",39318,4057
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",53450,2380
1400000US36047019400,36047019400,"Census Tract 194, Kings County, New York",39750,16884
1400000US36047019500,36047019500,"Census Tract 195, Kings County, New York",72119,12067
1400000US36047019600,36047019600,"Census Tract 196, Kings County, New York",41937,5718
1400000US36047019700,36047019700,"Census Tract 197, Kings County, New York",76618,10960
1400000US36047019800,36047019800,"Census Tract 198, Kings County, New York",56827,10366
1400000US36047019900,36047019900,"Census Tract 199, Kings County, New York",65379,13547
1400000US36047020000,36047020000,"Census Tract 200, Kings County, New York",63611,15260
1400000US36047020100,36047020100,"Census Tract 201, Kings County, New York",81885,9272
1400000US36047020200,36047020200,"Census Tract 202, Kings County, New York",71250,45828
1400000US36047020300,36047020300,"Census Tract 203, Kings County, New York",111875,25615
1400000US36047020400,36047020400,"Census Tract 204, Kings County, New York",67670,9533
1400000US36047020500,36047020500,"Census Tract 205, Kings County, New York",78713,9782
1400000US36047020600,36047020600,"Census Tract 206, Kings County, New York",82240,16825
1400000US36047020700,36047020700,"Census Tract 207, Kings County, New York",100976,15977
1400000US36047020800,36047020800,"Census Tract 208, Kings County, New York",55215,6681
1400000US36047021000,36047021000,"Census Tract 210, Kings County, New York",49600,13143
1400000US36047021100,36047021100,"Census Tract 211, Kings County, New York",52083,16890
1400000US36047021200,36047021200,"Census Tract 212, Kings County, New York",36411,8528
1400000US36047021300,36047021300,"Census Tract 213, Kings County, New York",42794,9344
1400000US36047021400,36047021400,"Census Tract 214, Kings County, New York",47500,10458
1400000US36047021500,36047021500,"Census Tract 215, Kings County, New York",60081,10584
1400000US36047021600,36047021600,"Census Tract 216, Kings County, New York",34068,3769
1400000US36047021700,36047021700,"Census Tract 217, Kings County, New York",60335,7240
1400000US36047021800,36047021800,"Census Tract 218, Kings County, New York",32150,6317
1400000US36047021900,36047021900,"Census Tract 219, Kings County, New York",50333,15481
1400000US36047022000,36047022000,"Census Tract 220, Kings County, New York",30000,7823
1400000US36047022100,36047022100,"Census Tract 221, Kings County, New York",44222,9035
1400000US36047022200,36047022200,"Census Tract 222, Kings County, New York",30515,7220
1400000US36047022400,36047022400,"Census Tract 224, Kings County, New York",38105,4019
1400000US36047022600,36047022600,"Census Tract 226, Kings County, New York",43348,5225
1400000US36047022700,36047022700,"Census Tract 227, Kings County, New York",50465,9411
1400000US36047022800,36047022800,"Census Tract 228, Kings County, New York",35089,16622
1400000US36047022900,36047022900,"Census Tract 229, Kings County, New York",61250,12433
1400000US36047023000,36047023000,"Census Tract 230, Kings County, New York",31061,7165
1400000US36047023100,36047023100,"Census Tract 231, Kings County, New York",75090,19342
1400000US36047023200,36047023200,"Census Tract 232, Kings County, New York",30574,5240
1400000US36047023300,36047023300,"Census Tract 233, Kings County, New York",38566,4612
1400000US36047023400,36047023400,"Census Tract 234, Kings County, New York",25804,5466
1400000US36047023500,36047023500,"Census Tract 235, Kings County, New York",47670,8852
1400000US36047023600,36047023600,"Census Tract 236, Kings County, New York",25466,4917
1400000US36047023800,36047023800,"Census Tract 238, Kings County, New York",29814,14983
1400000US36047024000,36047024000,"Census Tract 240, Kings County, New York",26327,5270
1400000US36047024100,36047024100,"Census Tract 241, Kings County, New York",60250,12238
1400000US36047024200,36047024200,"Census Tract 242, Kings County, New York",39219,12837
1400000US36047024300,36047024300,"Census Tract 243, Kings County, New York",54801,10060
1400000US36047024400,36047024400,"Census Tract 244, Kings County, New York",40855,19965
1400000US36047024500,36047024500,"Census Tract 245, Kings County, New York",50093,4513
1400000US36047024600,36047024600,"Census Tract 246, Kings County, New York",44489,12482
1400000US36047024700,36047024700,"Census Tract 247, Kings County, New York",43333,6241
1400000US36047024800,36047024800,"Census Tract 248, Kings County, New York",47935,11190
1400000US36047024900,36047024900,"Census Tract 249, Kings County, New York",51782,6276
1400000US36047025000,36047025000,"Census Tract 250, Kings County, New York",39848,18458
1400000US36047025100,36047025100,"Census Tract 251, Kings County, New York",30603,10397
1400000US36047025200,36047025200,"Census Tract 252, Kings County, New York",48161,12399
1400000US36047025300,36047025300,"Census Tract 253, Kings County, New York",43098,15096
1400000US36047025400,36047025400,"Census Tract 254, Kings County, New York",48688,10382
1400000US36047025500,36047025500,"Census Tract 255, Kings County, New York",22560,5849
1400000US36047025600,36047025600,"Census Tract 256, Kings County, New York",44940,21058
1400000US36047025700,36047025700,"Census Tract 257, Kings County, New York",57721,17719
1400000US36047025800,36047025800,"Census Tract 258, Kings County, New York",45484,8317
1400000US36047025901,36047025901,"Census Tract 259.01, Kings County, New York",33571,9043
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",18715,5353
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",44266,4545
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",34167,10459
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",56563,8730
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",39286,15103
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",45696,4523
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",38558,25664
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",60214,12375
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",46000,6622
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",42340,8327
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",54653,12344
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",33663,11564
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",36667,5027
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",49700,19223
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",34545,11364
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",40383,5358
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",57357,12974
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",45587,12226
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",31250,9185
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",44333,14136
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",59410,14121
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",64453,10274
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",26081,9967
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",41480,7061
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",25652,18163
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",44263,9266
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",97083,45408
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",20000,2925
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",49003,8837
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",22232,18670
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",40428,8402
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",25840,5320
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",49435,9468
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",40093,15776
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",36644,3864
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",30181,4978
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",50724,12934
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",57181,11945
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",37105,9222
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",51410,7634
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",51363,3966
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",24410,4908
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",47552,11924
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",48688,12299
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",53892,11188
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",24643,10514
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",41588,7219
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",55050,9984
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",39936,17825
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",25606,6245
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",57500,21152
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",29909,17339
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",40938,11738
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",35660,9120
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",42022,7415
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",49353,6455
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",40833,12045
