GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",36336,7644
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",72933,8922
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",91053,8870
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",90455,12913
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",54231,20535
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",61048,22851
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",92792,16742
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York","250,000+",***
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",57091,11681
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",58708,12928
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",91189,20086
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",83802,18857
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",58661,16309
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",81702,6618
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",91356,12510
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",78537,12593
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",95592,13993
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",61806,11667
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",98462,17154
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",76676,29089
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",78393,12583
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",103750,26735
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",82292,15438
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",74507,7217
1400000US36085029104,36085029104,"Census Tract 291.04, Richmond County, New York",89830,14191
1400000US36085030301,36085030301,"Census Tract 303.01, Richmond County, New York",59625,12631
1400000US36085030302,36085030302,"Census Tract 303.02, Richmond County, New York",80887,9610
1400000US36085031901,36085031901,"Census Tract 319.01, Richmond County, New York",27031,5827
1400000US36085031902,36085031902,"Census Tract 319.02, Richmond County, New York",31750,10241
1400000US36085032300,36085032300,"Census Tract 323, Richmond County, New York",58804,18707
1400000US36085990100,36085990100,"Census Tract 9901, Richmond County, New York",-,**
